Test_Length,Threshold,Flip_ID,Mismatch,Max_Abs_magn,Median_magn,Mean_magn,Sum_Abs_magn,Geomean_magn
15,1e-09,[0],0,0.12028851010766962,0.0,0.014594020462361334,0.5107907161826467,0.01420627009128217
15,1e-09,[1],1,0.6293989071368954,4.838354978464887e-05,0.024621274512205044,0.8617446079271766,0.02031975363486005
15,1e-09,[3],2,3.0455318058292984,0.0,0.14013796930346128,4.904828925621145,0.08692638442454426
15,1e-09,[4],0,0.0593619767885654,0.0,0.009264123468195929,0.3242443213868575,0.0091563734984621
15,1e-09,[5],0,0.006118567352760127,0.0,0.0007208071830653419,0.025228251407286968,0.0007194860354222676
15,1e-09,[6],4,72.79910377002996,0.060414183886319923,4.029953161005013,141.04836063517544,0.5437771767730768
15,1e-09,[7],0,1.0152971148213528,2.0793221607142502e-10,0.040441853241666485,1.415464863458327,0.03158265051514797
15,1e-09,[8],5,16.8456008210125,0.11542881826512259,0.8789672970031195,30.763855395109182,0.3706687385922858
15,1e-09,[10],0,0.029489294643049457,0.0,0.0034737146827033155,0.12158001389461603,0.003442301698666883
15,1e-09,[11],3,4.375541474334328,0.09851088871273503,0.6311567529085491,22.090486351799218,0.4042980709857278
15,1e-09,[12],1,0.6293989071368954,0.0,0.02448562280950981,0.8569967983328433,0.02017971680466868
15,1e-09,[13],3,1.2856979278390028,0.006051115290759203,0.1225802584970023,4.2903090473950805,0.09995957132338318
15,1e-09,[14],10,654.477211096109,4.292691607343968e-08,20.79567401298184,727.8485904543644,0.9212324901086046
15,5e-09,[0],0,0.12029636855298532,0.0,0.014593889192452253,0.5107861217358288,0.014206114817798321
15,5e-09,[1],1,1.0000000000009903,0.0,0.11021636332799593,3.8575727164798574,0.08264727052842691
15,5e-09,[3],0,3.039758125588951,0.0,0.14025523448045396,4.908933206815889,0.08721448292997014
15,5e-09,[4],0,0.05936197673418118,0.0,0.009264123471155893,0.32424432149045623,0.009156373501880921
15,5e-09,[5],0,0.006117430431239453,0.0,0.0007208076587899752,0.025228268057649134,0.0007194870581914703
15,5e-09,[6],0,7.981041352231398,0.004687415585316433,0.8827383079087524,30.895840776806335,0.46601308074106074
15,5e-09,[7],0,1.015636582210316,6.645937593924343e-10,0.0404478534814028,1.415674871849098,0.03158374374546624
15,5e-09,[8],2,32.12845424001465,0.0,1.1947131955187607,41.814961843156624,0.33290574330889733
15,5e-09,[10],0,0.029493621581614376,0.0,0.0034710195887413878,0.12148568560594857,0.003439586950967133
15,5e-09,[11],3,34.63101403251498,3.3996029932083226e-09,1.3255090464382846,46.39281662533996,0.38928013302246844
15,5e-09,[12],1,1.0167652345444882,0.010792110706717659,0.12517953486168576,4.381283720159002,0.10938256326793283
15,5e-09,[13],1,1.2847373954833436,0.0009245038091579362,0.12532634742062146,4.386422159721751,0.10120603529640415
15,5e-09,[14],0,2.1135537798881496,0.0,0.15050583057885433,5.267704070259902,0.11180580014675479
15,1e-08,[0],0,0.1202967710101514,0.0,0.014593804214288936,0.5107831475001128,0.01420602698903961
15,1e-08,[1],1,0.6300762384846488,0.0,0.02451203094984094,0.8579210832444328,0.020201974591640637
15,1e-08,[3],1,3.039588118345032,0.0,0.14025780662699858,4.90902323194495,0.08722144038789148
15,1e-08,[4],0,0.0593619769327127,0.0,0.009264123501487996,0.32424432255207986,0.009156373531727935
15,1e-08,[5],0,0.006117437599984979,0.0,0.0007208076661106553,0.025228268313872936,0.0007194870620694793
15,1e-08,[6],0,4.2846848215441415,0.05576489080801046,0.5209878266099164,18.23457393134707,0.33691197851965304
15,1e-08,[7],0,1.0156402912867144,1.3334933331761433e-10,0.04045050772023011,1.4157677702080538,0.03158648990318058
15,1e-08,[8],1,3.180088556393645,0.0925092722027219,0.3414035945449813,11.949125809074346,0.2617386358521203
15,1e-08,[10],0,0.029489234351351076,0.0,0.0034737596124777004,0.12158158643671951,0.003442347053542738
15,1e-08,[11],0,19.096934165435634,0.1042385210329329,1.613731746430016,56.48061112505056,0.655995490440878
15,1e-08,[12],0,175.17584877241902,0.0005750721539081434,9.06444981455246,317.2557435093361,0.39490579786737023
15,1e-08,[13],0,0.28767651194014804,5.849565701122268e-06,0.03366783734160058,1.1783743069560204,0.031680410938816905
15,1e-08,[14],0,2.8809119781697836,0.019381018158268794,0.27029499389285055,9.46032478624977,0.19767032289246655
15,5e-08,[0],0,0.12029655077287803,0.0,0.0145938513343812,0.510784796703342,0.014206075668814266
15,5e-08,[1],1,0.6293989129596343,0.0,0.02450168715850047,0.8575590505475165,0.02019748500444507
15,5e-08,[3],1,10.256057161468053,0.03070075270077722,0.5568805935271273,19.490820773449453,0.27899049517328156
15,5e-08,[4],0,0.05936197846642628,0.0,0.009264123738694847,0.32424433085431964,0.009156373765270232
15,5e-08,[5],0,0.0061183099297072606,0.0,0.000720810118675964,0.02522835415365874,0.0007194890960751099
15,5e-08,[6],0,4.184860054749491,0.06612531995562061,0.3912451495952696,13.693580235834437,0.2516558032895089
15,5e-08,[7],0,1.0154461030631028,0.0,0.04044371036042938,1.4155298626150283,0.03158250325745282
15,5e-08,[8],0,6.715048681994059,0.010504233724735664,0.5229153397831521,18.30203689241032,0.2917735876045897
15,5e-08,[10],0,0.029489875894385037,0.0,0.0034737060461748326,0.12157971161611913,0.0034422923517589687
15,5e-08,[11],2,4.255579623696918,0.0,0.4391581002437861,15.370533508532514,0.2529210502708006
15,5e-08,[12],1,1.8289944378055125,1.3241877207390393e-05,0.10724542854904755,3.753589999216664,0.07122713213433451
15,5e-08,[13],0,1.0280865331102949,0.0,0.08485463270362796,2.9699121446269787,0.07280077815501862
15,5e-08,[14],0,3.3997946261951206,0.006374534582065555,0.37219960126225393,13.026986044178887,0.23748084959136517
15,1e-07,[0],0,0.12029449718747909,0.0,0.014594286032321801,0.510800011131263,0.01420652490816865
15,1e-07,[1],1,0.6293991392595782,0.0,0.024506038489460025,0.8577113471311009,0.020201925295598944
15,1e-07,[3],0,3.045531744872928,0.0,0.14013804265397942,4.904831492889279,0.08692647536293507
15,1e-07,[4],0,0.059422315135578704,0.0,0.009816987342252026,0.3435945569788209,0.009701827673524122
15,1e-07,[5],0,0.0061174237853234776,0.0,0.000720807908022927,0.025228276780802444,0.0007194873107239097
15,1e-07,[6],0,263.9356445369508,0.0,9.286285211032572,325.01998238614004,0.9982908325537436
15,1e-07,[7],0,1.015446058219117,0.0,0.04044402353614103,1.415540823764936,0.031582819337689916
15,1e-07,[8],0,2.742040175737246,0.0016193568999621072,0.36631930771177945,12.821175769912282,0.272414880798471
15,1e-07,[10],0,0.029489560043166593,0.0,0.003473721337865667,0.12158024682529833,0.0034423080524050853
15,1e-07,[11],0,8.195617017897762,0.14831620652031488,1.0717837667145353,37.51243183500874,0.5644987733279867
15,1e-07,[12],1,229.57902481411247,0.05438380429096861,15.447801908031078,540.6730667810878,1.0660569243552183
15,1e-07,[13],0,1.2217298252186655,0.0,0.0794342664743134,2.780199326600969,0.06474789381530988
15,1e-07,[14],0,2.1460155076222467,0.026189218727520187,0.2517299783403521,8.810549241912323,0.1868293819215341
