Test_Length,Threshold,Flip_ID,Mismatch,Max_Abs_Diff,Median_Diff,Mean_Diff,Sum_Abs_Diff,Geomean_Diff
20,0.001,11,0,11.752433493837454,0.0,0.9164421567289189,52.23720293354838,0.41711369220308137
20,0.001,12,0,0.9998185141648396,0.0022794593791946116,0.045715241354689316,2.605768757217291,0.039618660208733836
20,0.001,13,0,0.4816216961898923,2.3771441148909917e-11,0.01990198799258687,1.1344133155774516,0.017676654665423897
20,0.001,14,0,17.747389067125837,9.388980637196454e-05,0.4369833304698385,24.908049836780794,0.15536266066013327
20,0.001,15,0,0.0785394091900133,0.0,0.0031299453706378814,0.17840688612635924,0.0030596210210769303
20,0.001,17,0,0.28828304926824694,6.198884583440492e-05,0.013108969439001035,0.747211258023059,0.012448190224737088
20,0.001,18,0,6.9775827862722775,0.0,0.17370736244029575,9.901319659096858,0.0790433759390512
20,0.001,19,0,0.038069232448269784,0.0,0.0017110215515991197,0.09752822844114982,0.0016896151444301122
20,0.1,0,0,0.027440987822557553,0.0,0.00181088969648391,0.10322071269958287,0.0017993622774938878
20,0.1,1,0,2.0042668495466414,0.02007767660927396,0.08425368600040097,4.802460102022855,0.0665174432794875
20,0.1,3,0,4.775547640491984,0.0,0.16905841095778318,9.636329424593642,0.09758371863402604
20,0.1,4,0,0.23553131196335503,2.0287548334155074e-10,0.018308120727998325,1.0435628814959046,0.017502390241364907
20,0.1,5,0,2.2481200304391837,0.0006641256659898336,0.07388783884615355,4.211606814230752,0.052093211741627954
20,0.1,7,0,0.7918038274412948,0.0001648569190926858,0.02181426716965391,1.2434132286702728,0.018051861268524094
20,0.1,8,0,5.832300857122571,0.0,0.3270755070497222,18.643303901834166,0.20891141946522795
20,0.1,10,0,0.4169838527110188,0.0,0.011466443668954175,0.653587289130388,0.010275348344932933
20,0.1,11,0,10.007326482307723,0.0,0.6892805362078991,39.28899056385025,0.3494981474238579
20,0.1,12,0,1.109059678132568,0.011882865029580301,0.05196744611505945,2.9621444285583887,0.04471011104718303
20,0.1,13,0,0.5137464582317702,9.443294695759584e-10,0.02404888072068008,1.3707862010787646,0.021588800312872802
20,0.1,14,0,2.4535123595307295,0.0,0.17102199088008535,9.748253480164864,0.12534582906100522
20,0.1,15,0,0.13143688132742126,1.081480668125724e-09,0.004728973297450465,0.26955147795467654,0.004537175416836181
20,0.1,17,0,0.4735056574645743,1.3083907676519844e-05,0.01832643108915978,1.0446065720821076,0.016758621024245635
20,0.1,18,0,7.516550342394173,0.0,0.1871455886667238,10.667298554003256,0.08308163074339658
20,0.1,19,0,0.046312872456783026,0.0,0.0022400054473605308,0.12768031049955025,0.0022084910148874037
20,1.0,0,0,0.6534258689508861,6.453337575191954e-06,0.07853166269759143,4.4763047737627115,0.06975235175912786
20,1.0,1,0,6.893182035917926,0.000987394096237414,0.3193365152880765,18.20218137142036,0.1840789276096768
20,1.0,3,0,10.627504049122345,0.0,0.7234693996588929,41.237755780556896,0.31289557887551456
20,1.0,4,0,3.147596404988851,0.0,0.18523075009757253,10.558152755561634,0.12241976743637606
20,1.0,5,0,15.397704825296021,0.00893547042763429,0.48258157901072973,27.507150003611596,0.1961780184043176
20,1.0,7,0,3.1330304754161307,0.0,0.11009241553746586,6.275267685635554,0.07538922896834377
20,1.0,8,0,6.400412420189517,0.013961898624503684,0.47810158503570815,27.251790347035364,0.2912707929715108
20,1.0,10,0,4.178063782825825,0.0022341269374387867,0.10409538035161431,5.933436680042016,0.05891161774855713
20,1.0,11,0,21.952227544660804,0.0,1.5680273313184576,89.37755788515209,0.5479877726668241
20,1.0,12,0,2.2785407441144847,2.4212666592212627e-09,0.12214579109280722,6.962310092290012,0.09257577789503357
20,1.0,13,0,13.337697340706045,0.0,0.8093888901161866,46.13516673662264,0.34334561007901776
20,1.0,14,0,96.68694803979128,0.0,2.7429138369834183,156.34608870805485,0.6196427269756253
20,1.0,15,0,2.118358355055863,1.9029620880405943e-10,0.08300708707368304,4.731403963199933,0.06101798570853467
20,1.0,17,0,2.4139541783959473,0.0,0.0731818865598813,4.171367533913234,0.050581672587012294
20,1.0,18,0,12.490019449288063,6.052798074701431e-08,0.33136323395900585,18.887704335663333,0.12362680466505149
20,1.0,19,0,0.1824035859959327,0.0,0.017220135987706383,0.9815477512992639,0.016417772632846717
