Dataset,Row,Col,Run_No,Val_Size,Type,Tr_Acc,Val_Acc,Tr_loss,Val_loss
cleve.csv,303,13,7,0.2,TrainA,0.8636363636363636,0.8032786885245902,0.4031718373298645,0.4780006408691406
cleve.csv,303,13,7,0.2,TrainB,0.8636363636363636,0.8032786885245902,0.4009304344654083,0.47800564765930176
cleve.csv,303,13,7,0.2,TrainD,0.859504132231405,0.7868852459016393,0.4171563684940338,0.4884445071220398
cleve.csv,303,13,8,0.2,TrainA,0.8553719008264463,0.7868852459016393,0.41139447689056396,0.4625077247619629
cleve.csv,303,13,8,0.2,TrainB,0.859504132231405,0.8032786885245902,0.40306830406188965,0.45904842019081116
cleve.csv,303,13,8,0.2,TrainD,0.8512396694214877,0.8524590163934426,0.4179578721523285,0.45842963457107544
fri_c2_100_10.csv,100,10,0,0.2,TrainA,0.5125,0.7,0.6914376020431519,0.6580123901367188
fri_c2_100_10.csv,100,10,0,0.2,TrainB,0.5125,0.7,0.6883939504623413,0.6647311449050903
fri_c2_100_10.csv,100,10,0,0.2,TrainD,0.5125,0.7,48.75,30.0
fri_c2_100_10.csv,100,10,1,0.2,TrainA,0.8125,0.75,0.4874498248100281,0.5728793740272522
fri_c2_100_10.csv,100,10,1,0.2,TrainB,0.8,0.75,0.4627499580383301,0.5629679560661316
fri_c2_100_10.csv,100,10,1,0.2,TrainD,0.7875,0.75,0.48571348190307617,0.5492985844612122
fri_c2_100_10.csv,100,10,2,0.2,TrainA,0.8375,0.75,0.47385090589523315,0.5275745987892151
fri_c2_100_10.csv,100,10,2,0.2,TrainB,0.8375,0.75,0.4676184058189392,0.5270339250564575
fri_c2_100_10.csv,100,10,2,0.2,TrainD,0.8375,0.8,0.4671556353569031,0.5002894997596741
fri_c2_100_10.csv,100,10,3,0.2,TrainA,0.575,0.45,0.6864731907844543,0.6932849884033203
fri_c2_100_10.csv,100,10,3,0.2,TrainB,0.575,0.45,0.6818138360977173,0.697644829750061
fri_c2_100_10.csv,100,10,3,0.2,TrainD,0.575,0.45,42.5,55.0
fri_c2_100_10.csv,100,10,4,0.2,TrainA,0.425,0.55,0.6996132135391235,0.6875298619270325
fri_c2_100_10.csv,100,10,4,0.2,TrainB,0.6375,0.65,0.6908794045448303,0.690273642539978
fri_c2_100_10.csv,100,10,4,0.2,TrainD,0.425,0.55,0.6991432905197144,0.6902148127555847
fri_c2_100_10.csv,100,10,5,0.2,TrainA,0.8125,0.65,0.5396029353141785,0.6450404524803162
fri_c2_100_10.csv,100,10,5,0.2,TrainB,0.8125,0.65,0.5171403884887695,0.6441464424133301
fri_c2_100_10.csv,100,10,5,0.2,TrainD,0.8,0.6,0.5099142789840698,0.6177484393119812
fri_c2_100_10.csv,100,10,6,0.2,TrainA,0.7875,0.75,0.5139495134353638,0.5694795846939087
fri_c2_100_10.csv,100,10,6,0.2,TrainB,0.8,0.75,0.5039457678794861,0.5679638981819153
fri_c2_100_10.csv,100,10,6,0.2,TrainD,0.8125,0.8,0.48091691732406616,0.5126286745071411
fri_c2_100_10.csv,100,10,7,0.2,TrainA,0.8125,0.9,0.45454278588294983,0.3860369324684143
fri_c2_100_10.csv,100,10,7,0.2,TrainB,0.8125,0.9,0.45446038246154785,0.386496365070343
fri_c2_100_10.csv,100,10,7,0.2,TrainD,0.8,0.85,0.519711971282959,0.43938153982162476
fri_c2_100_10.csv,100,10,8,0.2,TrainA,0.7875,0.8,0.4907039999961853,0.5384803414344788
fri_c2_100_10.csv,100,10,8,0.2,TrainB,0.7875,0.8,0.4759962558746338,0.5308671593666077
fri_c2_100_10.csv,100,10,8,0.2,TrainD,0.7875,0.8,0.48272261023521423,0.5182368159294128
fri_c3_100_5.csv,100,5,0,0.2,TrainA,0.55,0.6,0.685314953327179,0.6781913042068481
fri_c3_100_5.csv,100,5,0,0.2,TrainB,0.55,0.6,0.6826817393302917,0.6782814264297485
fri_c3_100_5.csv,100,5,0,0.2,TrainD,0.55,0.6,45.0,40.0
fri_c3_100_5.csv,100,5,1,0.2,TrainA,0.55,0.6,0.6855137944221497,0.6743444204330444
fri_c3_100_5.csv,100,5,1,0.2,TrainB,0.725,0.9,0.5632692575454712,0.5058639645576477
fri_c3_100_5.csv,100,5,1,0.2,TrainD,0.55,0.6,45.0,40.0
fri_c3_100_5.csv,100,5,2,0.2,TrainA,0.5625,0.55,0.6539691090583801,0.6805647015571594
fri_c3_100_5.csv,100,5,2,0.2,TrainB,0.5625,0.55,0.6464362740516663,0.678544819355011
fri_c3_100_5.csv,100,5,2,0.2,TrainD,0.5625,0.55,43.75,45.0
fri_c3_100_5.csv,100,5,3,0.2,TrainA,0.3875,0.65,0.7647548317909241,0.6504796743392944
fri_c3_100_5.csv,100,5,3,0.2,TrainB,0.3875,0.65,0.7401794195175171,0.657329261302948
fri_c3_100_5.csv,100,5,3,0.2,TrainD,0.3875,0.65,0.7690500617027283,0.6507180333137512
fri_c3_100_5.csv,100,5,4,0.2,TrainA,0.725,0.8,0.58562171459198,0.5370774269104004
fri_c3_100_5.csv,100,5,4,0.2,TrainB,0.7375,0.85,0.5785343050956726,0.5292823314666748
fri_c3_100_5.csv,100,5,4,0.2,TrainD,0.7125,0.8,0.6306861639022827,0.5693119168281555
fri_c3_100_5.csv,100,5,5,0.2,TrainA,0.5875,0.45,0.6765443682670593,0.7284024357795715
fri_c3_100_5.csv,100,5,5,0.2,TrainB,0.5875,0.45,0.6762351989746094,0.7278550267219543
fri_c3_100_5.csv,100,5,5,0.2,TrainD,0.5875,0.45,41.25,55.0
fri_c3_100_5.csv,100,5,6,0.2,TrainA,0.5625,0.55,0.6733065247535706,0.6834051012992859
fri_c3_100_5.csv,100,5,6,0.2,TrainB,0.7625,0.55,0.6139633059501648,0.6752973794937134
fri_c3_100_5.csv,100,5,6,0.2,TrainD,0.5625,0.55,43.75,45.0
fri_c3_100_5.csv,100,5,7,0.2,TrainA,0.5125,0.75,0.7068341970443726,0.6161478757858276
fri_c3_100_5.csv,100,5,7,0.2,TrainB,0.5125,0.75,0.7001405954360962,0.6318671107292175
fri_c3_100_5.csv,100,5,7,0.2,TrainD,0.5125,0.75,48.75,25.0
fri_c3_100_5.csv,100,5,8,0.2,TrainA,0.4125,0.55,0.7033127546310425,0.6893768906593323
fri_c3_100_5.csv,100,5,8,0.2,TrainB,0.475,0.45,0.6925605535507202,0.6931870579719543
fri_c3_100_5.csv,100,5,8,0.2,TrainD,0.4125,0.55,0.7001723647117615,0.6900752186775208
tecator.csv,240,124,0,0.2,TrainA,0.984375,0.9375,0.15509384870529175,0.1936795711517334
tecator.csv,240,124,0,0.2,TrainB,0.984375,0.9375,0.1396186500787735,0.1839950829744339
tecator.csv,240,124,0,0.2,TrainD,0.9791666666666666,0.9166666666666666,0.22102613747119904,0.26933014392852783
tecator.csv,240,124,1,0.2,TrainA,0.9791666666666666,0.9375,0.17680715024471283,0.2510935664176941
tecator.csv,240,124,1,0.2,TrainB,0.9791666666666666,0.9375,0.15962634980678558,0.24432362616062164
tecator.csv,240,124,1,0.2,TrainD,0.9322916666666666,0.8333333333333334,0.28778353333473206,0.37119922041893005
tecator.csv,240,124,2,0.2,TrainA,0.984375,0.9166666666666666,0.13479073345661163,0.19939209520816803
tecator.csv,240,124,2,0.2,TrainB,0.984375,0.9166666666666666,0.1067759096622467,0.18329481780529022
tecator.csv,240,124,2,0.2,TrainD,0.96875,0.9375,0.1942259669303894,0.23972195386886597
tecator.csv,240,124,3,0.2,TrainA,0.3854166666666667,0.5833333333333334,0.6919432282447815,0.6789540648460388
tecator.csv,240,124,3,0.2,TrainB,0.6145833333333334,0.4166666666666667,0.6639655828475952,0.6877831816673279
tecator.csv,240,124,3,0.2,TrainD,0.6145833333333334,0.4166666666666667,0.6702146530151367,0.707064151763916
tecator.csv,240,124,4,0.2,TrainA,0.9947916666666666,0.9375,0.13387587666511536,0.2182905673980713
tecator.csv,240,124,4,0.2,TrainB,0.9947916666666666,0.9375,0.09639409929513931,0.19222857058048248
tecator.csv,240,124,4,0.2,TrainD,0.9739583333333334,0.9166666666666666,0.20273537933826447,0.26418444514274597
tecator.csv,240,124,5,0.2,TrainA,0.9791666666666666,1.0,0.09021454304456711,0.0695345401763916
tecator.csv,240,124,5,0.2,TrainB,0.9791666666666666,1.0,0.08650431782007217,0.06457380950450897
tecator.csv,240,124,6,0.2,TrainA,0.9895833333333334,0.9583333333333334,0.08549872785806656,0.13995705544948578
tecator.csv,240,124,6,0.2,TrainB,0.9895833333333334,0.9583333333333334,0.07956092804670334,0.14024172723293304
tecator.csv,240,124,6,0.2,TrainD,0.96875,0.8958333333333334,0.16630274057388306,0.20447121560573578
tecator.csv,240,124,7,0.2,TrainA,0.9791666666666666,0.9583333333333334,0.12990857660770416,0.20736272633075714
tecator.csv,240,124,7,0.2,TrainB,0.9791666666666666,0.9583333333333334,0.11908970028162003,0.2050437331199646
tecator.csv,240,124,7,0.2,TrainD,0.9635416666666666,0.9166666666666666,0.1775144785642624,0.24506253004074097
tecator.csv,240,124,8,0.2,TrainA,0.984375,0.9375,0.1280972957611084,0.1616237759590149
tecator.csv,240,124,8,0.2,TrainB,0.984375,0.9583333333333334,0.10601139068603516,0.14597901701927185
tecator.csv,240,124,8,0.2,TrainD,0.953125,0.9375,0.20205123722553253,0.2417960911989212
acute-inflammations.csv,120,6,0,0.2,TrainA,0.5520833333333334,0.7083333333333334,0.696639358997345,0.6270093321800232
acute-inflammations.csv,120,6,0,0.2,TrainB,0.5520833333333334,0.7083333333333334,0.6919142603874207,0.6336548924446106
acute-inflammations.csv,120,6,0,0.2,TrainD,0.5520833333333334,0.7083333333333334,0.6918891072273254,0.6336424946784973
acute-inflammations.csv,120,6,1,0.2,TrainA,1.0,1.0,0.014432446099817753,0.009684151038527489
acute-inflammations.csv,120,6,1,0.2,TrainB,1.0,1.0,0.014069832861423492,0.009417343884706497
acute-inflammations.csv,120,6,1,0.2,TrainD,1.0,1.0,0.0012381370179355145,0.0006985719664953649
acute-inflammations.csv,120,6,2,0.2,TrainA,1.0,1.0,0.017006995156407356,0.018268289044499397
acute-inflammations.csv,120,6,2,0.2,TrainB,1.0,1.0,0.011229322291910648,0.012187774293124676
acute-inflammations.csv,120,6,2,0.2,TrainD,1.0,1.0,0.03046994097530842,0.03482865169644356
acute-inflammations.csv,120,6,3,0.2,TrainA,0.375,0.5833333333333334,0.7185586094856262,0.6830816864967346
acute-inflammations.csv,120,6,3,0.2,TrainB,0.375,0.5833333333333334,0.6998796463012695,0.6891160011291504
acute-inflammations.csv,120,6,3,0.2,TrainD,0.375,0.5833333333333334,62.5,41.66666793823242
acute-inflammations.csv,120,6,4,0.2,TrainA,1.0,1.0,0.025074703618884087,0.031036874279379845
acute-inflammations.csv,120,6,4,0.2,TrainB,1.0,1.0,0.015719590708613396,0.019816920161247253
acute-inflammations.csv,120,6,4,0.2,TrainD,1.0,1.0,0.0029060877859592438,0.003020983887836337
acute-inflammations.csv,120,6,5,0.2,TrainA,1.0,1.0,0.01587606780230999,0.020427381619811058
acute-inflammations.csv,120,6,5,0.2,TrainB,1.0,1.0,0.012844589538872242,0.016710152849555016
acute-inflammations.csv,120,6,5,0.2,TrainD,1.0,1.0,0.03494065999984741,0.04684694483876228
acute-inflammations.csv,120,6,6,0.2,TrainA,1.0,1.0,0.002049555303528905,0.0020492407493293285
acute-inflammations.csv,120,6,6,0.2,TrainB,1.0,1.0,0.001469207345508039,0.0014691302785649896
acute-inflammations.csv,120,6,6,0.2,TrainD,1.0,1.0,0.0036871712654829025,0.0033909727353602648
acute-inflammations.csv,120,6,7,0.2,TrainA,1.0,1.0,0.005371484439820051,0.005411845166236162
acute-inflammations.csv,120,6,7,0.2,TrainB,1.0,1.0,0.0037391390651464462,0.0037558618932962418
acute-inflammations.csv,120,6,7,0.2,TrainD,1.0,1.0,0.003004114143550396,0.003029454266652465
acute-inflammations.csv,120,6,8,0.2,TrainA,0.625,0.4166666666666667,0.6794304251670837,0.6971619129180908
acute-inflammations.csv,120,6,8,0.2,TrainB,0.625,0.4166666666666667,0.6650598645210266,0.7073367238044739
acute-inflammations.csv,120,6,8,0.2,TrainD,0.625,0.4166666666666667,0.6648133993148804,0.7367603182792664
fri_c4_250_25.csv,250,25,0,0.2,TrainA,0.435,0.52,0.6944460272789001,0.6919418573379517
fri_c4_250_25.csv,250,25,0,0.2,TrainB,0.57,0.44,0.6838035583496094,0.7022524476051331
fri_c4_250_25.csv,250,25,0,0.2,TrainD,0.575,0.44,0.6792045831680298,0.6995720863342285
fri_c4_250_25.csv,250,25,1,0.2,TrainA,0.55,0.52,0.6835342645645142,0.6941474676132202
fri_c4_250_25.csv,250,25,1,0.2,TrainB,0.55,0.52,0.6804516315460205,0.6948429942131042
fri_c4_250_25.csv,250,25,1,0.2,TrainD,0.55,0.52,45.0,48.0
fri_c4_250_25.csv,250,25,2,0.2,TrainA,0.785,0.64,0.5814780592918396,0.6427651047706604
fri_c4_250_25.csv,250,25,2,0.2,TrainB,0.785,0.64,0.5757167339324951,0.6428977847099304
fri_c4_250_25.csv,250,25,2,0.2,TrainD,0.775,0.66,0.5826380252838135,0.6409139037132263
fri_c4_250_25.csv,250,25,3,0.2,TrainA,0.775,0.68,0.5539399981498718,0.6386350393295288
fri_c4_250_25.csv,250,25,3,0.2,TrainB,0.785,0.68,0.5453397631645203,0.6376339197158813
fri_c4_250_25.csv,250,25,3,0.2,TrainD,0.76,0.64,0.563981831073761,0.6352851986885071
fri_c4_250_25.csv,250,25,4,0.2,TrainA,0.64,0.68,0.6908285617828369,0.6909833550453186
fri_c4_250_25.csv,250,25,4,0.2,TrainB,0.565,0.46,0.6828752160072327,0.6963006854057312
fri_c4_250_25.csv,250,25,4,0.2,TrainD,0.565,0.46,0.6806375980377197,0.6949290633201599
fri_c4_250_25.csv,250,25,5,0.2,TrainA,0.56,0.48,0.6863998174667358,0.6982907056808472
fri_c4_250_25.csv,250,25,5,0.2,TrainB,0.56,0.48,0.6842700242996216,0.7001039385795593
fri_c4_250_25.csv,250,25,5,0.2,TrainD,0.56,0.48,44.0,52.0
fri_c4_250_25.csv,250,25,6,0.2,TrainA,0.77,0.68,0.5887659192085266,0.6451642513275146
fri_c4_250_25.csv,250,25,6,0.2,TrainB,0.78,0.66,0.5821683406829834,0.6455827951431274
fri_c4_250_25.csv,250,25,6,0.2,TrainD,0.78,0.66,0.5524747967720032,0.6135482788085938
fri_c4_250_25.csv,250,25,7,0.2,TrainA,0.425,0.58,0.701259970664978,0.6850797533988953
fri_c4_250_25.csv,250,25,7,0.2,TrainB,0.575,0.42,0.6860048770904541,0.6991043090820312
fri_c4_250_25.csv,250,25,7,0.2,TrainD,0.575,0.42,0.6862334609031677,0.7031328678131104
fri_c4_250_25.csv,250,25,8,0.2,TrainA,0.75,0.74,0.5569125413894653,0.5956277251243591
fri_c4_250_25.csv,250,25,8,0.2,TrainB,0.76,0.74,0.5379120707511902,0.5914342403411865
fri_c4_250_25.csv,250,25,8,0.2,TrainD,0.735,0.76,0.5849254727363586,0.6001202464103699
fri_c2_250_5.csv,250,5,0,0.2,TrainA,0.84,0.74,0.4741668999195099,0.5514174699783325
fri_c2_250_5.csv,250,5,0,0.2,TrainB,0.84,0.74,0.4661633372306824,0.5493426322937012
fri_c2_250_5.csv,250,5,0,0.2,TrainD,0.83,0.78,0.5116229057312012,0.5324418544769287
fri_c2_250_5.csv,250,5,1,0.2,TrainA,0.82,0.74,0.48546767234802246,0.6345425844192505
fri_c2_250_5.csv,250,5,1,0.2,TrainB,0.82,0.78,0.46564432978630066,0.6141168475151062
fri_c2_250_5.csv,250,5,1,0.2,TrainD,0.815,0.82,0.4632101058959961,0.5988580584526062
fri_c2_250_5.csv,250,5,2,0.2,TrainA,0.57,0.52,0.6815555691719055,0.6943535804748535
fri_c2_250_5.csv,250,5,2,0.2,TrainB,0.57,0.52,0.6756125688552856,0.6942969560623169
fri_c2_250_5.csv,250,5,2,0.2,TrainD,0.84,0.68,0.4799969792366028,0.6221423149108887
fri_c2_250_5.csv,250,5,3,0.2,TrainA,0.835,0.78,0.47122085094451904,0.49017444252967834
fri_c2_250_5.csv,250,5,3,0.2,TrainB,0.835,0.8,0.46436265110969543,0.4860364496707916
fri_c2_250_5.csv,250,5,3,0.2,TrainD,0.825,0.8,0.4871109127998352,0.5051661729812622
fri_c2_250_5.csv,250,5,4,0.2,TrainA,0.805,0.86,0.4925484359264374,0.41565415263175964
fri_c2_250_5.csv,250,5,4,0.2,TrainB,0.805,0.86,0.49037808179855347,0.4113423526287079
fri_c2_250_5.csv,250,5,4,0.2,TrainD,0.805,0.84,0.5068712830543518,0.4363816976547241
fri_c2_250_5.csv,250,5,5,0.2,TrainA,0.82,0.76,0.4911445379257202,0.4941881597042084
fri_c2_250_5.csv,250,5,5,0.2,TrainB,0.825,0.76,0.4760664999485016,0.48441803455352783
fri_c2_250_5.csv,250,5,5,0.2,TrainD,0.825,0.78,0.4640474319458008,0.460391640663147
fri_c2_250_5.csv,250,5,6,0.2,TrainA,0.585,0.46,0.678524911403656,0.6989200115203857
fri_c2_250_5.csv,250,5,6,0.2,TrainB,0.585,0.46,0.6730949878692627,0.7022297382354736
fri_c2_250_5.csv,250,5,6,0.2,TrainD,0.585,0.46,41.5,54.0
fri_c2_250_5.csv,250,5,7,0.2,TrainA,0.835,0.76,0.4659620225429535,0.5673049092292786
fri_c2_250_5.csv,250,5,7,0.2,TrainB,0.835,0.76,0.4602164328098297,0.5646940469741821
fri_c2_250_5.csv,250,5,7,0.2,TrainD,0.83,0.76,0.45189961791038513,0.5409116148948669
fri_c2_250_5.csv,250,5,8,0.2,TrainA,0.58,0.48,0.6819705367088318,0.695280134677887
fri_c2_250_5.csv,250,5,8,0.2,TrainB,0.58,0.48,0.6764693260192871,0.6969255805015564
fri_c2_250_5.csv,250,5,8,0.2,TrainD,0.58,0.48,42.0,52.0
kc1-top5.csv,145,94,0,0.2,TrainA,0.9568965517241379,0.896551724137931,0.1699412614107132,0.30871468782424927
kc1-top5.csv,145,94,0,0.2,TrainB,0.9568965517241379,0.896551724137931,0.1571464240550995,0.31133460998535156
kc1-top5.csv,145,94,0,0.2,TrainD,0.9568965517241379,0.896551724137931,4.310344696044922,10.344827651977539
kc1-top5.csv,145,94,1,0.2,TrainA,0.9396551724137931,0.9655172413793104,0.12816348671913147,0.10021556913852692
kc1-top5.csv,145,94,1,0.2,TrainB,0.9396551724137931,0.9655172413793104,0.11157339066267014,0.08940719068050385
kc1-top5.csv,145,94,2,0.2,TrainA,0.9482758620689655,0.9310344827586207,0.1626342236995697,0.21038880944252014
kc1-top5.csv,145,94,2,0.2,TrainB,0.9482758620689655,0.9310344827586207,0.1604231297969818,0.21146240830421448
kc1-top5.csv,145,94,2,0.2,TrainD,0.9482758620689655,0.9310344827586207,5.1724138259887695,6.896551609039307
kc1-top5.csv,145,94,3,0.2,TrainA,0.9396551724137931,0.9655172413793104,0.10097382962703705,0.07855992764234543
kc1-top5.csv,145,94,3,0.2,TrainB,0.9396551724137931,0.9655172413793104,0.09171217679977417,0.07546175271272659
kc1-top5.csv,145,94,4,0.2,TrainA,0.9310344827586207,1.0,0.15485478937625885,0.040319155901670456
kc1-top5.csv,145,94,4,0.2,TrainB,0.9310344827586207,1.0,0.13081738352775574,0.03196868300437927
kc1-top5.csv,145,94,4,0.2,TrainD,0.9310344827586207,1.0,0.16641174256801605,0.03560175001621246
kc1-top5.csv,145,94,5,0.2,TrainA,0.9568965517241379,0.896551724137931,0.17659872770309448,0.31209343671798706
kc1-top5.csv,145,94,5,0.2,TrainB,0.9568965517241379,0.896551724137931,0.16663652658462524,0.3145983815193176
kc1-top5.csv,145,94,5,0.2,TrainD,0.9568965517241379,0.896551724137931,4.310344696044922,10.344827651977539
kc1-top5.csv,145,94,6,0.2,TrainA,0.9396551724137931,0.9655172413793104,0.14394038915634155,0.10652826726436615
kc1-top5.csv,145,94,6,0.2,TrainB,0.9396551724137931,0.9655172413793104,0.1366642415523529,0.1039072796702385
kc1-top5.csv,145,94,6,0.2,TrainD,0.9396551724137931,0.9655172413793104,6.034482955932617,3.4482758045196533
kc1-top5.csv,145,94,7,0.2,TrainA,0.9310344827586207,1.0,0.11913113296031952,0.02840755321085453
kc1-top5.csv,145,94,7,0.2,TrainB,0.9310344827586207,1.0,0.10157260298728943,0.025434479117393494
kc1-top5.csv,145,94,8,0.2,TrainA,0.9482758620689655,0.9310344827586207,0.1537611186504364,0.20907258987426758
kc1-top5.csv,145,94,8,0.2,TrainB,0.9482758620689655,0.9310344827586207,0.14571793377399445,0.20733420550823212
kc1-top5.csv,145,94,8,0.2,TrainD,0.9482758620689655,0.9310344827586207,5.1724138259887695,6.896551609039307
AP_Omentum_Lung.csv,203,10935,0,0.2,TrainA,0.9938271604938271,0.975609756097561,0.0891561359167099,0.15733033418655396
AP_Omentum_Lung.csv,203,10935,0,0.2,TrainB,0.9938271604938271,0.975609756097561,0.06817124783992767,0.09965071827173233
AP_Prostate_Lung.csv,195,10935,0,0.2,TrainA,0.9935897435897436,0.9230769230769231,0.10618410259485245,0.2619650363922119
AP_Prostate_Lung.csv,195,10935,0,0.2,TrainB,0.9935897435897436,0.9743589743589743,0.0602596215903759,0.13500110805034637
AP_Prostate_Lung.csv,195,10935,0,0.2,TrainD,0.9935897435897436,0.9487179487179487,0.06472690403461456,0.17360956966876984
AP_Prostate_Lung.csv,195,10935,1,0.2,TrainA,1.0,0.9743589743589743,0.02521137148141861,0.1310010403394699
AP_Prostate_Lung.csv,195,10935,1,0.2,TrainB,1.0,0.9743589743589743,0.02112308330833912,0.1283658891916275
AP_Prostate_Lung.csv,195,10935,1,0.2,TrainD,1.0,0.6153846153846154,0.004803738556802273,0.6995680332183838
AP_Prostate_Lung.csv,195,10935,2,0.2,TrainA,1.0,1.0,0.02189323864877224,0.021585077047348022
AP_Prostate_Lung.csv,195,10935,2,0.2,TrainB,1.0,1.0,0.018670931458473206,0.01851046457886696
AP_Prostate_Lung.csv,195,10935,2,0.2,TrainD,0.9871794871794872,0.6410256410256411,0.047425124794244766,0.6329514980316162
AP_Prostate_Lung.csv,195,10935,3,0.2,TrainA,0.9935897435897436,0.9743589743589743,0.058507297188043594,0.08767732232809067
AP_Prostate_Lung.csv,195,10935,3,0.2,TrainB,1.0,0.9487179487179487,0.04817628115415573,0.10063754767179489
AP_Prostate_Lung.csv,195,10935,3,0.2,TrainD,0.9935897435897436,0.6410256410256411,0.051714591681957245,0.8150483965873718
AP_Prostate_Lung.csv,195,10935,4,0.2,TrainA,1.0,0.9743589743589743,0.04429060220718384,0.08698491007089615
AP_Prostate_Lung.csv,195,10935,4,0.2,TrainB,1.0,0.9743589743589743,0.03919374570250511,0.09401014447212219
AP_Prostate_Lung.csv,195,10935,4,0.2,TrainD,1.0,1.0,0.010798794217407703,0.026267684996128082
AP_Prostate_Lung.csv,195,10935,5,0.2,TrainA,0.9935897435897436,0.9487179487179487,0.10954509675502777,0.18171708285808563
AP_Prostate_Lung.csv,195,10935,5,0.2,TrainB,1.0,1.0,0.023266974836587906,0.04197193309664726
AP_Prostate_Lung.csv,195,10935,5,0.2,TrainD,0.9935897435897436,0.6666666666666666,0.08632763475179672,0.8635426759719849
AP_Prostate_Lung.csv,195,10935,6,0.2,TrainA,0.9935897435897436,0.9743589743589743,0.03878146409988403,0.09084911644458771
AP_Prostate_Lung.csv,195,10935,6,0.2,TrainB,0.9935897435897436,0.9743589743589743,0.034918006509542465,0.08530052751302719
AP_Prostate_Lung.csv,195,10935,6,0.2,TrainD,1.0,0.41025641025641024,0.018664468079805374,1.2170523405075073
AP_Prostate_Lung.csv,195,10935,7,0.2,TrainA,1.0,1.0,0.006529857870191336,0.006589673459529877
AP_Prostate_Lung.csv,195,10935,7,0.2,TrainB,1.0,1.0,0.004802797455340624,0.0049003055319190025
AP_Prostate_Lung.csv,195,10935,8,0.2,TrainA,1.0,0.9743589743589743,0.1336061656475067,0.1467856615781784
AP_Prostate_Lung.csv,195,10935,8,0.2,TrainB,1.0,1.0,0.009321440942585468,0.011711657047271729
AP_Prostate_Lung.csv,195,10935,8,0.2,TrainD,1.0,1.0,0.01552550122141838,0.019247135147452354
fri_c0_250_50.csv,250,50,0,0.2,TrainA,0.555,0.44,0.6868526339530945,0.7033359408378601
fri_c0_250_50.csv,250,50,0,0.2,TrainB,0.555,0.44,0.6847606897354126,0.7065303325653076
fri_c0_250_50.csv,250,50,0,0.2,TrainD,0.555,0.44,0.6853460669517517,0.7083456516265869
fri_c0_250_50.csv,250,50,1,0.2,TrainA,0.955,0.8,0.24625395238399506,0.4094589352607727
fri_c0_250_50.csv,250,50,1,0.2,TrainB,0.96,0.78,0.23023708164691925,0.40417805314064026
fri_c0_250_50.csv,250,50,1,0.2,TrainD,0.95,0.8,0.2895697355270386,0.42738571763038635
fri_c0_250_50.csv,250,50,2,0.2,TrainA,0.925,0.72,0.33200836181640625,0.5113755464553833
fri_c0_250_50.csv,250,50,2,0.2,TrainB,0.93,0.76,0.30362018942832947,0.5061930418014526
fri_c0_250_50.csv,250,50,2,0.2,TrainD,0.905,0.78,0.3195004165172577,0.4934842586517334
fri_c0_250_50.csv,250,50,3,0.2,TrainA,0.94,0.74,0.3475380837917328,0.5820944905281067
