Dataset,Row,Col,Run_No,Val_Size,Type,Tr_Acc,Val_Acc,Tr_loss,Val_loss
AP_Endometrium_Kidney.csv,321,10935,13,0.2,TrainD,1.0,1.0,0.001208127592690289,0.0025216483045369387
AP_Endometrium_Kidney.csv,321,10935,14,0.2,TrainA,1.0,0.9538461538461539,0.03782117739319801,0.19659139215946198
AP_Endometrium_Kidney.csv,321,10935,14,0.2,TrainB,1.0,0.9538461538461539,0.012217700481414795,0.24220144748687744
AP_Endometrium_Kidney.csv,321,10935,15,0.2,TrainA,0.984375,0.9692307692307692,0.07229358702898026,0.08477051556110382
AP_Endometrium_Kidney.csv,321,10935,15,0.2,TrainB,0.984375,0.9846153846153847,0.06370275467634201,0.06454407423734665
AP_Endometrium_Kidney.csv,321,10935,15,0.2,TrainD,0.984375,0.9846153846153847,0.06640434265136719,0.06778775155544281
AP_Endometrium_Kidney.csv,321,10935,16,0.2,TrainA,1.0,0.9692307692307692,0.019349783658981323,0.13183310627937317
AP_Endometrium_Kidney.csv,321,10935,16,0.2,TrainB,1.0,0.9692307692307692,0.008186398074030876,0.1364433616399765
AP_Endometrium_Kidney.csv,321,10935,16,0.2,TrainD,1.0,0.9692307692307692,0.004332365468144417,0.16172638535499573
AP_Endometrium_Kidney.csv,321,10935,17,0.2,TrainA,1.0,0.9846153846153847,0.03257712349295616,0.09631063044071198
AP_Endometrium_Kidney.csv,321,10935,17,0.2,TrainB,1.0,0.9846153846153847,0.013591567985713482,0.09555109590291977
AP_Endometrium_Kidney.csv,321,10935,18,0.2,TrainA,1.0,0.9692307692307692,0.024603838101029396,0.15976013243198395
AP_Endometrium_Kidney.csv,321,10935,18,0.2,TrainB,1.0,0.9692307692307692,0.011105644516646862,0.18991036713123322
AP_Endometrium_Kidney.csv,321,10935,19,0.2,TrainA,1.0,0.9846153846153847,0.013728936202824116,0.07425984740257263
AP_Endometrium_Kidney.csv,321,10935,19,0.2,TrainB,1.0,0.9846153846153847,0.003334322012960911,0.07629206031560898
AP_Endometrium_Kidney.csv,321,10935,19,0.2,TrainD,1.0,0.9846153846153847,0.004938833881169558,0.06242295727133751
AP_Endometrium_Omentum.csv,138,10935,0,0.2,TrainA,1.0,0.8928571428571429,0.20732136070728302,0.39127635955810547
AP_Endometrium_Omentum.csv,138,10935,0,0.2,TrainB,1.0,0.8571428571428571,0.11955883353948593,0.32073208689689636
AP_Endometrium_Omentum.csv,138,10935,0,0.2,TrainD,0.7909090909090909,0.5357142857142857,0.23525546491146088,39.40825271606445
AP_Endometrium_Omentum.csv,138,10935,1,0.2,TrainA,0.9727272727272728,0.8928571428571429,0.21446648240089417,0.38489416241645813
AP_Endometrium_Omentum.csv,138,10935,1,0.2,TrainB,0.9818181818181818,0.8571428571428571,0.12079906463623047,0.34174442291259766
AP_Endometrium_Omentum.csv,138,10935,1,0.2,TrainD,0.9818181818181818,0.8571428571428571,0.139975443482399,0.3768363296985626
AP_Endometrium_Omentum.csv,138,10935,2,0.2,TrainA,0.990909090909091,0.9285714285714286,0.1380683183670044,0.37138333916664124
AP_Endometrium_Omentum.csv,138,10935,2,0.2,TrainB,0.990909090909091,0.9285714285714286,0.09166938811540604,0.3175780475139618
AP_Endometrium_Omentum.csv,138,10935,3,0.2,TrainA,0.9818181818181818,0.8928571428571429,0.11650420725345612,0.27154889702796936
AP_Endometrium_Omentum.csv,138,10935,3,0.2,TrainB,1.0,0.9642857142857143,0.043336715549230576,0.12148880958557129
AP_Endometrium_Omentum.csv,138,10935,4,0.2,TrainA,1.0,0.8571428571428571,0.19260174036026,0.4401293694972992
AP_Endometrium_Omentum.csv,138,10935,4,0.2,TrainB,1.0,0.8571428571428571,0.09647384285926819,0.3935087025165558
AP_Endometrium_Omentum.csv,138,10935,5,0.2,TrainA,1.0,0.9642857142857143,0.0918159931898117,0.2281029373407364
AP_Endometrium_Omentum.csv,138,10935,5,0.2,TrainB,1.0,0.9642857142857143,0.05061960965394974,0.1453351080417633
AP_Endometrium_Omentum.csv,138,10935,5,0.2,TrainD,1.0,0.9642857142857143,0.05288730934262276,0.12591004371643066
AP_Endometrium_Omentum.csv,138,10935,6,0.2,TrainA,1.0,0.8928571428571429,0.07125726342201233,0.2125886231660843
AP_Endometrium_Omentum.csv,138,10935,6,0.2,TrainB,1.0,0.8928571428571429,0.04924789071083069,0.22773872315883636
AP_Endometrium_Omentum.csv,138,10935,6,0.2,TrainD,0.9727272727272728,0.6428571428571429,0.18179604411125183,25.25895118713379
AP_Endometrium_Omentum.csv,138,10935,7,0.2,TrainA,1.0,0.8928571428571429,0.10286208987236023,0.2741797864437103
AP_Endometrium_Omentum.csv,138,10935,7,0.2,TrainB,1.0,0.9285714285714286,0.03372035175561905,0.21914564073085785
AP_Endometrium_Omentum.csv,138,10935,8,0.2,TrainA,1.0,0.9285714285714286,0.09533081948757172,0.26038023829460144
AP_Endometrium_Omentum.csv,138,10935,8,0.2,TrainB,1.0,0.8928571428571429,0.0694369301199913,0.27550777792930603
AP_Endometrium_Omentum.csv,138,10935,8,0.2,TrainD,0.990909090909091,0.4642857142857143,0.12079565227031708,39.52711868286133
AP_Endometrium_Omentum.csv,138,10935,9,0.2,TrainA,0.9363636363636364,0.8214285714285714,0.4166187345981598,0.5197615027427673
AP_Endometrium_Omentum.csv,138,10935,9,0.2,TrainB,1.0,0.9285714285714286,0.11995124816894531,0.24431109428405762
AP_Endometrium_Omentum.csv,138,10935,10,0.2,TrainA,1.0,0.8571428571428571,0.10900310426950455,0.3508041799068451
AP_Endometrium_Omentum.csv,138,10935,10,0.2,TrainB,1.0,0.8928571428571429,0.07496361434459686,0.29381561279296875
AP_Endometrium_Omentum.csv,138,10935,10,0.2,TrainD,1.0,0.8928571428571429,0.05444356054067612,0.2552930414676666
AP_Endometrium_Omentum.csv,138,10935,11,0.2,TrainA,0.9818181818181818,0.8214285714285714,0.12843436002731323,0.34343186020851135
AP_Endometrium_Omentum.csv,138,10935,11,0.2,TrainB,1.0,0.8571428571428571,0.04702761769294739,0.2606697380542755
AP_Endometrium_Omentum.csv,138,10935,11,0.2,TrainD,0.9363636363636364,0.4642857142857143,0.24792414903640747,46.53001022338867
AP_Endometrium_Omentum.csv,138,10935,12,0.2,TrainA,1.0,0.9285714285714286,0.06879643350839615,0.17847637832164764
AP_Endometrium_Omentum.csv,138,10935,12,0.2,TrainB,1.0,0.9285714285714286,0.0390080064535141,0.17122209072113037
AP_Endometrium_Omentum.csv,138,10935,12,0.2,TrainD,1.0,0.9285714285714286,0.0687001571059227,0.19261881709098816
AP_Endometrium_Omentum.csv,138,10935,13,0.2,TrainA,0.9818181818181818,0.8571428571428571,0.13674120604991913,0.36163297295570374
AP_Endometrium_Omentum.csv,138,10935,13,0.2,TrainB,0.9818181818181818,0.8571428571428571,0.08929731696844101,0.3085801899433136
AP_Endometrium_Omentum.csv,138,10935,14,0.2,TrainA,0.9818181818181818,0.8571428571428571,0.17214058339595795,0.2955411970615387
AP_Endometrium_Omentum.csv,138,10935,14,0.2,TrainB,0.9818181818181818,0.8571428571428571,0.1259947121143341,0.2939494550228119
AP_Endometrium_Omentum.csv,138,10935,15,0.2,TrainA,0.990909090909091,0.9642857142857143,0.06658651679754257,0.09518992155790329
AP_Endometrium_Omentum.csv,138,10935,15,0.2,TrainB,0.990909090909091,1.0,0.03377214074134827,0.03639129176735878
AP_Endometrium_Omentum.csv,138,10935,15,0.2,TrainD,1.0,1.0,0.023258734494447708,0.04726472124457359
AP_Endometrium_Omentum.csv,138,10935,16,0.2,TrainA,1.0,0.9642857142857143,0.04695558920502663,0.1120758205652237
AP_Endometrium_Omentum.csv,138,10935,16,0.2,TrainB,1.0,0.9285714285714286,0.033161647617816925,0.14062516391277313
AP_Endometrium_Omentum.csv,138,10935,17,0.2,TrainA,1.0,0.9285714285714286,0.044120512902736664,0.15821586549282074
AP_Endometrium_Omentum.csv,138,10935,17,0.2,TrainB,1.0,0.9642857142857143,0.02590024285018444,0.137510284781456
AP_Endometrium_Omentum.csv,138,10935,18,0.2,TrainA,1.0,0.8928571428571429,0.11106489598751068,0.27915114164352417
AP_Endometrium_Omentum.csv,138,10935,18,0.2,TrainB,1.0,0.8928571428571429,0.06047053635120392,0.2754419445991516
AP_Endometrium_Omentum.csv,138,10935,19,0.2,TrainA,0.990909090909091,0.9642857142857143,0.062155548483133316,0.1148337870836258
AP_Endometrium_Omentum.csv,138,10935,19,0.2,TrainB,0.990909090909091,0.9642857142857143,0.047076404094696045,0.10475505143404007
AP_Lung_Kidney.csv,386,10935,0,0.2,TrainA,0.9967532467532467,0.9871794871794872,0.04236632585525513,0.07711435109376907
AP_Lung_Kidney.csv,386,10935,0,0.2,TrainB,0.9967532467532467,0.9743589743589743,0.01679103448987007,0.07518286257982254
AP_Lung_Kidney.csv,386,10935,0,0.2,TrainD,0.9967532467532467,0.9871794871794872,0.030026789754629135,0.0706053227186203
AP_Lung_Kidney.csv,386,10935,1,0.2,TrainA,1.0,0.9743589743589743,0.03271020948886871,0.15468730032444
AP_Lung_Kidney.csv,386,10935,1,0.2,TrainB,1.0,0.9743589743589743,0.006087187677621841,0.176518976688385
AP_Lung_Kidney.csv,386,10935,1,0.2,TrainD,1.0,0.9743589743589743,0.008442859165370464,0.14668530225753784
AP_Lung_Kidney.csv,386,10935,2,0.2,TrainA,1.0,0.9743589743589743,0.012733998708426952,0.08053451776504517
AP_Lung_Kidney.csv,386,10935,2,0.2,TrainB,1.0,0.9871794871794872,0.002759420545771718,0.07365663349628448
AP_Lung_Kidney.csv,386,10935,2,0.2,TrainD,1.0,0.9871794871794872,0.0013086673570796847,0.09336269646883011
AP_Lung_Kidney.csv,386,10935,3,0.2,TrainA,1.0,0.9358974358974359,0.03970333933830261,0.1567639261484146
AP_Lung_Kidney.csv,386,10935,3,0.2,TrainB,1.0,0.9615384615384616,0.007134833838790655,0.1656438261270523
AP_Lung_Kidney.csv,386,10935,3,0.2,TrainD,1.0,0.9615384615384616,0.017539873719215393,0.14318598806858063
AP_Lung_Kidney.csv,386,10935,4,0.2,TrainA,0.9837662337662337,0.9871794871794872,0.07926727086305618,0.053204890340566635
AP_Lung_Kidney.csv,386,10935,4,0.2,TrainB,0.9837662337662337,1.0,0.07239629328250885,0.03951413556933403
AP_Lung_Kidney.csv,386,10935,5,0.2,TrainA,1.0,0.9871794871794872,0.012595188803970814,0.08134087175130844
AP_Lung_Kidney.csv,386,10935,5,0.2,TrainB,1.0,0.9871794871794872,0.002085890155285597,0.08401954919099808
AP_Lung_Kidney.csv,386,10935,6,0.2,TrainA,0.9902597402597403,0.9230769230769231,0.0528973788022995,0.24292102456092834
AP_Lung_Kidney.csv,386,10935,6,0.2,TrainB,0.9935064935064936,0.9358974358974359,0.026058193296194077,0.24490468204021454
AP_Lung_Kidney.csv,386,10935,7,0.2,TrainA,0.9805194805194806,0.9615384615384616,0.05587746948003769,0.16257590055465698
AP_Lung_Kidney.csv,386,10935,7,0.2,TrainB,0.9805194805194806,0.9615384615384616,0.04083940386772156,0.1568315029144287
AP_Lung_Kidney.csv,386,10935,8,0.2,TrainA,1.0,0.9487179487179487,0.041055817157030106,0.17040607333183289
AP_Lung_Kidney.csv,386,10935,8,0.2,TrainB,1.0,0.9615384615384616,0.008406239561736584,0.1861623078584671
AP_Lung_Kidney.csv,386,10935,9,0.2,TrainA,0.987012987012987,0.9743589743589743,0.06563694775104523,0.11008964478969574
AP_Lung_Kidney.csv,386,10935,9,0.2,TrainB,0.987012987012987,0.9743589743589743,0.06384503096342087,0.11733461171388626
AP_Lung_Kidney.csv,386,10935,10,0.2,TrainA,1.0,0.9615384615384616,0.0222318135201931,0.16815400123596191
AP_Lung_Kidney.csv,386,10935,10,0.2,TrainB,1.0,0.9487179487179487,0.00409593153744936,0.18667654693126678
AP_Lung_Kidney.csv,386,10935,10,0.2,TrainD,1.0,0.9487179487179487,0.0040574041195213795,0.18464362621307373
