Test_Length,Threshold,Flip_ID,Mismatch,Max_Abs_Diff,Median_Diff,Mean_Diff,Sum_Abs_Diff,Geomean_Diff
30,5e-08,18,0,6.985988018321702,0.0,0.17393252734828546,9.91415405885227,0.07916600987250155
30,5e-08,19,0,0.037730533854944875,0.0,0.0017006670585467641,0.09693802233716556,0.0016796433807007016
30,5e-08,23,0,0.3430216841458781,0.0,0.013213242905557391,0.7531548456167713,0.012336845431770715
30,5e-08,25,0,0.6299264435786508,0.006807190635233494,0.042593043337266046,2.4278034702241644,0.037514858826700026
30,5e-08,29,0,0.357877664402646,0.0,0.02399990089091014,1.367994350781878,0.022650785736707757
30,1e-07,0,0,0.009228516430654737,0.0,0.0006137637165032897,0.03498453184068751,0.0006124436908441222
30,1e-07,4,0,0.30514455133762325,7.134467255451717e-08,0.01330923784657189,0.7586265572545977,0.012496372905674846
30,1e-07,5,0,0.4182337566209613,0.0,0.029274383844482398,1.6686398791354966,0.026892503231092935
30,1e-07,7,0,0.5770555784619361,6.673148626463507e-09,0.016409725030403766,0.9353543267330147,0.01422130550549583
30,1e-07,10,0,0.29770586582420155,0.0,0.008528741882402314,0.4861382872969319,0.007882128181004422
30,1e-07,15,0,2.0786047665556886,0.0,0.0791645374924411,4.512378637069142,0.05603557297744688
30,1e-07,17,0,0.17806414898846354,0.0,0.010926077116227872,0.6227863956249887,0.01056367444749573
30,1e-07,18,0,6.974586859865147,0.0,0.17362321817015003,9.896523435698551,0.07901210510324352
30,1e-07,19,0,0.03772983391063893,0.0,0.001700333001176708,0.09691898106707236,0.001679309407487617
30,1e-07,23,0,0.3554396134941143,0.0,0.013506207887777873,0.7698538496033388,0.012573481088963057
30,1e-07,25,0,1.351553082961282,0.0,0.03986600374003655,2.2723622131820833,0.03071159876095586
30,1e-07,29,0,0.37198632846418556,1.8248783060429445e-10,0.023763069630980554,1.3544949689658916,0.02233314916412943
