Dataset,Shape,Train Size,Validation Size,Test Size,Hidden Layers,Nodes per Layer,Hidden Sizes,Activation,Learning Rate,Train Accuracy,Train F1 Score,Val Accuracy,Val F1 Score,Test Accuracy,Test F1 Score
colleges_usnews.csv,1276x22,823,100,353,3,5,"[5, 5, 5]",tanh,0.05,0.47144592952612396,0.0,0.47,0.0,0.4702549575070821,0.0
colleges_usnews.csv,1276x22,823,100,353,3,5,"[5, 5, 5]",tanh,0.1,0.47144592952612396,0.0,0.47,0.0,0.4702549575070821,0.0
flare.csv,1066x10,676,100,290,1,3,[3],relu,0.01,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,1,3,[3],relu,0.05,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,1,3,[3],relu,0.1,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,1,3,[3],sigmoid,0.01,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,1,3,[3],sigmoid,0.05,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,1,3,[3],sigmoid,0.1,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,1,3,[3],tanh,0.01,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,1,3,[3],tanh,0.05,0.8357988165680473,0.16541353383458646,0.84,0.1111111111111111,0.8172413793103448,0.07017543859649124
flare.csv,1066x10,676,100,290,1,3,[3],tanh,0.1,0.834319526627219,0.2222222222222222,0.86,0.3,0.8068965517241379,0.125
flare.csv,1066x10,676,100,290,1,4,[4],relu,0.01,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,1,4,[4],relu,0.05,0.8372781065088757,0.21428571428571427,0.84,0.1111111111111111,0.8206896551724138,0.16129032258064516
flare.csv,1066x10,676,100,290,1,4,[4],relu,0.1,0.834319526627219,0.2328767123287671,0.84,0.1111111111111111,0.8068965517241379,0.125
flare.csv,1066x10,676,100,290,1,4,[4],sigmoid,0.01,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,1,4,[4],sigmoid,0.05,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,1,4,[4],sigmoid,0.1,0.8313609467455622,0.09523809523809522,0.83,0.0,0.8310344827586207,0.1090909090909091
flare.csv,1066x10,676,100,290,1,4,[4],tanh,0.01,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,1,4,[4],tanh,0.05,0.8357988165680473,0.17777777777777776,0.86,0.3,0.8172413793103448,0.13114754098360654
flare.csv,1066x10,676,100,290,1,4,[4],tanh,0.1,0.834319526627219,0.2328767123287671,0.86,0.3,0.8137931034482758,0.12903225806451613
flare.csv,1066x10,676,100,290,1,5,[5],relu,0.01,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,1,5,[5],relu,0.05,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,1,5,[5],relu,0.1,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,1,5,[5],sigmoid,0.01,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,1,5,[5],sigmoid,0.05,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,1,5,[5],sigmoid,0.1,0.8284023668639053,0.12121212121212119,0.84,0.1111111111111111,0.8241379310344827,0.10526315789473684
flare.csv,1066x10,676,100,290,1,5,[5],tanh,0.01,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,1,5,[5],tanh,0.05,0.8357988165680473,0.17777777777777776,0.85,0.21052631578947367,0.8172413793103448,0.13114754098360654
flare.csv,1066x10,676,100,290,1,5,[5],tanh,0.1,0.834319526627219,0.2328767123287671,0.86,0.3,0.8137931034482758,0.12903225806451613
flare.csv,1066x10,676,100,290,2,3,"[3, 3]",relu,0.01,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,2,3,"[3, 3]",relu,0.05,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,2,3,"[3, 3]",relu,0.1,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,2,3,"[3, 3]",sigmoid,0.01,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,2,3,"[3, 3]",sigmoid,0.05,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,2,3,"[3, 3]",sigmoid,0.1,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,2,3,"[3, 3]",tanh,0.01,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,2,3,"[3, 3]",tanh,0.05,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,2,3,"[3, 3]",tanh,0.1,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,2,4,"[4, 4]",relu,0.01,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,2,4,"[4, 4]",relu,0.05,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,2,4,"[4, 4]",relu,0.1,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,2,4,"[4, 4]",sigmoid,0.01,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,2,4,"[4, 4]",sigmoid,0.05,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,2,4,"[4, 4]",sigmoid,0.1,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,2,4,"[4, 4]",tanh,0.01,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,2,4,"[4, 4]",tanh,0.05,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,2,4,"[4, 4]",tanh,0.1,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,2,5,"[5, 5]",relu,0.01,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,2,5,"[5, 5]",relu,0.05,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,2,5,"[5, 5]",relu,0.1,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,2,5,"[5, 5]",sigmoid,0.01,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,2,5,"[5, 5]",sigmoid,0.05,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,2,5,"[5, 5]",sigmoid,0.1,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,2,5,"[5, 5]",tanh,0.01,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,2,5,"[5, 5]",tanh,0.05,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,2,5,"[5, 5]",tanh,0.1,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,3,3,"[3, 3, 3]",relu,0.01,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,3,3,"[3, 3, 3]",relu,0.05,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,3,3,"[3, 3, 3]",relu,0.1,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,3,3,"[3, 3, 3]",sigmoid,0.01,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,3,3,"[3, 3, 3]",sigmoid,0.05,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,3,3,"[3, 3, 3]",sigmoid,0.1,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,3,3,"[3, 3, 3]",tanh,0.01,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,3,3,"[3, 3, 3]",tanh,0.05,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,3,3,"[3, 3, 3]",tanh,0.1,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,3,4,"[4, 4, 4]",relu,0.01,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,3,4,"[4, 4, 4]",relu,0.05,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,3,4,"[4, 4, 4]",relu,0.1,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,3,4,"[4, 4, 4]",sigmoid,0.01,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,3,4,"[4, 4, 4]",sigmoid,0.05,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,3,4,"[4, 4, 4]",sigmoid,0.1,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,3,4,"[4, 4, 4]",tanh,0.01,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,3,4,"[4, 4, 4]",tanh,0.05,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,3,4,"[4, 4, 4]",tanh,0.1,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,3,5,"[5, 5, 5]",relu,0.01,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,3,5,"[5, 5, 5]",relu,0.05,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,3,5,"[5, 5, 5]",relu,0.1,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,3,5,"[5, 5, 5]",sigmoid,0.01,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,3,5,"[5, 5, 5]",sigmoid,0.05,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,3,5,"[5, 5, 5]",sigmoid,0.1,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,3,5,"[5, 5, 5]",tanh,0.01,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,3,5,"[5, 5, 5]",tanh,0.05,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
flare.csv,1066x10,676,100,290,3,5,"[5, 5, 5]",tanh,0.1,0.8298816568047337,0.0,0.83,0.0,0.8275862068965517,0.0
PieChart3.csv,1077x37,683,100,294,1,3,[3],relu,0.01,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,1,3,[3],relu,0.05,0.8857979502196194,0.22000000000000003,0.87,0.0,0.8605442176870748,0.08888888888888889
PieChart3.csv,1077x37,683,100,294,1,3,[3],relu,0.1,0.8960468521229868,0.3826086956521739,0.89,0.15384615384615385,0.8605442176870748,0.163265306122449
PieChart3.csv,1077x37,683,100,294,1,3,[3],sigmoid,0.01,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,1,3,[3],sigmoid,0.05,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,1,3,[3],sigmoid,0.1,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,1,3,[3],tanh,0.01,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,1,3,[3],tanh,0.05,0.8887262079062958,0.2692307692307692,0.89,0.15384615384615385,0.8639455782312925,0.16666666666666669
PieChart3.csv,1077x37,683,100,294,1,3,[3],tanh,0.1,0.9033674963396779,0.45901639344262296,0.88,0.25,0.8673469387755102,0.2641509433962264
PieChart3.csv,1077x37,683,100,294,1,4,[4],relu,0.01,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,1,4,[4],relu,0.05,0.8872620790629575,0.23762376237623764,0.87,0.0,0.8673469387755102,0.09302325581395349
PieChart3.csv,1077x37,683,100,294,1,4,[4],relu,0.1,0.8931185944363104,0.3652173913043478,0.88,0.14285714285714285,0.8605442176870748,0.19607843137254902
PieChart3.csv,1077x37,683,100,294,1,4,[4],sigmoid,0.01,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,1,4,[4],sigmoid,0.05,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,1,4,[4],sigmoid,0.1,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,1,4,[4],tanh,0.01,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,1,4,[4],tanh,0.05,0.8887262079062958,0.28301886792452835,0.89,0.15384615384615385,0.8673469387755102,0.20408163265306126
PieChart3.csv,1077x37,683,100,294,1,4,[4],tanh,0.1,0.9019033674963397,0.46399999999999997,0.88,0.25,0.8673469387755102,0.2909090909090909
PieChart3.csv,1077x37,683,100,294,1,5,[5],relu,0.01,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,1,5,[5],relu,0.05,0.8887262079062958,0.25490196078431376,0.87,0.0,0.8741496598639455,0.0975609756097561
PieChart3.csv,1077x37,683,100,294,1,5,[5],relu,0.1,0.8975109809663251,0.39655172413793105,0.87,0.0,0.8775510204081632,0.18181818181818182
PieChart3.csv,1077x37,683,100,294,1,5,[5],sigmoid,0.01,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,1,5,[5],sigmoid,0.05,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,1,5,[5],sigmoid,0.1,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,1,5,[5],tanh,0.01,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,1,5,[5],tanh,0.05,0.8857979502196194,0.2352941176470588,0.89,0.15384615384615385,0.8639455782312925,0.16666666666666669
PieChart3.csv,1077x37,683,100,294,1,5,[5],tanh,0.1,0.9004392386530015,0.43333333333333335,0.87,0.13333333333333333,0.8537414965986394,0.18867924528301885
PieChart3.csv,1077x37,683,100,294,2,3,"[3, 3]",relu,0.01,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,2,3,"[3, 3]",relu,0.05,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,2,3,"[3, 3]",relu,0.1,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,2,3,"[3, 3]",sigmoid,0.01,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,2,3,"[3, 3]",sigmoid,0.05,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,2,3,"[3, 3]",sigmoid,0.1,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,2,3,"[3, 3]",tanh,0.01,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,2,3,"[3, 3]",tanh,0.05,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,2,3,"[3, 3]",tanh,0.1,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,2,4,"[4, 4]",relu,0.01,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,2,4,"[4, 4]",relu,0.05,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,2,4,"[4, 4]",relu,0.1,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,2,4,"[4, 4]",sigmoid,0.01,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,2,4,"[4, 4]",sigmoid,0.05,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,2,4,"[4, 4]",sigmoid,0.1,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,2,4,"[4, 4]",tanh,0.01,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,2,4,"[4, 4]",tanh,0.05,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,2,4,"[4, 4]",tanh,0.1,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,2,5,"[5, 5]",relu,0.01,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,2,5,"[5, 5]",relu,0.05,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,2,5,"[5, 5]",relu,0.1,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,2,5,"[5, 5]",sigmoid,0.01,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,2,5,"[5, 5]",sigmoid,0.05,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,2,5,"[5, 5]",sigmoid,0.1,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,2,5,"[5, 5]",tanh,0.01,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,2,5,"[5, 5]",tanh,0.05,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,2,5,"[5, 5]",tanh,0.1,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,3,3,"[3, 3, 3]",relu,0.01,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,3,3,"[3, 3, 3]",relu,0.05,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,3,3,"[3, 3, 3]",relu,0.1,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,3,3,"[3, 3, 3]",sigmoid,0.01,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,3,3,"[3, 3, 3]",sigmoid,0.05,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,3,3,"[3, 3, 3]",sigmoid,0.1,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,3,3,"[3, 3, 3]",tanh,0.01,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,3,3,"[3, 3, 3]",tanh,0.05,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,3,3,"[3, 3, 3]",tanh,0.1,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,3,4,"[4, 4, 4]",relu,0.01,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,3,4,"[4, 4, 4]",relu,0.05,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,3,4,"[4, 4, 4]",relu,0.1,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,3,4,"[4, 4, 4]",sigmoid,0.01,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,3,4,"[4, 4, 4]",sigmoid,0.05,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,3,4,"[4, 4, 4]",sigmoid,0.1,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,3,4,"[4, 4, 4]",tanh,0.01,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,3,4,"[4, 4, 4]",tanh,0.05,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,3,4,"[4, 4, 4]",tanh,0.1,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,3,5,"[5, 5, 5]",relu,0.01,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,3,5,"[5, 5, 5]",relu,0.05,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,3,5,"[5, 5, 5]",relu,0.1,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,3,5,"[5, 5, 5]",sigmoid,0.01,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,3,5,"[5, 5, 5]",sigmoid,0.05,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,3,5,"[5, 5, 5]",sigmoid,0.1,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,3,5,"[5, 5, 5]",tanh,0.01,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,3,5,"[5, 5, 5]",tanh,0.05,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
PieChart3.csv,1077x37,683,100,294,3,5,"[5, 5, 5]",tanh,0.1,0.8755490483162518,0.0,0.88,0.0,0.8741496598639455,0.0
fri_c1_1000_50.csv,1000x50,630,100,270,1,3,[3],relu,0.01,0.5555555555555556,0.7089397089397089,0.56,0.7105263157894737,0.5592592592592592,0.7118644067796611
fri_c1_1000_50.csv,1000x50,630,100,270,1,3,[3],relu,0.05,0.846031746031746,0.851908396946565,0.67,0.7079646017699116,0.6555555555555556,0.6804123711340206
fri_c1_1000_50.csv,1000x50,630,100,270,1,3,[3],relu,0.1,0.8857142857142857,0.8912386706948641,0.65,0.6666666666666666,0.6370370370370371,0.652482269503546
fri_c1_1000_50.csv,1000x50,630,100,270,1,3,[3],sigmoid,0.01,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,1,3,[3],sigmoid,0.05,0.7174603174603175,0.7471590909090909,0.7,0.7540983606557378,0.6481481481481481,0.6945337620578779
fri_c1_1000_50.csv,1000x50,630,100,270,1,3,[3],sigmoid,0.1,0.7253968253968254,0.7525035765379112,0.69,0.7394957983193278,0.6370370370370371,0.6818181818181818
fri_c1_1000_50.csv,1000x50,630,100,270,1,3,[3],tanh,0.01,0.7,0.7349228611500701,0.68,0.7377049180327869,0.6703703703703704,0.7138263665594854
fri_c1_1000_50.csv,1000x50,630,100,270,1,3,[3],tanh,0.05,0.9126984126984127,0.9213161659513591,0.75,0.7747747747747747,0.7666666666666667,0.7947882736156352
fri_c1_1000_50.csv,1000x50,630,100,270,1,3,[3],tanh,0.1,0.9634920634920635,0.9673758865248228,0.73,0.7522935779816514,0.7037037037037037,0.736842105263158
fri_c1_1000_50.csv,1000x50,630,100,270,1,4,[4],relu,0.01,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,1,4,[4],relu,0.05,0.8936507936507937,0.9016152716593246,0.71,0.7339449541284404,0.662962962962963,0.6936026936026937
fri_c1_1000_50.csv,1000x50,630,100,270,1,4,[4],relu,0.1,0.946031746031746,0.9511494252873564,0.67,0.6972477064220184,0.6370370370370371,0.668918918918919
fri_c1_1000_50.csv,1000x50,630,100,270,1,4,[4],sigmoid,0.01,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,1,4,[4],sigmoid,0.05,0.7126984126984127,0.7439886845827439,0.7,0.7540983606557378,0.6481481481481481,0.6945337620578779
fri_c1_1000_50.csv,1000x50,630,100,270,1,4,[4],sigmoid,0.1,0.7301587301587301,0.7564469914040115,0.69,0.7394957983193278,0.6444444444444445,0.6883116883116882
fri_c1_1000_50.csv,1000x50,630,100,270,1,4,[4],tanh,0.01,0.7,0.7356643356643358,0.69,0.7438016528925621,0.6703703703703704,0.7138263665594854
fri_c1_1000_50.csv,1000x50,630,100,270,1,4,[4],tanh,0.05,0.9365079365079365,0.9418604651162791,0.82,0.8333333333333334,0.7666666666666667,0.7947882736156352
fri_c1_1000_50.csv,1000x50,630,100,270,1,4,[4],tanh,0.1,0.9825396825396825,0.9841269841269841,0.78,0.7924528301886793,0.7444444444444445,0.7766990291262136
fri_c1_1000_50.csv,1000x50,630,100,270,1,5,[5],relu,0.01,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,1,5,[5],relu,0.05,0.8968253968253969,0.9039881831610044,0.66,0.6851851851851852,0.6481481481481481,0.6779661016949152
