Run,Phase,TrainingType,Epoch,Train_loss,Train_acc,Val_loss,Val_acc
1,Train,AWP,36,0.10167539656230826,98.00230503265463,0.42372137372261004,89.08531898539584
1,Train,AWP,37,0.09425849089844644,97.73338455628121,0.4133799561484789,89.23904688700999
1,Train,AWP,38,0.08693000502267316,98.09834805993084,0.4424941279996275,89.4696387394312
1,Train,AWP,39,0.07858082244709774,98.29043411448329,0.558934148506968,87.16372021521906
1,Train,AWP,40,0.07295571878963819,98.48252016903572,0.4573072164586468,88.54727132974635
1,Train,AWP,41,0.06796123005986854,98.5977718017672,0.4616306781722984,88.93159108378171
1,Train,AWP,42,0.06198983153819672,98.42489435267,0.42106335168614195,89.31591083781706
1,Train,AWP,43,0.0598277568937125,98.36726853630427,0.41492294401594715,89.4696387394312
1,Train,AWP,44,0.055542183619998166,98.77064925086438,0.4113701846533606,89.00845503458878
1,Train,AWP,45,0.05093663999742251,98.75144064540915,0.41420957272003284,88.62413528055342
1,Train,AWP,46,0.047913968265970795,98.75144064540915,0.4139245613825312,89.62336664104535
1,Train,AWP,47,0.046262426818920975,98.71302343449865,0.41758376788305007,89.23904688700999
1,Train,AWP,48,0.04364233683120528,98.80906646177488,0.4039187762345102,88.85472713297463
1,Train,AWP,49,0.04267775362208943,98.82827506723012,0.4163165736390846,88.3935434281322
1,Train,AWP,50,0.03988971912296363,98.69381482904342,0.43972455177006586,88.31667947732514
1,Train,AWP,51,0.03726774742369728,98.9051094890511,0.4141232070787241,88.54727132974635
1,Train,AWP,52,0.03693578244141229,98.67460622358817,0.42537627226567837,89.08531898539584
1,Train,AWP,53,0.035920935580106964,98.92431809450633,0.39515103403189655,89.23904688700999
1,Train,AWP,54,0.03518412132073263,98.9051094890511,0.435319488205239,89.16218293620292
1,Train,AWP,55,0.034507333141025956,98.77064925086438,0.4029195536612365,89.54650269023828
1,Train,AWP,56,0.031411498987852976,99.00115251632731,0.4322970096511533,88.62413528055342
1,Train,AWP,57,0.03129598031254725,98.84748367268536,0.4382914994699418,88.7009992313605
1,Train,AWP,58,0.029580770864614223,98.80906646177488,0.41767331783722034,89.31591083781706
1,Train,AWP,59,0.02863488592595959,98.9051094890511,0.4014767057890163,89.70023059185242
1,Train,AWP,60,0.02802945973145907,99.0395697272378,0.41026263769363824,89.39277478862414
1,Train,AWP,61,0.02762877436474743,98.84748367268536,0.4168527801159618,88.31667947732514
1,Train,AWP,62,0.02635123150028928,99.00115251632731,0.41291993391413034,89.08531898539584
1,Train,AWP,63,0.027342644614378915,98.9051094890511,0.41870448659879256,88.85472713297463
1,Train_Test,AWP,-1,0.39515103403189655,89.23904688700999,-,-
CMC_Any_1,,,,,,,
1,GurobiComplete_Train,-1,-1,99.1
1,GurobiComplete_Val,-1,-1,89.23904688700999
1,CMC,Any,1,Gurobi_Complete_Eval_Train,-1,0.034120078251206595,98.82827506723012
1,CMC,Any,1,Gurobi_Complete_Eval_Val,-1,0.3950645082231488,89.23904688700999
1,CMC,Any,1,Gurobi_Complete_Eval_Test,-1,0.39349415127502274,90.41032733978793
1,GurobiEdit,AWP_CMC_Any,1,0.03326668816424358,98.88590088359585,0.4140606907401792,88.00922367409684
1,GurobiEdit,AWP_CMC_Any,2,0.036417820185217206,98.8666922781406,0.4497748349007966,88.54727132974635
1,GurobiEdit,AWP_CMC_Any,3,0.0360374972295656,98.78985785631963,0.4173795647982173,88.93159108378171
1,GurobiEdit,AWP_CMC_Any,4,0.0327564166455981,98.84748367268536,0.4117870881729727,89.16218293620292
1,GurobiEdit,AWP_CMC_Any,5,0.030040405126448514,99.0395697272378,0.40130669201547414,90.00768639508071
1,GurobiEdit,AWP_CMC_Any,6,0.03057024877181311,98.98194391087208,0.40752851878286417,88.93159108378171
1,GurobiEdit,AWP_CMC_Any,7,0.0293450694348366,98.84748367268536,0.41349266802778983,89.23904688700999
1,GurobiEdit,AWP_CMC_Any,8,0.0288034681833572,98.92431809450633,0.4078909321577159,89.00845503458878
1,GurobiEdit,AWP_CMC_Any,9,0.026690480095031527,99.00115251632731,0.4151978009394001,88.93159108378171
1,GurobiEdit,AWP_CMC_Any,10,0.026522944031420387,98.88590088359585,0.3963404054095615,89.70023059185242
1,GurobiEdit,AWP_CMC_Any,11,0.026018245983440314,99.0395697272378,0.4220939329456678,88.08608762490393
1,GurobiEdit,AWP_CMC_Any,12,0.0251954645439811,98.9051094890511,0.3912950698042906,88.85472713297463
1,GurobiEdit,AWP_CMC_Any,13,0.02368859352295407,98.98194391087208,0.40481524081252157,89.00845503458878
1,GurobiEdit,AWP_CMC_Any,14,0.023505124122767132,98.94352669996158,0.39645056484938584,89.85395849346656
1,GurobiEdit,AWP_CMC_Any,15,0.023732561050297155,98.94352669996158,0.41000000867909603,88.62413528055342
1,GurobiEdit,AWP_CMC_Any,16,0.023627256584622287,98.80906646177488,0.393018398259256,89.16218293620292
1,GurobiEdit,AWP_CMC_Any,17,0.022162260714792676,99.05877833269305,0.40459945078632814,89.70023059185242
1,GurobiEdit,AWP_CMC_Any,18,0.022488972744933028,99.0395697272378,0.40706341583668315,88.77786318216756
1,GurobiEdit,AWP_CMC_Any,19,0.023114164758393643,98.78985785631963,0.39612737272813814,89.16218293620292
1,GurobiEdit,AWP_CMC_Any,20,0.021903716197003112,99.05877833269305,0.4531308386895768,87.77863182167563
1,GurobiEdit,AWP_CMC_Any,21,0.021913539269007742,98.88590088359585,0.397252275589152,90.39200614911607
1,GurobiEdit,AWP_CMC_Any,22,0.021255351525182875,99.00115251632731,0.4098746080429713,89.62336664104535
1,GurobiEdit_Test,AWP_CMC_Any,-1,0.3912950698042906,88.85472713297463,-,-
2,Train,AWP,1,3.640612919637762,22.839031886285056,3.4327155469840163,23.674096848578017
2,Train,AWP,2,3.3208896923650264,29.52362658470995,3.124439868076685,32.744043043812454
2,Train,AWP,3,3.109443113116399,32.61621206300423,2.9358469901132547,36.971560338201385
2,Train,AWP,4,2.861497473863005,37.322320399538995,2.6401843049725966,43.197540353574176
2,Train,AWP,5,2.5458778749945705,44.756050710718405,2.3360146968571796,48.57801691006918
2,Train,AWP,6,2.191616919143068,51.34460238186708,2.055435913420933,54.496541122213685
2,Train,AWP,7,1.8878957596293255,57.93315405301575,1.8196830511276398,60.26133743274404
2,Train,AWP,8,1.6117285881305765,64.07990779869381,1.469432830352402,66.5641813989239
2,Train,AWP,9,1.3315775471230957,70.11140991164042,1.2823029189362698,70.48424289008454
2,Train,AWP,10,1.1295505656055147,73.93392239723396,1.4669210943783548,68.87009992313605
2,Train,AWP,11,0.9718399356844967,78.21744141375336,1.0750062552715245,75.32667179093005
2,Train,AWP,12,0.833251031995551,81.67499039569728,1.0356823763052012,77.32513451191392
2,Train,AWP,13,0.718162877062347,84.28736073761046,0.8806789256260086,80.55342044581091
2,Train,AWP,14,0.6165236513490325,86.40030733768728,0.7459350941183015,84.0891621829362
2,Train,AWP,15,0.5546782698733675,88.14829043411449,0.6930871285171714,84.24289008455034
2,Train,AWP,16,0.48317757980223813,89.35843257779486,0.6669227719581833,84.24289008455034
2,Train,AWP,17,0.4313158740295223,90.472531694199,0.5734540231405635,86.47194465795542
2,Train,AWP,18,0.3736885569852554,92.41260084517864,0.5482976824205532,87.3174481168332
2,Train,AWP,19,0.32962396100986224,93.31540530157511,0.5411842201509263,86.70253651037663
2,Train,AWP,20,0.2854976072404648,94.27583557433731,0.514082053823713,88.08608762490393
2,Train,AWP,21,0.2680271822342112,94.56396465616596,0.5715743835205119,87.93235972328978
2,Train,AWP,22,0.23366426546240876,95.33230887437573,0.44504830335123,89.23904688700999
2,Train,AWP,23,0.22212643242595387,95.69727237802536,0.6935544822373636,83.62797847809378
2,Train,AWP,24,0.2485319154988403,95.00576258163657,0.4567904457232294,89.16218293620292
2,Train,AWP,25,0.17301973011458943,96.31194775259316,0.43804852326588845,89.00845503458878
2,Train,AWP,26,0.1574210931141318,96.65770265078756,0.43096858915872155,88.85472713297463
2,Train,AWP,27,0.14477316261571974,97.04187475989244,0.39798177466037,90.00768639508071
2,Train,AWP,28,0.12847730719650086,97.23396081444487,0.42418882314926104,88.93159108378171
2,Train,AWP,29,0.11829832464205159,97.38762965808682,0.3838949794727138,89.7770945426595
2,Train,AWP,30,0.106810794103365,97.56050710718402,0.37176168782723856,89.85395849346656
2,Train,AWP,31,0.09968868055683704,97.5989243180945,0.36609848850420307,90.31514219830899
2,Train,AWP,32,0.09402940340591537,97.73338455628121,0.36545171586941244,89.93082244427363
2,Train,AWP,33,0.0867269726904349,98.09834805993084,0.38500386655193214,89.85395849346656
2,Train,AWP,34,0.08668933955072625,98.05993084902036,0.36861340132335074,89.93082244427363
2,Train,AWP,35,0.07583152035971177,98.21359969266231,0.3678762452543744,89.93082244427363
2,Train,AWP,36,0.07257303527836328,98.04072224356511,0.37369598559376643,89.31591083781706
2,Train,AWP,37,0.06745391881287646,98.21359969266231,0.3626769164449705,89.54650269023828
2,Train,AWP,38,0.0639813533681302,98.27122550902804,0.3348191130811851,91.00691775557263
2,Train,AWP,39,0.05761798306231164,98.40568574721475,0.3740251476630901,90.23827824750192
2,Train,AWP,40,0.05742883972217974,98.34805993084902,0.349699843694942,90.00768639508071
2,Train,AWP,41,0.05479273764256594,98.40568574721475,0.35198885823194104,90.77632590315142
2,Train,AWP,42,0.054011283930893876,98.34805993084902,0.36287568978031814,90.31514219830899
2,Train,AWP,43,0.051725635493597,98.36726853630427,0.3291327370807448,90.39200614911607
2,Train,AWP,44,0.04955464578233659,98.29043411448329,0.34165601996986983,90.77632590315142
2,Train,AWP,45,0.047553426726075584,98.50172877449097,0.34008382539122406,90.23827824750192
2,Train,AWP,46,0.05575171222001817,98.38647714175951,0.41337699921290566,90.5457340507302
2,Train,AWP,47,0.050506329406738465,98.5593545908567,0.4000016344592353,88.47040737893927
2,Train,AWP,48,0.04683346418875264,98.40568574721475,0.35831560921797284,90.39200614911607
2,Train,AWP,49,0.04460677201288289,98.48252016903572,0.35637005256470305,89.93082244427363
2,Train,AWP,50,0.04606854030148246,98.5977718017672,0.3746177538324557,89.23904688700999
2,Train,AWP,51,0.04361146411349986,98.50172877449097,0.3771012238270498,89.93082244427363
2,Train,AWP,52,0.04131762188876425,98.44410295812524,0.3684374267188152,89.39277478862414
2,Train,AWP,53,0.03949644402286575,98.48252016903572,0.3470218858977266,90.46887009992314
2,Train_Test,AWP,-1,0.3291327370807448,90.39200614911607,-,-
CMC_Any_1,,,,,,,
2,GurobiComplete_Train,-1,-1,98.1
2,GurobiComplete_Val,-1,-1,90.46887009992314
2,CMC,Any,1,Gurobi_Complete_Eval_Train,-1,0.041989217729486966,98.21359969266231
2,CMC,Any,1,Gurobi_Complete_Eval_Val,-1,0.32915912542225856,90.46887009992314
2,CMC,Any,1,Gurobi_Complete_Eval_Test,-1,0.3575382204086564,90.82526509912402
2,GurobiEdit,AWP_CMC_Any,1,0.048677401438618276,98.44410295812524,0.3693683771652776,90.39200614911607
2,GurobiEdit,AWP_CMC_Any,2,0.0477139882549095,98.48252016903572,0.39382019217521935,88.47040737893927
2,GurobiEdit,AWP_CMC_Any,3,0.045869678193189066,98.52093737994622,0.34888755818177514,90.16141429669484
2,GurobiEdit,AWP_CMC_Any,4,0.04637586197421595,98.29043411448329,0.3410948844688109,89.93082244427363
2,GurobiEdit,AWP_CMC_Any,5,0.04306557229177261,98.65539761813292,0.34461025867344874,90.08455034588778
2,GurobiEdit,AWP_CMC_Any,6,0.0424273676671762,98.5977718017672,0.33559552415758714,90.93005380476556
2,GurobiEdit,AWP_CMC_Any,7,0.041182942254228826,98.52093737994622,0.34413146273985357,90.16141429669484
2,GurobiEdit,AWP_CMC_Any,8,0.0405010843500952,98.34805993084902,0.34618953763751414,90.00768639508071
2,GurobiEdit,AWP_CMC_Any,9,0.04061042866812436,98.50172877449097,0.3316540301395874,91.16064565718678
2,GurobiEdit,AWP_CMC_Any,10,0.04001100332350499,98.50172877449097,0.39867584692524727,88.7009992313605
2,GurobiEdit,AWP_CMC_Any,11,0.04052416594453339,98.40568574721475,0.36282925828890467,90.16141429669484
2,GurobiEdit,AWP_CMC_Any,12,0.04098259322373825,98.32885132539377,0.34267810126802356,90.39200614911607
2,GurobiEdit,AWP_CMC_Any,13,0.035771542574433275,98.52093737994622,0.3356297176494496,90.08455034588778
2,GurobiEdit,AWP_CMC_Any,14,0.03559384246762454,98.44410295812524,0.37207475858958844,90.23827824750192
2,GurobiEdit,AWP_CMC_Any,15,0.036715481494570525,98.46331156358049,0.3383373085761602,90.39200614911607
2,GurobiEdit,AWP_CMC_Any,16,0.03528127183657757,98.48252016903572,0.3321647554704723,90.5457340507302
2,GurobiEdit,AWP_CMC_Any,17,0.034902406867130725,98.46331156358049,0.3321118812025922,90.39200614911607
2,GurobiEdit,AWP_CMC_Any,18,0.034020935485933684,98.46331156358049,0.3351583203428255,90.23827824750192
2,GurobiEdit,AWP_CMC_Any,19,0.033645392544110496,98.65539761813292,0.3316641469055831,90.69946195234435
2,GurobiEdit_Test,AWP_CMC_Any,-1,0.3316540301395874,91.16064565718678,-,-
3,Train,AWP,1,3.563673208096276,23.357664233576642,3.296586854562312,30.899308224442738
3,Train,AWP,2,3.241405251567349,30.618517095658856,3.1385232733360717,32.89777094542659
3,Train,AWP,3,3.0922959114144914,32.520169035728,2.9929645114637724,33.51268255188317
3,Train,AWP,4,2.8850611923662433,36.82289665770265,2.7756034752481447,39.43120676402767
3,Train,AWP,5,2.678550641960893,41.04878985785632,2.504100240990348,44.11990776325903
3,Train,AWP,6,2.4166731607694567,46.00461006530926,2.2431234508913174,50.88393543428132
3,Train,AWP,7,2.162817927225967,51.44064540914329,1.966700865249282,55.64950038431975
3,Train,AWP,8,1.8940072213213868,57.376104494813674,1.6925141098497465,60.876249039200616
3,Train,AWP,9,1.6065588268034297,62.63926238955052,1.4052004255211235,66.87163720215219
3,Train,AWP,10,1.3464847177815584,69.26623127160968,1.2476912808363296,69.86933128362797
3,Train,AWP,11,1.158871711031791,72.64694583173262,1.050081932022423,76.71022290545734
3,Train,AWP,12,0.9938443010570082,76.54629273914713,0.951326862378454,78.86241352805534
3,Train,AWP,13,0.8649813843651052,79.8501728774491,0.8608813507569744,80.8608762490392
3,Train,AWP,14,0.75733885479851,82.82750672301191,0.7734565619868924,83.0130668716372
3,Train,AWP,15,0.658516771131498,85.86246638494045,0.719694349602678,84.16602613374327
3,Train,AWP,16,0.5849823590619433,87.03419131771034,0.6414386362959842,85.01152959262106
3,Train,AWP,17,0.5160726519998597,88.53246254321937,0.627647799542095,85.93389700230591
3,Train,AWP,18,0.4526998900745544,90.20361121782558,0.5693714888530177,87.3174481168332
3,Train,AWP,19,0.40423662037205843,91.62504802151363,0.5408963443314818,88.00922367409684
3,Train,AWP,20,0.3489429494537459,92.81598155973876,0.5090832929259351,88.54727132974635
3,Train,AWP,21,0.3118598601020918,93.50749135612755,0.5312989838392711,87.77863182167563
3,Train,AWP,22,0.28322655757877724,94.25662696888206,0.46954906779376476,88.47040737893927
3,Train,AWP,23,0.2551802909630208,95.04417979254706,0.4985191606723923,88.54727132974635
3,Train,AWP,24,0.22017285348904644,95.62043795620438,0.44058679563095715,89.93082244427363
3,Train,AWP,25,0.20223341629686165,96.21590472531695,0.4060706080243186,90.39200614911607
3,Train,AWP,26,0.1801376332031803,96.58086822896658,0.4071417452508353,91.16064565718678
3,Train,AWP,27,0.15851332652925348,96.94583173261621,0.42010588480086625,89.7770945426595
3,Train,AWP,28,0.1415025975235218,97.3300038417211,0.41743265789898426,90.16141429669484
3,Train,AWP,29,0.13094731016324523,97.38762965808682,0.40036252839669734,90.16141429669484
3,Train,AWP,30,0.11764083063355618,97.4260468689973,0.3961527930095872,90.31514219830899
3,Train,AWP,31,0.11008994593256456,97.5989243180945,0.3990630960574432,90.23827824750192
3,Train,AWP,32,0.0986866207244846,97.67575873991548,0.37815095922930436,90.31514219830899
3,Train,AWP,33,0.09120116069730073,97.9446792162889,0.38330582890668163,89.70023059185242
3,Train,AWP,34,0.08597388281915451,97.84863618901268,0.36665562467562246,90.46887009992314
3,Train,AWP,35,0.08036080883255949,98.07913945447561,0.38903777389504374,90.31514219830899
3,Train,AWP,36,0.07362659166258491,98.29043411448329,0.3577296519902557,91.23750960799386
3,Train,AWP,37,0.06856340289321597,98.09834805993084,0.3530069570716393,90.46887009992314
3,Train,AWP,38,0.06604299533460861,98.27122550902804,0.3629372675862338,90.46887009992314
3,Train,AWP,39,0.06230483339825199,98.2520169035728,0.3612822833242644,91.16064565718678
3,Train,AWP,40,0.05989355034269164,98.36726853630427,0.37734103004672176,89.70023059185242
3,Train,AWP,41,0.0561021994399421,98.46331156358049,0.36232450670869787,90.69946195234435
3,Train,AWP,42,0.05524869896100114,98.40568574721475,0.35576858117798493,90.69946195234435
3,Train,AWP,43,0.05576217699898807,98.29043411448329,0.4011600265174898,90.00768639508071
3,Train,AWP,44,0.052744510952109025,98.52093737994622,0.37571507274279864,90.8531898539585
3,Train,AWP,45,0.051048484048091924,98.48252016903572,0.3635855788775905,90.77632590315142
3,Train,AWP,46,0.048563880365958975,98.63618901267768,0.35651203692188455,90.23827824750192
3,Train,AWP,47,0.045771710770318934,98.44410295812524,0.37838156057448685,90.00768639508071
3,Train_Test,AWP,-1,0.3530069570716393,90.46887009992314,-,-
CMC_Any_1,,,,,,,
3,GurobiComplete_Train,-1,-1,98.5
3,GurobiComplete_Val,-1,-1,90.5457340507302
3,CMC,Any,1,Gurobi_Complete_Eval_Train,-1,0.05481286928532813,98.40568574721475
3,CMC,Any,1,Gurobi_Complete_Eval_Val,-1,0.3530108966706442,90.5457340507302
3,CMC,Any,1,Gurobi_Complete_Eval_Test,-1,0.37469214071816376,90.31811894882435
3,GurobiEdit,AWP_CMC_Any,1,0.06496556739157146,98.15597387629658,0.3641836412543063,90.62259800153728
3,GurobiEdit,AWP_CMC_Any,2,0.06299149043618078,98.36726853630427,0.37784270281337207,90.00768639508071
3,GurobiEdit,AWP_CMC_Any,3,0.06072036398037628,98.19439108720707,0.3776277711330058,90.46887009992314
3,GurobiEdit,AWP_CMC_Any,4,0.05633459431890604,98.48252016903572,0.3556367727905672,90.69946195234435
3,GurobiEdit,AWP_CMC_Any,5,0.054682621778063246,98.44410295812524,0.36267799835403,90.77632590315142
3,GurobiEdit,AWP_CMC_Any,6,0.050757168529360935,98.44410295812524,0.35646676144445977,90.69946195234435
3,GurobiEdit,AWP_CMC_Any,7,0.05085496569018057,98.34805993084902,0.3626906404487909,90.62259800153728
3,GurobiEdit,AWP_CMC_Any,8,0.04796539704412496,98.42489435267,0.3527408359968873,90.8531898539585
3,GurobiEdit,AWP_CMC_Any,9,0.047678670525962225,98.52093737994622,0.3687430142004796,89.93082244427363
3,GurobiEdit,AWP_CMC_Any,10,0.045059276716155144,98.48252016903572,0.3613764222175868,91.08378170637971
3,GurobiEdit,AWP_CMC_Any,11,0.043620623765296185,98.48252016903572,0.3507048338537121,90.8531898539585
3,GurobiEdit,AWP_CMC_Any,12,0.042455658612292876,98.52093737994622,0.3627458390916521,89.93082244427363
3,GurobiEdit,AWP_CMC_Any,13,0.041958908819696335,98.52093737994622,0.35910033745595255,90.62259800153728
3,GurobiEdit,AWP_CMC_Any,14,0.04081768471964755,98.48252016903572,0.3490599911433747,90.39200614911607
3,GurobiEdit,AWP_CMC_Any,15,0.03878593031442695,98.54014598540147,0.3522754273421026,90.93005380476556
3,GurobiEdit,AWP_CMC_Any,16,0.03790944696695435,98.52093737994622,0.3749909962167381,90.23827824750192
3,GurobiEdit,AWP_CMC_Any,17,0.03756732281448857,98.48252016903572,0.33254102163366134,91.08378170637971
3,GurobiEdit,AWP_CMC_Any,18,0.036090571217616,98.54014598540147,0.3408588801870705,90.77632590315142
3,GurobiEdit,AWP_CMC_Any,19,0.03579090067979657,98.5593545908567,0.3725854564546897,90.46887009992314
3,GurobiEdit,AWP_CMC_Any,20,0.03548792949477725,98.5593545908567,0.34214445358739276,90.39200614911607
3,GurobiEdit,AWP_CMC_Any,21,0.034308688229441275,98.5977718017672,0.35083280929824556,90.46887009992314
3,GurobiEdit,AWP_CMC_Any,22,0.03370778774699779,98.65539761813292,0.34340677292964533,91.31437355880092
3,GurobiEdit,AWP_CMC_Any,23,0.033072127432111034,98.65539761813292,0.35733034469181535,90.8531898539585
3,GurobiEdit,AWP_CMC_Any,24,0.033309896459425885,98.57856319631195,0.3518705500903998,90.62259800153728
3,GurobiEdit,AWP_CMC_Any,25,0.03187907192044737,98.71302343449865,0.36105592355281,90.77632590315142
3,GurobiEdit,AWP_CMC_Any,26,0.03209705259850923,98.61698040722244,0.34739443226835526,90.5457340507302
3,GurobiEdit,AWP_CMC_Any,27,0.03190644239389732,98.61698040722244,0.35419702230967715,90.5457340507302
3,GurobiEdit_Test,AWP_CMC_Any,-1,0.33254102163366134,91.08378170637971,-,-
CMC_Correct_10,,,,,,,
CMC_Correct_10,,,,,,,
CMC_Correct_10,,,,,,,
