Run,Phase,TrainingType,Epoch,Train_loss,Train_acc,Val_loss,Val_acc
1,GurobiEdit,AWP_CMC_Any,1,0.07668700539752056,98.72434830837493,0.8455137207772997,78.66666666666667
1,GurobiEdit,AWP_CMC_Any,2,0.07138188846670744,98.39156960621187,0.8390697956085205,78.44444444444444
1,GurobiEdit,AWP_CMC_Any,3,0.06713699497151793,98.61342207432058,0.849871734281381,78.22222222222223
1,GurobiEdit,AWP_CMC_Any,4,0.06147749519400429,98.72434830837493,0.8379548154688544,77.77777777777777
1,GurobiEdit,AWP_CMC_Any,5,0.055547930463625675,98.89073765945646,0.8396115272409386,78.88888888888889
1,GurobiEdit,AWP_CMC_Any,6,0.05349427288430825,99.16805324459234,0.8624894333723933,77.33333333333333
1,GurobiEdit,AWP_CMC_Any,7,0.052471935691867484,98.66888519134775,0.8614681603842311,78.22222222222223
1,GurobiEdit,AWP_CMC_Any,8,0.04865785289490432,98.72434830837493,0.8656560277276569,76.66666666666667
1,GurobiEdit,AWP_CMC_Any,9,0.054959856847856654,98.7798114254021,0.8846334513359599,75.55555555555556
1,GurobiEdit,AWP_CMC_Any,10,0.04357025705343276,99.057127010538,0.8220242661858599,77.55555555555556
1,GurobiEdit,AWP_CMC_Any,11,0.04428091585603461,98.72434830837493,0.8626228653225634,76.88888888888889
1,GurobiEdit,AWP_CMC_Any,12,0.0399236222484002,99.00166389351081,0.856863091521793,76.22222222222223
1,GurobiEdit,AWP_CMC_Any,13,0.039521587179287485,99.057127010538,0.8412109388576614,77.77777777777777
1,GurobiEdit,AWP_CMC_Any,14,0.04045239327017937,99.057127010538,0.8359832352896531,78.22222222222223
1,GurobiEdit,AWP_CMC_Any,15,0.03820212678003468,99.16805324459234,0.8601957658761078,78.0
1,GurobiEdit,AWP_CMC_Any,16,0.03582367186614296,99.22351636161952,0.8715535986754629,76.88888888888889
1,GurobiEdit,AWP_CMC_Any,17,0.03543200283801477,98.94620077648364,0.8675350044005447,77.11111111111111
1,GurobiEdit,AWP_CMC_Any,18,0.03818128356432313,98.89073765945646,0.9118712088962396,76.66666666666667
1,GurobiEdit,AWP_CMC_Any,19,0.03341612558027631,99.22351636161952,0.8670087917894125,77.55555555555556
1,GurobiEdit,AWP_CMC_Any,20,0.03221760083218677,99.33444259567388,0.882438919564916,77.11111111111111
1,GurobiEdit_Test,AWP_CMC_Any,-1,0.8220242661858599,77.55555555555556,-,-
