Run,Phase,TrainingType,Epoch,Train_loss,Train_acc,Val_loss,Val_acc
2,Train,AWP,19,1.9638142243344734,24.266666666666666,1.9673342186609903,23.4
2,Train,AWP,20,1.890616830359114,27.566666666666666,2.0240924282073975,26.133333333333333
2,Train,AWP,21,1.8239562638262485,31.083333333333332,2.0782617966334027,28.866666666666667
2,Train,AWP,22,1.728221446909803,35.1,1.7988464600245158,33.0
2,Train,AWP,23,1.654874047066303,37.483333333333334,1.9217901620864868,31.8
2,Train,AWP,24,1.5813316309705694,40.38333333333333,1.728737654685974,37.6
2,Train,AWP,25,1.5680767526017858,41.766666666666666,1.6339111089706422,39.46666666666667
2,Train,AWP,26,1.4951095225963187,44.35,1.5381203985214233,46.06666666666667
2,Train,AWP,27,1.3964474061702161,49.53333333333333,1.5909098984400432,48.4
2,Train,AWP,28,1.285379911990876,53.96666666666667,1.4709750140508016,47.266666666666666
2,Train,AWP,29,1.2234583782388808,57.31666666666667,1.6213417297999064,46.53333333333333
2,Train,AWP,30,1.1244463261137618,61.0,1.667088350613912,43.93333333333333
2,Train,AWP,31,1.082548900487575,63.31666666666667,1.409080719947815,51.266666666666666
2,Train,AWP,32,1.0215902753332828,66.08333333333333,1.3685055611928305,51.53333333333333
2,Train,AWP,33,1.0111836524719888,66.21666666666667,1.3864098580678303,51.86666666666667
2,Train,AWP,34,0.8802750738377266,70.36666666666666,1.4522229874928791,53.666666666666664
2,Train,AWP,35,0.8540787474906191,72.41666666666667,1.3249944009780883,55.13333333333333
2,Train,AWP,36,0.7647493456272368,75.83333333333333,1.2234299389521281,59.6
2,Train,AWP,37,0.6360110450298229,80.4,1.197602871576945,60.0
2,Train,AWP,38,0.5565540993467291,83.46666666666667,1.2632797320683797,57.6
2,Train,AWP,39,0.5489151068824403,83.31666666666666,1.2104660367965698,59.93333333333333
2,Train,AWP,40,0.46256513418035305,86.53333333333333,2.067241226196289,52.13333333333333
2,Train,AWP,41,0.44426352990434526,87.2,1.2666290191014609,58.8
2,Train,AWP,42,0.3562963195937745,90.48333333333333,1.1920649639765422,60.2
2,Train,AWP,43,0.2683804783415287,92.98333333333333,1.2509586480458577,58.2
2,Train,AWP,44,0.21465963965400736,95.13333333333334,1.308461979230245,58.333333333333336
2,Train,AWP,45,0.1789408377668959,96.76666666666667,1.264197525660197,59.666666666666664
2,Train,AWP,46,0.13150536463140172,97.58333333333333,1.3473169962565104,58.4
2,Train,AWP,47,0.1343467365950346,97.83333333333333,1.3344794365564983,59.666666666666664
2,Train,AWP,48,0.11803291199055124,98.25,1.5163580287297567,58.2
2,Train,AWP,49,0.1080490297221757,98.55,1.2388737818400064,60.6
2,Train,AWP,50,0.08696294286625182,98.88333333333334,1.335881314277649,59.53333333333333
2,Train,AWP,51,0.07257409893134807,99.13333333333334,1.270103728612264,61.333333333333336
2,Train,AWP,52,0.06330337745949943,99.46666666666667,1.3822070716222128,60.2
2,Train_Test,AWP,-1,1.1920649639765422,60.2,-,-
CMC_Any_1,,,,,,,
2,GurobiComplete_Train,-1,-1,95.39999999999999
2,GurobiComplete_Val,-1,-1,60.266666666666666
2,CMC,Any,1,Gurobi_Complete_Eval_Train,-1,0.2518449552853902,95.21666666666667
2,CMC,Any,1,Gurobi_Complete_Eval_Val,-1,1.1919081160227458,60.266666666666666
2,CMC,Any,1,Gurobi_Complete_Eval_Test,-1,0.9948828842163085,67.12
2,GurobiEdit,AWP_CMC,1,0.2637379587172194,93.53333333333333,1.2276246010462444,60.333333333333336
2,GurobiEdit,AWP_CMC,2,0.21205732464156252,95.48333333333333,1.2642595911026,58.8
2,GurobiEdit,AWP_CMC,3,0.17154979309503068,96.85,1.3054772831598918,59.46666666666667
2,GurobiEdit,AWP_CMC,4,0.14393474827421474,97.61666666666666,1.3130813716252645,57.86666666666667
2,GurobiEdit,AWP_CMC,5,0.1333850806856409,97.73333333333333,1.3502601970036825,58.46666666666667
2,GurobiEdit,AWP_CMC,6,0.09462723120095883,98.93333333333334,1.3351543588638306,59.6
2,GurobiEdit,AWP_CMC,7,0.08863629095573375,98.8,1.37413276608785,58.86666666666667
2,GurobiEdit,AWP_CMC,8,0.08447027864291314,98.91666666666667,1.8183190460205079,57.4
2,GurobiEdit,AWP_CMC,9,0.08605548929660878,99.15,1.415410345395406,56.0
2,GurobiEdit,AWP_CMC,10,0.08833192792186077,99.11666666666666,1.341628363609314,59.4
2,GurobiEdit,AWP_CMC,11,0.05578162919412902,99.55,1.3305306854248047,59.93333333333333
2,GurobiEdit_Test,AWP_CMC,-1,1.2276246010462444,60.333333333333336,-,-
3,Train,AWP,1,2.340437637998703,14.35,2.2820259958902995,14.533333333333333
3,Train,AWP,2,2.277293116488355,20.266666666666666,2.103239516576131,26.066666666666666
3,Train,AWP,3,2.1329650308223482,24.3,2.037871313095093,25.333333333333332
3,Train,AWP,4,1.9837710654481928,28.7,2.1334866129557293,31.933333333333334
3,Train,AWP,5,1.81877571471194,34.2,1.8964056259791056,32.53333333333333
3,Train,AWP,6,1.6912045440775283,39.81666666666667,1.6624589303334554,40.666666666666664
3,Train,AWP,7,1.5651754774945847,44.68333333333333,1.7122566607793173,44.333333333333336
3,Train,AWP,8,1.4596511810383899,48.766666666666666,1.5646390857696533,47.266666666666666
3,Train,AWP,9,1.3641117088338162,51.78333333333333,1.4344848680496216,52.2
3,Train,AWP,10,1.2889296830968653,54.916666666666664,1.521133239110311,47.86666666666667
3,Train,AWP,11,1.206857497387744,59.0,1.4442816794713338,51.6
3,Train,AWP,12,1.1354260355868238,61.81666666666667,1.4073579092025756,56.333333333333336
3,Train,AWP,13,1.0721012702647676,64.0,1.3143678404490153,55.6
3,Train,AWP,14,1.002092683568914,65.95,1.4534782253901164,54.8
3,Train,AWP,15,0.9350137355479788,69.45,1.285843266805013,57.93333333333333
3,Train,AWP,16,0.8603680374774527,72.08333333333333,1.4144421129226685,51.4
3,Train,AWP,17,0.8223308800382817,73.98333333333333,1.2219986635843914,59.4
3,Train,AWP,18,0.7563061619058569,76.06666666666666,1.4637266782124838,59.93333333333333
3,Train,AWP,19,0.676586905692486,78.8,1.2454781940778097,60.53333333333333
3,Train,AWP,20,0.6216260683029255,80.88333333333334,1.3599107789993286,60.2
3,Train,AWP,21,0.5626588866431662,82.41666666666667,1.5818254950841268,57.13333333333333
3,Train,AWP,22,0.5219876623534142,84.08333333333333,1.42409952100118,58.333333333333336
3,Train,AWP,23,0.4813840043671588,85.9,1.2335430396397908,60.333333333333336
3,Train,AWP,24,0.44217037837556067,87.2,1.3084557517369588,58.733333333333334
3,Train,AWP,25,0.41937312483787537,88.11666666666666,1.4100350284576415,57.333333333333336
3,Train,AWP,26,0.3611635668797696,89.96666666666667,1.7601270009676615,60.0
3,Train,AWP,27,0.3254457842162315,91.31666666666666,1.2540474503835042,59.4
3,Train_Test,AWP,-1,1.2219986635843914,59.4,-,-
CMC_Any_1,,,,,,,
3,GurobiComplete_Train,-1,-1,73.9
3,GurobiComplete_Val,-1,-1,59.46666666666667
3,CMC,Any,1,Gurobi_Complete_Eval_Train,-1,0.7683618604342143,75.43333333333334
3,CMC,Any,1,Gurobi_Complete_Eval_Val,-1,1.2220148878097534,59.46666666666667
3,CMC,Any,1,Gurobi_Complete_Eval_Test,-1,1.0702985689163207,63.32
3,GurobiEdit,AWP_CMC,1,0.7651946893397797,76.08333333333333,1.2676741542816161,58.733333333333334
3,GurobiEdit,AWP_CMC,2,0.6868125067112294,78.61666666666666,1.3049228328069051,57.46666666666667
3,GurobiEdit,AWP_CMC,3,0.6235517066843966,80.7,1.2602692019144695,58.2
3,GurobiEdit,AWP_CMC,4,0.5784602060596994,82.65,1.6180949010849,59.6
3,GurobiEdit,AWP_CMC,5,0.5455923647956645,84.03333333333333,1.222996060371399,62.666666666666664
3,GurobiEdit,AWP_CMC,6,0.4711998793038916,86.65,1.2557217683792115,60.6
3,GurobiEdit,AWP_CMC,7,0.432313822843927,87.33333333333333,1.5578482376734415,57.6
3,GurobiEdit,AWP_CMC,8,0.4336548371517912,87.71666666666667,1.2287136090596518,59.53333333333333
3,GurobiEdit,AWP_CMC,9,0.37291954473612154,89.43333333333334,1.3638322016398112,61.6
3,GurobiEdit,AWP_CMC,10,0.3401498490191521,90.76666666666667,1.2441458355585735,60.666666666666664
3,GurobiEdit,AWP_CMC,11,0.32472871069578413,91.48333333333333,1.3857774801254272,58.06666666666667
3,GurobiEdit,AWP_CMC,12,0.28965145190979574,92.28333333333333,1.276614754676819,58.733333333333334
3,GurobiEdit,AWP_CMC,13,0.24694583961304198,93.73333333333333,1.330095871448517,58.93333333333333
3,GurobiEdit,AWP_CMC,14,0.227128572365705,94.58333333333333,1.4780776713689168,59.2
3,GurobiEdit,AWP_CMC,15,0.20244132553009278,95.05,1.3278070227305094,61.0
3,GurobiEdit_Test,AWP_CMC,-1,1.222996060371399,62.666666666666664,-,-
CMC_Correct_10,,,,,,,
1,GurobiComplete_Train,-1,-1,94.0
1,GurobiComplete_Val,-1,-1,69.13333333333334
1,CMC,Correct,10,Gurobi_Complete_Eval_Train,-1,0.3721544564565023,92.73333333333333
1,CMC,Correct,10,Gurobi_Complete_Eval_Val,-1,0.9484149657885234,69.13333333333334
1,CMC,Correct,10,Gurobi_Complete_Eval_Test,-1,0.7200885805130005,77.88
1,GurobiEdit,AWP_CMC_Correct,1,0.30913515626750093,92.3,0.9326818161010743,70.4,-,-
1,GurobiEdit,AWP_CMC_Correct,2,0.26386072106183844,93.45,0.8809301080703735,71.6,-,-
1,GurobiEdit,AWP_CMC_Correct,3,0.21050868341897397,94.86666666666666,0.9220437202453613,69.53333333333333,-,-
1,GurobiEdit,AWP_CMC_Correct,4,0.1893458719900314,95.73333333333333,0.9726332379976909,69.66666666666667,-,-
1,GurobiEdit,AWP_CMC_Correct,5,0.15721557400328048,96.51666666666667,0.8685030916531881,70.8,-,-
1,GurobiEdit,AWP_CMC_Correct,6,0.15194952947662232,96.48333333333333,0.9492365314165752,68.93333333333334,-,-
1,GurobiEdit,AWP_CMC_Correct,7,0.14323810083751984,96.95,0.9910324641863505,69.93333333333334,-,-
1,GurobiEdit,AWP_CMC_Correct,8,0.1344768177083832,97.26666666666667,0.9502731194496155,69.2,-,-
1,GurobiEdit,AWP_CMC_Correct,9,0.1057708889563033,97.75,0.9916616678237915,69.0,-,-
1,GurobiEdit,AWP_CMC_Correct,10,0.09869707506546314,98.01666666666667,1.0155313547452292,69.0,-,-
1,GurobiEdit,AWP_CMC_Correct,11,0.11166895731808023,97.81666666666666,0.9341940735181172,70.66666666666667,-,-
1,GurobiEdit,AWP_CMC_Correct,12,0.09983408930612371,97.68333333333334,1.103891887029012,67.93333333333334,-,-
1,GurobiEdit,AWP_CMC_Correct,13,0.09366751287845855,98.05,0.9200204680760702,70.8,-,-
1,GurobiEdit,AWP_CMC_Correct,14,0.08270542626764546,98.55,1.0275694410006204,69.53333333333333,-,-
1,GurobiEdit,AWP_CMC_Correct,15,0.08402408183889186,98.46666666666667,0.9466392933527629,70.46666666666667,-,-
1,GurobiEdit_Test,AWP_CMC_Correct,-1,0.8685030916531881,70.8,-,-
CMC_Correct_10,,,,,,,
2,GurobiComplete_Train,-1,-1,93.30000000000001
2,GurobiComplete_Val,-1,-1,60.266666666666666
2,CMC,Correct,10,Gurobi_Complete_Eval_Train,-1,0.2563429630994797,94.91666666666667
2,CMC,Correct,10,Gurobi_Complete_Eval_Val,-1,1.1998671611150107,60.266666666666666
2,CMC,Correct,10,Gurobi_Complete_Eval_Test,-1,1.0026215200424193,67.0
2,GurobiEdit,AWP_CMC_Correct,1,0.26526638643538697,93.53333333333333,1.2088311700820922,62.333333333333336,-,-
2,GurobiEdit,AWP_CMC_Correct,2,0.21798014450580516,95.11666666666666,1.3124696016311646,59.53333333333333,-,-
2,GurobiEdit,AWP_CMC_Correct,3,0.16978829330269327,96.78333333333333,1.3031979141235353,59.266666666666666,-,-
2,GurobiEdit,AWP_CMC_Correct,4,0.1294834441802603,97.81666666666666,1.3029576193491619,60.733333333333334,-,-
2,GurobiEdit,AWP_CMC_Correct,5,0.12150214140878078,97.95,1.2374694204330445,61.4,-,-
2,GurobiEdit,AWP_CMC_Correct,6,0.10488063100963196,98.45,1.3321990556716918,58.266666666666666,-,-
2,GurobiEdit,AWP_CMC_Correct,7,0.09818866413007392,98.61666666666666,1.3524154249827067,58.333333333333336,-,-
2,GurobiEdit,AWP_CMC_Correct,8,0.08508755171552618,98.9,1.3281045837402343,60.46666666666667,-,-
2,GurobiEdit,AWP_CMC_Correct,9,0.07765317046420371,99.21666666666667,1.3505675090154012,59.93333333333333,-,-
2,GurobiEdit,AWP_CMC_Correct,10,0.07154713642406971,99.43333333333334,1.4296465190251668,57.53333333333333,-,-
2,GurobiEdit,AWP_CMC_Correct,11,0.0572192830013785,99.53333333333333,1.389155563354492,58.8,-,-
2,GurobiEdit_Test,AWP_CMC_Correct,-1,1.2088311700820922,62.333333333333336,-,-
CMC_Correct_10,,,,,,,
3,GurobiComplete_Train,-1,-1,73.6
3,GurobiComplete_Val,-1,-1,58.666666666666664
3,CMC,Correct,10,Gurobi_Complete_Eval_Train,-1,0.7978994663556417,74.4
3,CMC,Correct,10,Gurobi_Complete_Eval_Val,-1,1.2507804991404214,58.666666666666664
3,CMC,Correct,10,Gurobi_Complete_Eval_Test,-1,1.1001043464660645,62.36
3,GurobiEdit,AWP_CMC_Correct,1,0.7461586826025172,76.3,1.260483743985494,58.6,-,-
3,GurobiEdit,AWP_CMC_Correct,2,0.6978385248716842,78.36666666666666,1.2218161535263061,59.0,-,-
3,GurobiEdit,AWP_CMC_Correct,3,0.6465434555677657,79.58333333333333,1.1394284930229186,60.266666666666666,-,-
3,GurobiEdit,AWP_CMC_Correct,4,0.6036181316730824,81.76666666666667,1.2736797424952189,58.86666666666667,-,-
3,GurobiEdit,AWP_CMC_Correct,5,0.5773058235645294,82.85,1.1759596910476684,61.6,-,-
3,GurobiEdit,AWP_CMC_Correct,6,0.529751034176096,84.38333333333334,1.2733901847203573,59.8,-,-
3,GurobiEdit,AWP_CMC_Correct,7,0.4630628272573999,86.11666666666666,1.2850269362131754,60.13333333333333,-,-
3,GurobiEdit,AWP_CMC_Correct,8,0.42308589467342866,87.83333333333333,1.3493558581670124,58.666666666666664,-,-
3,GurobiEdit,AWP_CMC_Correct,9,0.37325573902814946,89.98333333333333,1.2509316040674845,60.2,-,-
3,GurobiEdit,AWP_CMC_Correct,10,0.327025294779463,91.11666666666666,1.252812211672465,60.53333333333333,-,-
3,GurobiEdit,AWP_CMC_Correct,11,0.29064123744660236,92.68333333333334,1.553370689868927,60.733333333333334,-,-
3,GurobiEdit,AWP_CMC_Correct,12,0.26774264000197673,93.33333333333333,1.5041388874053956,56.86666666666667,-,-
3,GurobiEdit,AWP_CMC_Correct,13,0.23964984849729437,94.4,1.2508514016469319,60.53333333333333,-,-
3,GurobiEdit_Test,AWP_CMC_Correct,-1,1.1394284930229186,60.266666666666666,-,-
CMC_Any_10,,,,,,,
1,GurobiComplete_Train,-1,-1,93.8
1,GurobiComplete_Val,-1,-1,71.93333333333334
1,CMC,Any,10,Gurobi_Complete_Eval_Train,-1,0.26804473368326825,94.08333333333333
1,CMC,Any,10,Gurobi_Complete_Eval_Val,-1,0.8607164729436239,71.93333333333334
1,CMC,Any,10,Gurobi_Complete_Eval_Test,-1,0.6246254348754883,79.84
1,GurobiEdit,AWP_CMC_Any,1,0.31581543924960687,91.78333333333333,0.92485284948349,70.0,-,-
1,GurobiEdit,AWP_CMC_Any,2,0.2837872123940194,92.81666666666666,0.879099444548289,71.33333333333333,-,-
1,GurobiEdit,AWP_CMC_Any,3,0.23949283789447012,93.93333333333334,0.900758064587911,70.93333333333334,-,-
1,GurobiEdit,AWP_CMC_Any,4,0.18428289866510858,95.56666666666666,0.8879428839683533,70.33333333333333,-,-
1,GurobiEdit,AWP_CMC_Any,5,0.16270483998542137,96.41666666666667,0.9132143200238546,70.66666666666667,-,-
1,GurobiEdit,AWP_CMC_Any,6,0.16640149401698975,95.55,1.0058577706019083,68.93333333333334,-,-
1,GurobiEdit,AWP_CMC_Any,7,0.19228505485869468,95.96666666666667,0.9429194041887919,68.66666666666667,-,-
1,GurobiEdit,AWP_CMC_Any,8,0.15727249525011855,96.26666666666667,0.9357854409217834,69.53333333333333,-,-
1,GurobiEdit,AWP_CMC_Any,9,0.18237624967351873,95.45,0.9719571665128072,68.2,-,-
1,GurobiEdit,AWP_CMC_Any,10,0.14530571565983144,96.38333333333334,0.8880811853408813,70.6,-,-
1,GurobiEdit,AWP_CMC_Any,11,0.155378428228358,96.01666666666667,0.994849592367808,67.26666666666667,-,-
1,GurobiEdit,AWP_CMC_Any,12,0.13783665928751865,96.73333333333333,0.972948654015859,69.13333333333334,-,-
1,GurobiEdit_Test,AWP_CMC_Any,-1,0.879099444548289,71.33333333333333,-,-
CMC_Any_10,,,,,,,
2,GurobiComplete_Train,-1,-1,95.39999999999999
2,GurobiComplete_Val,-1,-1,60.333333333333336
2,CMC,Any,10,Gurobi_Complete_Eval_Train,-1,0.2481050922870636,95.43333333333334
2,CMC,Any,10,Gurobi_Complete_Eval_Val,-1,1.1966785014470418,60.333333333333336
2,CMC,Any,10,Gurobi_Complete_Eval_Test,-1,0.9913757404327392,67.28
2,GurobiEdit,AWP_CMC_Any,1,0.2552624764911672,94.18333333333334,1.298873298327128,59.06666666666667,-,-
2,GurobiEdit,AWP_CMC_Any,2,0.22279714253988672,95.23333333333333,1.3264397093454996,56.733333333333334,-,-
2,GurobiEdit,AWP_CMC_Any,3,0.17343658208847046,96.58333333333333,1.3522597131729126,61.06666666666667,-,-
2,GurobiEdit,AWP_CMC_Any,4,0.12945311552191036,97.68333333333334,1.3809575548171997,58.266666666666666,-,-
2,GurobiEdit,AWP_CMC_Any,5,0.12367271433802361,97.96666666666667,1.3371447585423788,58.333333333333336,-,-
2,GurobiEdit,AWP_CMC_Any,6,0.1092497865332568,98.46666666666667,1.4381156651178997,56.53333333333333,-,-
2,GurobiEdit,AWP_CMC_Any,7,0.0922845682882248,98.78333333333333,1.2914224551518758,61.6,-,-
2,GurobiEdit,AWP_CMC_Any,8,0.07505175209742912,99.31666666666666,1.25990060710907,61.2,-,-
2,GurobiEdit,AWP_CMC_Any,9,0.07083645145943825,99.35,1.3416682430903117,61.13333333333333,-,-
2,GurobiEdit,AWP_CMC_Any,10,0.05768871576862132,99.53333333333333,1.4621635252634684,58.266666666666666,-,-
2,GurobiEdit,AWP_CMC_Any,11,0.05092204023311113,99.63333333333334,1.38060027662913,59.53333333333333,-,-
2,GurobiEdit,AWP_CMC_Any,12,0.05763046358256264,99.61666666666666,1.3689369761149088,59.0,-,-
2,GurobiEdit,AWP_CMC_Any,13,0.0474386952341871,99.73333333333333,1.389114221572876,58.666666666666664,-,-
2,GurobiEdit,AWP_CMC_Any,14,0.04341704035772288,99.75,1.5007664976119994,58.333333333333336,-,-
2,GurobiEdit,AWP_CMC_Any,15,0.04759174050327311,99.65,1.3557086709340413,59.733333333333334,-,-
2,GurobiEdit,AWP_CMC_Any,16,0.03823089189431135,99.83333333333333,1.4240136270523072,58.333333333333336,-,-
2,GurobiEdit,AWP_CMC_Any,17,0.04311110321036045,99.76666666666667,1.3584110616048177,59.93333333333333,-,-
2,GurobiEdit,AWP_CMC_Any,18,0.03459147052799768,99.9,1.396209810256958,58.46666666666667,-,-
2,GurobiEdit_Test,AWP_CMC_Any,-1,1.25990060710907,61.2,-,-
CMC_Any_10,,,,,,,
3,GurobiComplete_Train,-1,-1,76.7
3,GurobiComplete_Val,-1,-1,59.66666666666667
3,CMC,Any,10,Gurobi_Complete_Eval_Train,-1,0.7648231182098388,75.66666666666667
3,CMC,Any,10,Gurobi_Complete_Eval_Val,-1,1.2184239724477133,59.666666666666664
3,CMC,Any,10,Gurobi_Complete_Eval_Test,-1,1.0666605239868163,63.44
3,GurobiEdit,AWP_CMC_Any,1,0.7612564880797204,75.81666666666666,1.2023057092030842,59.266666666666666,-,-
3,GurobiEdit,AWP_CMC_Any,2,0.6952796759123497,78.15,1.3639360920588175,59.333333333333336,-,-
3,GurobiEdit,AWP_CMC_Any,3,0.6663792079433482,79.66666666666667,1.2408575994173685,59.733333333333334,-,-
3,GurobiEdit,AWP_CMC_Any,4,0.5994854483832704,81.95,1.225659951210022,59.733333333333334,-,-
3,GurobiEdit,AWP_CMC_Any,5,0.550867866645468,83.43333333333334,1.2137232542037963,62.06666666666667,-,-
3,GurobiEdit,AWP_CMC_Any,6,0.541599544597433,83.56666666666666,1.1979111426671345,59.333333333333336,-,-
3,GurobiEdit,AWP_CMC_Any,7,0.5500686717160205,83.41666666666667,1.5568676918347677,58.333333333333336,-,-
3,GurobiEdit,AWP_CMC_Any,8,0.60191140942117,81.86666666666666,1.220614940484365,60.53333333333333,-,-
3,GurobiEdit,AWP_CMC_Any,9,0.4950017551792429,85.28333333333333,1.3428750352859498,59.86666666666667,-,-
3,GurobiEdit,AWP_CMC_Any,10,0.3890501634871706,88.71666666666667,1.4526898010571798,59.266666666666666,-,-
3,GurobiEdit,AWP_CMC_Any,11,0.36051983116789066,90.03333333333333,1.26596622133255,59.93333333333333,-,-
3,GurobiEdit,AWP_CMC_Any,12,0.3727044239640236,89.75,1.3646169942220052,60.13333333333333,-,-
3,GurobiEdit,AWP_CMC_Any,13,0.30979210724855993,91.6,1.2245219535827636,61.13333333333333,-,-
3,GurobiEdit,AWP_CMC_Any,14,0.2794564467795352,93.2,1.2878568251927693,60.53333333333333,-,-
3,GurobiEdit,AWP_CMC_Any,15,0.2361396495649155,94.08333333333333,1.3182454805374146,61.666666666666664,-,-
3,GurobiEdit,AWP_CMC_Any,16,0.2228217085308217,94.38333333333334,1.3689367411931357,58.333333333333336,-,-
3,GurobiEdit_Test,AWP_CMC_Any,-1,1.1979111426671345,59.333333333333336,-,-
