Run,Phase,TrainingType,Epoch,Train_loss,Train_acc,Val_loss,Val_acc
1,Train,AWP,1,1.6101112559636435,38.829166666666666,1.2389465449651083,51.21666666666667
1,Train,AWP,2,0.7879503051439921,70.72708333333334,0.5223186741669973,80.45833333333333
1,Train,AWP,3,0.39775182433923084,87.67916666666666,0.34651398221651714,90.55
1,Train,AWP,4,0.30158926832675936,92.29791666666667,0.2818165565331777,93.13333333333334
1,Train,AWP,5,0.24775959730148314,93.66041666666666,0.23274649318059284,93.95
1,Train,AWP,6,0.20408990196386972,94.57291666666667,0.20679792527357738,94.64166666666667
1,Train,AWP,7,0.17906802080074946,95.18333333333334,0.19985094356536864,94.69166666666666
1,Train,AWP,8,0.1602566981613636,95.77708333333334,0.1801453403631846,95.28333333333333
1,Train,AWP,9,0.14829665606220563,96.02916666666667,0.16449034504095714,95.61666666666666
1,Train,AWP,10,0.13739445056517918,96.375,0.15429996446768443,95.9
1,Train,AWP,11,0.128604834318161,96.5125,0.1465047132174174,96.00833333333334
1,Train,AWP,12,0.12155285773674647,96.71458333333334,0.13969470749298732,96.23333333333333
1,Train,AWP,13,0.11487587731083235,96.96458333333334,0.13674567997455597,96.25833333333334
1,Train,AWP,14,0.10885286999245485,97.15416666666667,0.13238958992560704,96.45833333333333
1,Train,AWP,15,0.10156446879605452,97.33125,0.12783196733395258,96.49166666666666
1,Train,AWP,16,0.09676976635555426,97.46875,0.12067172650496165,96.61666666666666
1,Train,AWP,17,0.09083358347415924,97.56666666666666,0.12103232242663702,96.70833333333333
1,Train,AWP,18,0.08675553015867869,97.7,0.12460961351792017,96.575
1,Train,AWP,19,0.08269668370982011,97.82916666666667,0.11271824847658475,96.95
1,Train,AWP,20,0.07746181034545103,97.94791666666667,0.09862018670638402,97.24166666666666
1,Train,AWP,21,0.05337479697664579,98.62291666666667,0.07354202487071355,98.09166666666667
1,Train,AWP,22,0.041842509942750135,98.92916666666666,0.0716202178398768,98.06666666666666
1,Train,AWP,23,0.03699431400373578,99.04791666666667,0.06737020597358545,98.19166666666666
1,Train,AWP,24,0.034253106588497756,99.175,0.06290017256140709,98.21666666666667
1,Train,AWP,25,0.030698098378876847,99.24166666666666,0.06396285063525041,98.33333333333333
1,Train,AWP,26,0.028142016861587762,99.32708333333333,0.06062447539716959,98.34166666666667
1,Train,AWP,27,0.02595581563562155,99.35833333333333,0.06201237211128076,98.20833333333333
1,Train,AWP,28,0.023350118258967996,99.42916666666666,0.06156063573559125,98.34166666666667
1,Train,AWP,29,0.022236173572639625,99.48541666666667,0.06117823877185583,98.36666666666666
1,Train,AWP,30,0.02025423266614477,99.53125,0.05953990538666646,98.26666666666667
1,Train,AWP,31,0.019643977001930275,99.55208333333333,0.05879131178806225,98.35
1,Train,AWP,32,0.017543896168470383,99.62291666666667,0.060880461459358534,98.35833333333333
1,Train,AWP,33,0.016637890366526943,99.64375,0.060238520207504434,98.35833333333333
1,Train,AWP,34,0.015192587988140683,99.70833333333333,0.06228223322331906,98.20833333333333
1,Train,AWP,35,0.01444461394039293,99.68958333333333,0.06097107180332144,98.35833333333333
1,Train,AWP,36,0.01357147023640573,99.74375,0.06181542809555928,98.36666666666666
1,Train,AWP,37,0.012765653799287974,99.74166666666666,0.06291576314593354,98.3
1,Train,AWP,38,0.01191888562651972,99.775,0.06155429062743982,98.30833333333334
1,Train,AWP,39,0.010903504504201312,99.80208333333333,0.06255103195893268,98.325
1,Train,AWP,40,0.01070310978560398,99.78125,0.06363661051417391,98.34166666666667
1,Train,AWP,41,0.009630674159775178,99.80625,0.05516314267615477,98.43333333333334
1,Train,AWP,42,0.008054749677578608,99.83125,0.04872006190878649,98.69166666666666
1,Train,AWP,43,0.006509070455407103,99.8625,0.04891520395316184,98.69166666666666
1,Train,AWP,44,0.006201001560548321,99.87291666666667,0.0480844276342541,98.675
1,Train,AWP,45,0.005564306975031893,99.88125,0.05188036496688922,98.65833333333333
1,Train,AWP,46,0.005020982239861041,99.8875,0.046250206828738254,98.69166666666666
1,Train,AWP,47,0.004625835534262782,99.91666666666667,0.049625639549456535,98.79166666666667
1,Train,AWP,48,0.00421153383445926,99.91458333333334,0.04581889505249759,98.73333333333333
1,Train,AWP,49,0.003912694080771568,99.91041666666666,0.04911450094046692,98.7
1,Train,AWP,50,0.003354789365160589,99.92083333333333,0.04500980635515104,98.75833333333334
1,Train,AWP,51,0.003316709164879285,99.92291666666667,0.04440799427405,98.85833333333333
1,Train,AWP,52,0.003192162344076981,99.93541666666667,0.047614101933625835,98.78333333333333
1,Train,AWP,53,0.002597623533181225,99.94583333333334,0.04717671807017177,98.83333333333333
1,Train,AWP,54,0.002406783920829184,99.94791666666667,0.04604688496235758,98.69166666666666
1,Train,AWP,55,0.002753956335868376,99.94583333333334,0.04582836640502016,98.76666666666667
1,Train,AWP,56,0.0024840419658770166,99.95,0.046121195655936996,98.8
