Run,Phase,TrainingType,Epoch,Train_loss,Train_acc,Val_loss,Val_acc
1,Train,AWP,31,0.0001529644443556511,100.0,0.02040054519800469,99.56666666666666
1,Train,AWP,32,0.0001473855887791918,100.0,0.02056623889381687,99.51666666666667
1,Train,AWP,33,0.00014598387240160568,100.0,0.021473208798871685,99.51666666666667
1,Train,AWP,34,0.00011374127854166243,100.0,0.020061946010837953,99.525
1,Train,AWP,35,0.00011145315218406418,100.0,0.02082301366092482,99.48333333333333
1,Train,AWP,36,8.93636234201646e-05,100.0,0.02324427206274898,99.48333333333333
1,Train,AWP,37,8.154771554351707e-05,100.0,0.022074791469533617,99.5
1,Train,AWP,38,9.172487887796402e-05,100.0,0.023326206601147228,99.51666666666667
1,Train,AWP,39,5.809435113890989e-05,100.0,0.02099209251747622,99.50833333333334
1,Train,AWP,40,5.632458552402871e-05,100.0,0.02130470896446301,99.50833333333334
1,Train_Test,AWP,-1,0.019717522635978337,99.6,-,-
CMC_Any_1,,,,,,,
1,GurobiComplete_Train,-1,-1,99.9
1,GurobiComplete_Val,-1,-1,99.52499999999999
1,CMC,Any,1,Gurobi_Complete_Eval_Train,-1,0.0003965232445722601,99.99791666666667
1,CMC,Any,1,Gurobi_Complete_Eval_Val,-1,0.021492186458160478,99.525
1,CMC,Any,1,Gurobi_Complete_Eval_Test,-1,0.07528638653317467,98.19
1,GurobiEdit,AWP_CMC_Any,1,0.0003482715305581223,99.99791666666667,0.02014095294770474,99.45833333333333
1,GurobiEdit,AWP_CMC_Any,2,0.00023019704961916432,100.0,0.024400067428747813,99.40833333333333
1,GurobiEdit,AWP_CMC_Any,3,0.00015400245407848465,100.0,0.019135902436217295,99.59166666666667
1,GurobiEdit,AWP_CMC_Any,4,0.00010108334889325003,100.0,0.020757722431250538,99.54166666666667
1,GurobiEdit,AWP_CMC_Any,5,0.00012618396023268968,100.0,0.021606654682041457,99.54166666666667
1,GurobiEdit,AWP_CMC_Any,6,8.140608359584197e-05,100.0,0.02170694802259095,99.475
1,GurobiEdit,AWP_CMC_Any,7,8.061863612965681e-05,100.0,0.021850236902789522,99.48333333333333
1,GurobiEdit,AWP_CMC_Any,8,7.465744510409422e-05,100.0,0.02234529154053113,99.53333333333333
1,GurobiEdit,AWP_CMC_Any,9,7.100301818960967e-05,100.0,0.020549630381865427,99.50833333333334
1,GurobiEdit,AWP_CMC_Any,10,4.7765568910108416e-05,100.0,0.021993587568557512,99.50833333333334
1,GurobiEdit,AWP_CMC_Any,11,4.3397442561399655e-05,100.0,0.022359800624622343,99.46666666666667
1,GurobiEdit,AWP_CMC_Any,12,4.6951258037249017e-05,100.0,0.020987476271383153,99.525
1,GurobiEdit,AWP_CMC_Any,13,4.114168818341568e-05,100.0,0.021275893575143225,99.55833333333334
1,GurobiEdit_Test,AWP_CMC_Any,-1,0.019135902436217295,99.59166666666667,-,-
2,Train,AWP,1,0.26980126985907554,92.23125,0.07927663932243983,97.91666666666667
2,Train,AWP,2,0.05888414363563061,98.42083333333333,0.044398564433058105,98.83333333333333
2,Train,AWP,3,0.0345662460240225,99.15625,0.03430913939575354,99.09166666666667
2,Train,AWP,4,0.023140295304358006,99.50208333333333,0.034156129596134024,99.025
2,Train,AWP,5,0.017161313294122616,99.675,0.02895232143253088,99.21666666666667
2,Train,AWP,6,0.013008710547660788,99.76875,0.02581298982600371,99.25833333333334
2,Train,AWP,7,0.009125131325485805,99.83125,0.028111275383581717,99.2
2,Train,AWP,8,0.007539338049013167,99.8875,0.025047715480128924,99.34166666666667
2,Train,AWP,9,0.0061005713612151645,99.91666666666667,0.023026330122103294,99.36666666666666
2,Train,AWP,10,0.0044666631851966185,99.93333333333334,0.02242996150193115,99.34166666666667
2,Train,AWP,11,0.004306211821657295,99.9375,0.020590526742239792,99.44166666666666
2,Train,AWP,12,0.003504183325295647,99.93333333333334,0.022543884254992007,99.39166666666667
2,Train,AWP,13,0.002799594792537391,99.95416666666667,0.019936312780405085,99.4
2,Train,AWP,14,0.0024832682796598724,99.96666666666667,0.02051482325171431,99.375
2,Train,AWP,15,0.001973321580716098,99.97291666666666,0.01832441099639982,99.48333333333333
2,Train,AWP,16,0.0019648337839947394,99.97708333333334,0.021020768008815745,99.44166666666666
2,Train,AWP,17,0.001550600205004836,99.97291666666666,0.022560509922603767,99.38333333333334
2,Train,AWP,18,0.0013749409119288127,99.98541666666667,0.020168784874180952,99.45
2,Train,AWP,19,0.0011163568202367364,99.9875,0.018810901826868454,99.43333333333334
2,Train,AWP,20,0.0008872956102519917,99.99375,0.01831020203201721,99.48333333333333
2,Train,AWP,21,0.0007568493833144506,99.99583333333334,0.019428230585064737,99.45
2,Train,AWP,22,0.0006684616083124031,99.99791666666667,0.019971239429277678,99.39166666666667
2,Train,AWP,23,0.000613401040842291,99.99166666666666,0.016653047527186573,99.5
2,Train,AWP,24,0.0004621932736093489,100.0,0.02004245356641089,99.44166666666666
2,Train,AWP,25,0.0004580236020750211,100.0,0.018410071650519968,99.45833333333333
2,Train,AWP,26,0.0003020070905428535,100.0,0.019339031550645206,99.44166666666666
2,Train,AWP,27,0.0003506648827266569,99.99375,0.019657583225984127,99.46666666666667
2,Train,AWP,28,0.0003492366405165133,99.99583333333334,0.019134376018152884,99.45
2,Train,AWP,29,0.0002725754000227122,100.0,0.01786330751259811,99.51666666666667
2,Train,AWP,30,0.0002022818234351386,99.99791666666667,0.01685678785922937,99.55833333333334
2,Train,AWP,31,0.00013967607891148266,100.0,0.01814768009854015,99.5
2,Train,AWP,32,0.00014273703397096445,100.0,0.017114330301022468,99.56666666666666
2,Train,AWP,33,0.00010031902113890585,100.0,0.018075917648966423,99.50833333333334
2,Train_Test,AWP,-1,0.016653047527186573,99.5,-,-
CMC_Any_1,,,,,,,
2,GurobiComplete_Train,-1,-1,99.9
2,GurobiComplete_Val,-1,-1,99.45833333333334
2,CMC,Any,1,Gurobi_Complete_Eval_Train,-1,0.0009416300931091731,99.98958333333333
2,CMC,Any,1,Gurobi_Complete_Eval_Val,-1,0.018031223301775753,99.45833333333333
2,CMC,Any,1,Gurobi_Complete_Eval_Test,-1,0.09095171238929033,97.78
2,GurobiEdit,AWP_CMC_Any,1,0.0011043645801837557,99.98958333333333,0.019308746247862777,99.45
2,GurobiEdit,AWP_CMC_Any,2,0.0007206989270052873,99.99791666666667,0.018613701338879764,99.475
2,GurobiEdit,AWP_CMC_Any,3,0.00046594650006348575,99.99583333333334,0.018527166935615243,99.48333333333333
2,GurobiEdit,AWP_CMC_Any,4,0.00031099531048676,99.99791666666667,0.017988098167969535,99.51666666666667
2,GurobiEdit,AWP_CMC_Any,5,0.00028360485895730867,100.0,0.01871012428154548,99.49166666666666
2,GurobiEdit,AWP_CMC_Any,6,0.00019952981119665007,100.0,0.018022539050124277,99.475
2,GurobiEdit,AWP_CMC_Any,7,0.00017052078857765688,100.0,0.017665267581508184,99.48333333333333
2,GurobiEdit,AWP_CMC_Any,8,0.00019400619560231764,100.0,0.019430720647564157,99.46666666666667
2,GurobiEdit,AWP_CMC_Any,9,0.00013019173664118472,100.0,0.01841733157359219,99.475
2,GurobiEdit,AWP_CMC_Any,10,9.968941290814352e-05,100.0,0.01981354786195637,99.46666666666667
2,GurobiEdit,AWP_CMC_Any,11,0.00011677221754022563,100.0,0.018970047718185622,99.425
2,GurobiEdit,AWP_CMC_Any,12,6.855759494404386e-05,100.0,0.018743198686783823,99.51666666666667
2,GurobiEdit,AWP_CMC_Any,13,6.7308493705544e-05,100.0,0.01762016877629018,99.53333333333333
2,GurobiEdit,AWP_CMC_Any,14,6.667419053095121e-05,100.0,0.017985159508980966,99.54166666666667
2,GurobiEdit,AWP_CMC_Any,15,5.060782742172402e-05,100.0,0.017332981567053745,99.49166666666666
2,GurobiEdit,AWP_CMC_Any,16,5.509301540344798e-05,100.0,0.01732841207063757,99.55
2,GurobiEdit,AWP_CMC_Any,17,3.272179495979799e-05,100.0,0.019792474022561995,99.55
2,GurobiEdit,AWP_CMC_Any,18,4.5740616262870994e-05,100.0,0.018528581069297313,99.48333333333333
2,GurobiEdit,AWP_CMC_Any,19,3.726497905396779e-05,100.0,0.017767660001894305,99.55833333333334
2,GurobiEdit,AWP_CMC_Any,20,3.275767083141545e-05,100.0,0.018101326082804008,99.55
2,GurobiEdit,AWP_CMC_Any,21,3.659889173892831e-05,100.0,0.016837785072159023,99.53333333333333
2,GurobiEdit,AWP_CMC_Any,22,3.0386763987432155e-05,100.0,0.02030845379825526,99.49166666666666
2,GurobiEdit,AWP_CMC_Any,23,2.620739121690955e-05,100.0,0.017389014187230108,99.51666666666667
2,GurobiEdit,AWP_CMC_Any,24,2.0172354035821627e-05,100.0,0.02096324806364525,99.46666666666667
2,GurobiEdit,AWP_CMC_Any,25,2.037534505749742e-05,100.0,0.019907738088571932,99.45
2,GurobiEdit,AWP_CMC_Any,26,2.2152333323295656e-05,100.0,0.017310369763106185,99.58333333333333
2,GurobiEdit,AWP_CMC_Any,27,2.000823913719311e-05,100.0,0.019566644507751335,99.48333333333333
2,GurobiEdit,AWP_CMC_Any,28,1.1968121981226431e-05,100.0,0.019314452316524695,99.48333333333333
2,GurobiEdit,AWP_CMC_Any,29,1.8815881947375603e-05,100.0,0.017731286233397744,99.51666666666667
2,GurobiEdit,AWP_CMC_Any,30,1.2316308386440748e-05,100.0,0.01789599964140992,99.575
2,GurobiEdit,AWP_CMC_Any,31,1.865010766520451e-05,100.0,0.018554895524168388,99.56666666666666
2,GurobiEdit_Test,AWP_CMC_Any,-1,0.016837785072159023,99.53333333333333,-,-
3,Train,AWP,1,0.2723126578430335,91.99791666666667,0.07672160222133001,97.80833333333334
3,Train,AWP,2,0.05728628665208817,98.43958333333333,0.05799344043930372,98.44166666666666
3,Train,AWP,3,0.03495002208277583,99.1,0.039610600739717484,98.925
3,Train,AWP,4,0.02437102678604424,99.45833333333333,0.031017394989728928,99.11666666666666
3,Train,AWP,5,0.016893319397543866,99.63958333333333,0.031147827443977198,99.125
3,Train,AWP,6,0.013811622763673464,99.75208333333333,0.023995467349886893,99.34166666666667
3,Train,AWP,7,0.010251585297907392,99.81458333333333,0.023429467346519232,99.44166666666666
3,Train,AWP,8,0.00848905150545761,99.86875,0.022376027325789135,99.33333333333333
3,Train,AWP,9,0.006554184963150571,99.89583333333333,0.020110801729063193,99.38333333333334
3,Train,AWP,10,0.005689099980207781,99.91666666666667,0.024036839954555033,99.33333333333333
3,Train,AWP,11,0.004206121953980377,99.94375,0.021200561398019395,99.375
3,Train,AWP,12,0.003646095963815848,99.95208333333333,0.02084269702558716,99.38333333333334
3,Train,AWP,13,0.00347163058584556,99.95208333333333,0.020665096032743652,99.375
3,Train,AWP,14,0.0025206054766507197,99.96875,0.01919003980016957,99.475
3,Train,AWP,15,0.0022706261191827557,99.97083333333333,0.01829384284062932,99.46666666666667
3,Train,AWP,16,0.001872816381859593,99.98333333333333,0.017921111112150053,99.475
3,Train,AWP,17,0.001783870910682405,99.98541666666667,0.017254360005880397,99.5
3,Train,AWP,18,0.0016210939888066302,99.97916666666667,0.017289047978197535,99.50833333333334
3,Train,AWP,19,0.0012620938239851966,99.9875,0.017896365624231598,99.44166666666666
3,Train,AWP,20,0.0009559370235850414,99.98958333333333,0.019434303813924393,99.525
3,Train,AWP,21,0.0008242628755397163,99.99166666666666,0.018133043814295282,99.56666666666666
3,Train,AWP,22,0.0006982571510404038,99.99375,0.018110903536435217,99.50833333333334
3,Train,AWP,23,0.0006613666599926849,99.99583333333334,0.01624598433372254,99.59166666666667
3,Train,AWP,24,0.0005834099259130501,99.99583333333334,0.017392952442634852,99.54166666666667
3,Train,AWP,25,0.00044648635511596995,99.99583333333334,0.018041929638323684,99.54166666666667
3,Train,AWP,26,0.00034361649404551526,99.99583333333334,0.01798246511646236,99.55
3,Train,AWP,27,0.0002645283667079639,99.99791666666667,0.01808502349552388,99.54166666666667
3,Train,AWP,28,0.00021170913931564428,100.0,0.019363508558056006,99.46666666666667
3,Train,AWP,29,0.0002593369673898754,100.0,0.017608030625851825,99.55
3,Train,AWP,30,0.00023721450874775957,99.99791666666667,0.017931417238044863,99.5
3,Train,AWP,31,0.00016043772068223916,100.0,0.017764707727474162,99.56666666666666
3,Train,AWP,32,0.00016447252146705674,100.0,0.016990428382569613,99.55
3,Train,AWP,33,0.0001291724604355598,100.0,0.01954427606445582,99.46666666666667
3,Train_Test,AWP,-1,0.01624598433372254,99.59166666666667,-,-
CMC_Any_1,,,,,,,
3,GurobiComplete_Train,-1,-1,99.9
3,GurobiComplete_Val,-1,-1,99.50833333333333
3,CMC,Any,1,Gurobi_Complete_Eval_Train,-1,0.001191462242413157,99.98333333333333
3,CMC,Any,1,Gurobi_Complete_Eval_Val,-1,0.01890868456910054,99.50833333333334
3,CMC,Any,1,Gurobi_Complete_Eval_Test,-1,0.07917270991355181,98.12
3,GurobiEdit,AWP_CMC_Any,1,0.0013514238703840724,99.9875,0.01944883201799045,99.45
3,GurobiEdit,AWP_CMC_Any,2,0.0008306681549292989,99.99375,0.017656955986749382,99.54166666666667
3,GurobiEdit,AWP_CMC_Any,3,0.0006389983461510079,99.99166666666666,0.018707735942366223,99.51666666666667
3,GurobiEdit,AWP_CMC_Any,4,0.00036652059380624756,100.0,0.016332875787901383,99.575
3,GurobiEdit,AWP_CMC_Any,5,0.0002749079842760693,100.0,0.01846588054400248,99.58333333333333
3,GurobiEdit,AWP_CMC_Any,6,0.00021357311736695312,100.0,0.01721674324152991,99.56666666666666
3,GurobiEdit,AWP_CMC_Any,7,0.0001533894293679623,100.0,0.01731100059952587,99.54166666666667
3,GurobiEdit,AWP_CMC_Any,8,0.00014828793364965047,100.0,0.01826719260037256,99.49166666666666
3,GurobiEdit,AWP_CMC_Any,9,0.00019766948083027578,99.99791666666667,0.015643505894035722,99.60833333333333
3,GurobiEdit,AWP_CMC_Any,10,0.00012155264537189699,100.0,0.01746438772852222,99.55
3,GurobiEdit,AWP_CMC_Any,11,0.00011031367527903058,100.0,0.016147283322721098,99.58333333333333
3,GurobiEdit,AWP_CMC_Any,12,0.00011189281915236885,100.0,0.017797569122320663,99.54166666666667
3,GurobiEdit,AWP_CMC_Any,13,9.612957109493436e-05,100.0,0.01675680270088681,99.6
3,GurobiEdit,AWP_CMC_Any,14,7.05599829404188e-05,100.0,0.016484737843158653,99.63333333333334
3,GurobiEdit,AWP_CMC_Any,15,4.434349205742668e-05,100.0,0.01622535559895914,99.58333333333333
3,GurobiEdit,AWP_CMC_Any,16,6.164987295778701e-05,100.0,0.01850877768845142,99.59166666666667
3,GurobiEdit,AWP_CMC_Any,17,5.737425061670365e-05,100.0,0.019689328795997427,99.60833333333333
3,GurobiEdit,AWP_CMC_Any,18,4.514654679466427e-05,100.0,0.018711227252477935,99.60833333333333
3,GurobiEdit,AWP_CMC_Any,19,4.243937284627464e-05,100.0,0.018414590881632952,99.59166666666667
3,GurobiEdit_Test,AWP_CMC_Any,-1,0.015643505894035722,99.60833333333333,-,-
CMC_Correct_10,,,,,,,
1,GurobiComplete_Train,-1,-1,99.0
1,GurobiComplete_Val,-1,-1,99.09166666666667
1,CMC,Correct,10,Gurobi_Complete_Eval_Train,-1,0.012536276825858901,99.53958333333334
1,CMC,Correct,10,Gurobi_Complete_Eval_Val,-1,0.03478302148977915,99.09166666666667
1,CMC,Correct,10,Gurobi_Complete_Eval_Test,-1,0.09921079864501953,97.7
1,GurobiEdit,AWP_CMC_Correct,1,0.00042922152322231945,99.99166666666666,0.019825890437855074,99.64166666666667,-,-
1,GurobiEdit,AWP_CMC_Correct,2,0.00019603674262179993,100.0,0.021771871105457346,99.49166666666666,-,-
1,GurobiEdit,AWP_CMC_Correct,3,0.00016155107790837063,100.0,0.021591823403180267,99.54166666666667,-,-
1,GurobiEdit,AWP_CMC_Correct,4,0.00013621984344354133,99.99791666666667,0.021440279985855643,99.50833333333334,-,-
1,GurobiEdit,AWP_CMC_Correct,5,9.075382503215223e-05,100.0,0.02185412000049837,99.54166666666667,-,-
1,GurobiEdit,AWP_CMC_Correct,6,7.242750473475704e-05,100.0,0.021803392448462546,99.50833333333334,-,-
1,GurobiEdit,AWP_CMC_Correct,7,7.992936531081796e-05,100.0,0.02103429821440174,99.53333333333333,-,-
1,GurobiEdit,AWP_CMC_Correct,8,5.7519997314860425e-05,100.0,0.021899924540038532,99.5,-,-
1,GurobiEdit,AWP_CMC_Correct,9,5.282847720566982e-05,100.0,0.022214300344736936,99.55833333333334,-,-
1,GurobiEdit,AWP_CMC_Correct,10,5.3106594452401626e-05,100.0,0.020064980427812164,99.51666666666667,-,-
1,GurobiEdit,AWP_CMC_Correct,11,3.6690198072998707e-05,100.0,0.020462254976776117,99.54166666666667,-,-
1,GurobiEdit_Test,AWP_CMC_Correct,-1,0.019825890437855074,99.64166666666667,-,-
CMC_Correct_10,,,,,,,
2,GurobiComplete_Train,-1,-1,99.0
2,GurobiComplete_Val,-1,-1,98.14166666666667
2,CMC,Correct,10,Gurobi_Complete_Eval_Train,-1,0.04836459772040447,98.58541666666666
2,CMC,Correct,10,Gurobi_Complete_Eval_Val,-1,0.07045629237095515,98.14166666666667
2,CMC,Correct,10,Gurobi_Complete_Eval_Test,-1,0.15828000726699828,95.57
2,GurobiEdit,AWP_CMC_Correct,1,0.0015008235928641322,99.98125,0.021119497403812904,99.40833333333333,-,-
2,GurobiEdit,AWP_CMC_Correct,2,0.0007646910000476054,99.99375,0.01729484242790689,99.44166666666666,-,-
2,GurobiEdit,AWP_CMC_Correct,3,0.0004016589519548385,99.99791666666667,0.01886019992114355,99.5,-,-
2,GurobiEdit,AWP_CMC_Correct,4,0.0003799355686933268,99.99583333333334,0.01807244080739717,99.46666666666667,-,-
2,GurobiEdit,AWP_CMC_Correct,5,0.00029868509796021197,100.0,0.01856074908383501,99.45,-,-
2,GurobiEdit,AWP_CMC_Correct,6,0.00021283128130501912,99.99791666666667,0.01750489034457132,99.50833333333334,-,-
2,GurobiEdit,AWP_CMC_Correct,7,0.00017130074183660326,100.0,0.01916836714775612,99.43333333333334,-,-
2,GurobiEdit,AWP_CMC_Correct,8,0.00014700247696843385,100.0,0.019090245969438306,99.51666666666667,-,-
2,GurobiEdit,AWP_CMC_Correct,9,0.0001263445105626791,100.0,0.017194513325055595,99.55,-,-
2,GurobiEdit,AWP_CMC_Correct,10,0.00012934406868104513,99.99791666666667,0.01700040628830902,99.50833333333334,-,-
2,GurobiEdit,AWP_CMC_Correct,11,8.671957684176353e-05,100.0,0.016179911179002374,99.6,-,-
2,GurobiEdit,AWP_CMC_Correct,12,8.78794570962782e-05,100.0,0.01828467409145863,99.50833333333334,-,-
2,GurobiEdit,AWP_CMC_Correct,13,9.177146272607691e-05,100.0,0.017624989111558534,99.58333333333333,-,-
2,GurobiEdit,AWP_CMC_Correct,14,7.688047944490487e-05,100.0,0.018695111224389015,99.55,-,-
2,GurobiEdit,AWP_CMC_Correct,15,5.52990090388145e-05,100.0,0.020440993922762572,99.425,-,-
2,GurobiEdit,AWP_CMC_Correct,16,5.5569637481918716e-05,100.0,0.01912254141131416,99.53333333333333,-,-
2,GurobiEdit,AWP_CMC_Correct,17,3.061604895022659e-05,100.0,0.019317346543461705,99.475,-,-
2,GurobiEdit,AWP_CMC_Correct,18,5.582680698353215e-05,100.0,0.01768384510666753,99.525,-,-
2,GurobiEdit,AWP_CMC_Correct,19,4.910714676952921e-05,100.0,0.016915007522213272,99.55,-,-
2,GurobiEdit,AWP_CMC_Correct,20,4.214381797767904e-05,100.0,0.017360980541658744,99.55,-,-
2,GurobiEdit,AWP_CMC_Correct,21,3.3274014875739035e-05,100.0,0.017675244543953642,99.45833333333333,-,-
2,GurobiEdit_Test,AWP_CMC_Correct,-1,0.016179911179002374,99.6,-,-
CMC_Correct_10,,,,,,,
3,GurobiComplete_Train,-1,-1,99.0
3,GurobiComplete_Val,-1,-1,98.54166666666667
3,CMC,Correct,10,Gurobi_Complete_Eval_Train,-1,0.028668564434473714,98.81458333333333
3,CMC,Correct,10,Gurobi_Complete_Eval_Val,-1,0.046353557763000326,98.54166666666667
3,CMC,Correct,10,Gurobi_Complete_Eval_Test,-1,0.11748908066749572,97.03
3,GurobiEdit,AWP_CMC_Correct,1,0.0014583677245148768,99.98125,0.018003541047374408,99.48333333333333,-,-
3,GurobiEdit,AWP_CMC_Correct,2,0.0007369291812162071,99.99375,0.017553880106812966,99.50833333333334,-,-
3,GurobiEdit,AWP_CMC_Correct,3,0.0005102052468573675,99.99583333333334,0.016317442175000908,99.55,-,-
3,GurobiEdit,AWP_CMC_Correct,4,0.0004043710340047255,99.99375,0.01764720758376643,99.525,-,-
3,GurobiEdit,AWP_CMC_Correct,5,0.00024665308282419574,99.99791666666667,0.016795558849931693,99.51666666666667,-,-
3,GurobiEdit,AWP_CMC_Correct,6,0.00023046253252929696,99.99583333333334,0.016436547730040427,99.55,-,-
3,GurobiEdit,AWP_CMC_Correct,7,0.00016548090729823645,100.0,0.016109518419136295,99.575,-,-
3,GurobiEdit,AWP_CMC_Correct,8,0.0001533788552187616,100.0,0.017739693335257472,99.50833333333334,-,-
3,GurobiEdit,AWP_CMC_Correct,9,0.0001895033975451952,100.0,0.01874839787223997,99.46666666666667,-,-
3,GurobiEdit,AWP_CMC_Correct,10,0.00010219807146010377,100.0,0.018811818552358698,99.56666666666666,-,-
3,GurobiEdit,AWP_CMC_Correct,11,9.156654187002762e-05,100.0,0.017998813927406446,99.59166666666667,-,-
3,GurobiEdit,AWP_CMC_Correct,12,9.756821567862062e-05,100.0,0.01813619819493033,99.55833333333334,-,-
3,GurobiEdit,AWP_CMC_Correct,13,7.221934870176483e-05,100.0,0.01691932111128699,99.59166666666667,-,-
3,GurobiEdit,AWP_CMC_Correct,14,5.792824221619715e-05,100.0,0.017840020135665935,99.575,-,-
3,GurobiEdit,AWP_CMC_Correct,15,6.025077506031569e-05,100.0,0.019734271793897886,99.56666666666666,-,-
3,GurobiEdit,AWP_CMC_Correct,16,7.458187728722503e-05,100.0,0.01953780771951036,99.60833333333333,-,-
3,GurobiEdit,AWP_CMC_Correct,17,5.078202020619453e-05,100.0,0.01947170449719609,99.58333333333333,-,-
3,GurobiEdit_Test,AWP_CMC_Correct,-1,0.016109518419136295,99.575,-,-
