Run,Phase,Epoch,Train_loss,Train_acc
1,GurobiComplete_Train,-1,-1,89.8
1,GurobiComplete_Val,-1,-1,65.68
1,Gurobi_Complete_Eval_Train,-1,0.27639647084871927,90.45333333333333
1,Gurobi_Complete_Eval_Val,-1,1.2145922986507416,65.68
1,GurobiEdit,1,0.30806316201717165,89.69333333333333
1,GurobiEdit,2,0.43905321521274115,84.92
1,GurobiEdit,3,0.3509619213261847,87.85333333333334
1,GurobiEdit,4,0.2891829554938664,90.14666666666666
1,GurobiEdit,5,0.31446591436357824,89.58666666666667
1,GurobiEdit,6,0.3258991278076576,88.82666666666667
1,GurobiEdit,7,0.3314448733956127,88.92
1,GurobiEdit,8,0.32893221610683504,88.74666666666667
1,GurobiEdit,9,0.40274007327980915,86.29333333333334
1,GurobiEdit,10,0.28278610280762284,90.61333333333333
1,GurobiEdit,11,0.3397218160710092,88.36
1,GurobiEdit,12,0.309549865644362,89.58666666666667
1,GurobiEdit,13,0.3063847880999921,89.06666666666666
1,GurobiEdit,14,0.2916904729554209,89.77333333333333
1,GurobiEdit,15,0.31066155111638166,88.96
1,GurobiEdit,16,0.27253770177899783,90.8
1,GurobiEdit,17,0.33023918830489707,88.28
1,GurobiEdit,18,0.3431946919378588,87.97333333333333
1,GurobiEdit,19,0.28683780424170574,89.93333333333334
1,GurobiEdit,20,0.28871878444895904,89.92
1,GurobiEdit,21,0.2962669058371398,89.90666666666667
1,GurobiEdit,22,0.29826453542810377,89.54666666666667
1,GurobiEdit,23,0.25671799979725124,91.24
1,GurobiEdit,24,0.26542036967762445,90.77333333333333
1,GurobiEdit,25,0.27311426533733385,90.49333333333334
1,GurobiEdit,26,0.30174910068764527,89.90666666666667
1,GurobiEdit,27,0.2743773060077328,90.69333333333333
1,GurobiEdit,28,0.2905542615611674,89.73333333333333
1,GurobiEdit,29,0.26705099137152655,90.86666666666666
1,GurobiEdit,30,0.260709498330193,91.32
1,GurobiEdit,31,0.252571202562017,91.61333333333333
1,GurobiEdit,32,0.28993287411029056,90.26666666666667
1,GurobiEdit,33,0.2758532771998543,90.72
1,GurobiEdit,34,0.2869908065866616,90.26666666666667
1,GurobiEdit,35,0.2578328451362707,91.32
1,GurobiEdit,36,0.21785854529273713,92.93333333333334
1,GurobiEdit,37,0.25624435824357855,91.44
1,GurobiEdit,38,0.24998854435348916,91.77333333333333
1,GurobiEdit,39,0.3222965553908025,88.77333333333333
1,GurobiEdit,40,0.23331205553169979,92.04
1,GurobiEdit,41,0.18673899239402705,93.69333333333333
1,GurobiEdit,42,0.2361986041700436,91.74666666666667
1,GurobiEdit,43,0.23052868865809198,92.36
1,GurobiEdit,44,0.2611520113581318,91.17333333333333
1,GurobiEdit,45,0.3149753772985127,89.64
1,GurobiEdit,46,0.22315683171658193,92.65333333333334
1,GurobiEdit,47,0.17159206445439387,94.54666666666667
1,GurobiEdit,48,0.22305001690983772,92.41333333333333
1,GurobiEdit,49,0.19290768620321305,93.70666666666666
1,GurobiEdit,50,0.23641583683379627,92.09333333333333
1,GurobiEdit,51,0.2706999448522673,90.58666666666667
1,GurobiEdit,52,0.20162150844679042,93.49333333333334
1,GurobiEdit,53,0.20895030276881435,92.77333333333333
1,GurobiEdit,54,0.19647519953422626,93.56
1,GurobiEdit,55,0.28808051726575623,90.29333333333334
1,GurobiEdit,56,0.22246752161595781,92.26666666666667
1,GurobiEdit,57,0.20368985629687875,92.94666666666667
1,GurobiEdit_Test,-1,1.4816900570571423,63.56
2,GurobiComplete_Train,-1,-1,80.2
2,GurobiComplete_Val,-1,-1,58.28
2,Gurobi_Complete_Eval_Train,-1,0.685585811551412,78.06666666666666
2,Gurobi_Complete_Eval_Val,-1,1.8540330070495605,58.28
2,GurobiEdit,1,0.26786936952148455,90.52
2,GurobiEdit,2,0.26678490802898247,90.6
2,GurobiEdit,3,0.29267607364109005,90.29333333333334
2,GurobiEdit,4,0.31078839156839805,89.45333333333333
2,GurobiEdit,5,0.3092576768564976,89.36
2,GurobiEdit,6,0.30119900904217006,89.49333333333334
2,GurobiEdit,7,0.2471657372632269,91.69333333333333
2,GurobiEdit,8,0.2683814838528633,90.61333333333333
2,GurobiEdit,9,0.23491692981856355,91.88
2,GurobiEdit,10,0.25653954626897635,91.17333333333333
2,GurobiEdit,11,0.307865289181976,89.26666666666667
2,GurobiEdit,12,0.264533855399843,91.12
2,GurobiEdit,13,0.26039169450937694,91.14666666666666
2,GurobiEdit,14,0.22848632698089388,92.45333333333333
2,GurobiEdit,15,0.32943647834709133,88.52
2,GurobiEdit,16,0.23437320207387713,91.72
2,GurobiEdit,17,0.22685492916379946,92.26666666666667
2,GurobiEdit,18,0.22298819344427626,92.06666666666666
2,GurobiEdit,19,0.22398569270715876,92.33333333333333
2,GurobiEdit,20,0.3125410980971183,88.89333333333333
2,GurobiEdit,21,0.3070508341415454,89.24
2,GurobiEdit,22,0.26586526506027935,90.41333333333333
2,GurobiEdit,23,0.20884397954253828,92.96
2,GurobiEdit,24,0.22510335480762741,92.6
2,GurobiEdit,25,0.26294214531021604,90.76
2,GurobiEdit,26,0.2021216160412562,93.33333333333333
