Run,Phase,Epoch,Train_loss,Train_acc,Val_loss,Val_acc
1,Train,1,0.6093812461992105,81.08333333333333,0.4082864648167123,87.69166666666666
1,Train,2,0.332876394589742,90.06875,0.32681830148113533,90.59166666666667
1,Train,3,0.2821389959702889,91.71666666666667,0.26513801711274587,92.13333333333334
1,Train,4,0.25263777284820876,92.34375,0.2428814873416373,92.675
1,Train,5,0.23097798972328504,93.08958333333334,0.221514141940056,93.39166666666667
1,Train,6,0.21510001124441624,93.54583333333333,0.22884373325220447,93.16666666666667
1,Train,7,0.21610394657899937,93.65208333333334,0.23573085507179828,92.525
1,Train,8,0.21090280989805857,93.70833333333333,0.23592475383601924,93.10833333333333
1,Train,9,0.2087862854177753,93.81041666666667,0.2030527769845534,93.90833333333333
1,Train,10,0.19412407341847818,94.20416666666667,0.22536597686245086,92.78333333333333
1,Train,11,0.19439966410398482,94.175,0.18210803906611622,94.4
1,Train,12,0.1881318585947156,94.31875,0.17909007579920458,94.525
1,Train,13,0.18019231683388354,94.56875,0.1982301779566927,94.025
1,Train,14,0.18336068436255057,94.475,0.18871095283155112,94.45833333333333
1,Train,15,0.17754039755091072,94.59375,0.16437770774033159,94.99166666666666
1,Train,16,0.18036484769110878,94.65,0.2415955328243844,92.275
1,Train,17,0.17746336403489113,94.55416666666666,0.17978729396820703,94.61666666666666
1,Train,18,0.17151125433295966,94.75416666666666,0.19126979354768991,94.14166666666667
1,Train,19,0.17851146701723336,94.62083333333334,0.17905227140464047,94.75
1,Train,20,0.17705030857523282,94.77291666666666,0.18459771676583492,94.625
1,Train,21,0.17162919948995115,94.92708333333333,0.20372990365239216,93.93333333333334
1,Train,22,0.17078741385042667,94.84583333333333,0.19776628451778533,94.15
1,Train,23,0.1699455177113414,94.90833333333333,0.21466726952410758,93.60833333333333
1,Train,24,0.17107265337804953,94.79583333333333,0.19584867237333922,93.86666666666666
1,Train,25,0.16697645274549722,95.07916666666667,0.23616767801502916,93.325
1,Train_Test,-1,0.5121645833969116,86.69,-1,-1
1,GurobiComplete,-1,-1,94.25833333333333,-1,93.28333333333333
1,Gurobi_Complete_Eval,-1,2.2965467688242596,94.22916666666667,2.296611898422241,93.25833333333334
1,GurobiEdit,1,0.7959856295585632,77.91458333333334,0.5495125939871403,83.00833333333334
1,GurobiEdit,2,0.5382212704916796,83.67916666666666,0.5708202548483585,82.65833333333333
1,GurobiEdit,3,0.5005195274353027,85.00416666666666,0.5180813954707156,85.00833333333334
1,GurobiEdit,4,0.4533413197994232,86.35,0.4600302034077492,86.225
1,GurobiEdit,5,0.3810490445693334,88.57708333333333,0.3996199606422414,88.34166666666667
1,GurobiEdit,6,0.35354000438253086,89.6,0.35338803578881506,89.75
1,GurobiEdit,7,0.34196552880605063,89.92083333333333,0.3788552799440445,88.38333333333334
1,GurobiEdit,8,0.32449143862724306,90.61666666666666,0.35930885540995194,89.56666666666666
1,GurobiEdit,9,0.319196797311306,90.69375,0.30828525950299934,91.39166666666667
1,GurobiEdit,10,0.30136920599639416,91.22708333333334,0.3178181160796196,90.28333333333333
1,GurobiEdit,11,0.28281781601905825,91.79791666666667,0.42496148647463067,87.73333333333333
1,GurobiEdit,12,0.2716558562318484,91.99375,0.2858840718548349,91.83333333333333
1,GurobiEdit,13,0.2573296672652165,92.47916666666667,0.2896891882286427,91.39166666666667
1,GurobiEdit,14,0.24702167394260566,92.66666666666667,0.3126087094795831,90.85833333333333
1,GurobiEdit,15,0.252217008938392,92.4875,0.29337465557012155,91.34166666666667
1,GurobiEdit,16,0.24725309127569198,92.79791666666667,0.253893717330821,92.43333333333334
1,GurobiEdit,17,0.2430998236735662,92.67083333333333,0.2669768307675072,92.125
1,GurobiEdit,18,0.24338332242767016,92.69583333333334,0.2543585520594361,92.7
1,GurobiEdit,19,0.2375684111515681,93.025,0.2412872863338983,92.75833333333334
1,GurobiEdit,20,0.24209997224311033,92.68125,0.28923247021404985,91.35833333333333
1,GurobiEdit,21,0.24174803379674753,92.86458333333333,0.26284296893851555,92.075
1,GurobiEdit,22,0.23583503577609857,92.84583333333333,0.2618628147038374,92.08333333333333
1,GurobiEdit,23,0.2372973912258943,92.9,0.2475735523361475,92.63333333333334
1,GurobiEdit,24,0.23406808977325758,92.99375,0.2558762997071794,92.41666666666667
1,GurobiEdit,25,0.2349286288966735,93.01875,0.26306842116916435,92.35
1,GurobiEdit,26,0.22654034930715958,93.27083333333333,0.23826513540475291,92.90833333333333
1,GurobiEdit,27,0.22369990901648998,93.29375,0.24510559717074354,92.96666666666667
1,GurobiEdit,28,0.220168239466846,93.4,0.22423141891572704,93.625
1,GurobiEdit,29,0.2213870153228442,93.375,0.2363290046440794,92.85
1,GurobiEdit,30,0.21830837861945232,93.47083333333333,0.23065764730439542,92.99166666666666
1,GurobiEdit,31,0.21728583690027395,93.38333333333334,0.25257280734466747,92.28333333333333
1,GurobiEdit,32,0.21736639049152534,93.40416666666667,0.24260988564012534,92.56666666666666
1,GurobiEdit,33,0.21681937125325204,93.47916666666667,0.27375131595800534,91.88333333333334
1,GurobiEdit,34,0.21307956936458747,93.47916666666667,0.23084509771000197,93.01666666666667
1,GurobiEdit,35,0.21315528459846975,93.61875,0.225461253757648,93.175
1,GurobiEdit,36,0.21562467604875565,93.38125,0.23367844539833196,93.025
1,GurobiEdit,37,0.20840184403955936,93.64791666666666,0.2380857026957451,92.83333333333333
1,GurobiEdit,38,0.20920963009695212,93.725,0.2776623918338025,91.26666666666667
1,GurobiEdit_Test,-1,0.6147523286819458,82.42,-1,-1
2,Train,1,0.1718864065160354,94.74166666666666,0.20160031785316607,94.28333333333333
2,Train,2,0.16960523658742507,94.825,0.1776643580994866,94.93333333333334
2,Train,3,0.16005991780509551,95.14375,0.1713906894239815,94.95
2,Train,4,0.1641618850628535,95.00416666666666,0.23858184720131945,93.13333333333334
2,Train,5,0.1597644027620554,95.13541666666667,0.17376808251472228,95.125
2,Train,6,0.1607282458494107,95.10625,0.17964306660491894,95.04166666666667
2,Train,7,0.16433815440287192,94.99166666666666,0.21293312454833946,93.80833333333334
2,Train,8,0.15728055755297343,95.15208333333334,0.18430959655249374,94.65
2,Train,9,0.1591446182988584,95.11666666666666,0.20447107838427134,93.88333333333334
2,Train,10,0.16387084038058916,94.9875,0.1859933597511275,94.73333333333333
2,Train,11,0.16078247013439734,95.16458333333334,0.18229070179005888,94.59166666666667
2,Train,12,0.1591368177086115,95.15833333333333,0.16369288850654948,95.15833333333333
2,Train,13,0.1592408205891649,95.12916666666666,0.18590860187690308,94.86666666666666
2,Train,14,0.15508378084376453,95.31875,0.1746578440268306,95.025
2,Train,15,0.15748355135445793,95.21875,0.17719209845118383,94.71666666666667
2,Train,16,0.15670276323333382,95.24583333333334,0.18137176330894866,94.50833333333334
2,Train,17,0.15570508820811907,95.23125,0.17055617674115173,94.825
2,Train,18,0.1531698312535882,95.3125,0.16109645613370108,95.13333333333334
2,Train,19,0.15540989124029875,95.16041666666666,0.17844353196151713,94.5
2,Train,20,0.15680599631617467,95.15833333333333,0.17385769597789708,94.83333333333333
2,Train,21,0.15661481942236424,95.2,0.1746613912165482,95.0
2,Train,22,0.151781195089221,95.42708333333333,0.19592161117953824,94.2
2,Train,23,0.15182482335716485,95.225,0.15299455119059124,95.50833333333334
