Run,Phase,TrainingType,Epoch,Train_loss,Train_acc,Val_loss,Val_acc,Test_loss,Test_acc
1,Train,SAP,1,2.2788521233604464,18.211756676051532,2.232069086128596,19.418469729028736,-,-
1,Train,SAP,2,1.4673378430469588,48.40883883627677,0.6243097203460197,80.64978499761108,-,-
1,Train,SAP,3,0.3479714993241052,89.33708727924238,0.3523468480768175,89.42051737082792,-,-
1,Train,SAP,4,0.2688081119388472,91.99556351847112,0.3382835165484921,89.67305985939527,-,-
1,Train,SAP,5,0.23858695324331392,92.94940704718027,0.3501788635437712,89.78226742201898,-,-
1,Train,SAP,6,0.21892260934132676,93.60976025936354,0.28995269800343537,91.5159374786704,-,-
1,Train,SAP,7,0.20814814657688663,93.88618718539374,0.28793884255309843,91.57736673264624,-,-
1,Train,SAP,8,0.1980343538877355,94.15578875522566,0.26515961862181603,92.15070643642072,-,-
1,Train,SAP,9,0.18686688343250074,94.4799931746438,0.27271304841245303,91.86403658453348,-,-
1,Train,SAP,10,0.18275193296633171,94.74106304922788,0.24722779942579168,92.78547539417104,-,-
1,Train,SAP,11,0.17845490007095982,94.83832437505332,0.2711560422319795,92.18483379974063,-,-
1,Train,SAP,12,0.1715579718904464,95.00383926286153,0.23935946144133605,93.21548017200192,-,-
1,Train,SAP,13,0.16769235982156996,95.0993942496374,0.24765543666510653,92.69674424953928,-,-
1,Train,SAP,1,2.2739482212274877,18.466001194437336,2.2398733964479627,20.43546515596205,-,-
1,Train,SAP,2,1.0127061250493516,65.19068338878935,0.45513145521747955,85.38666302641458,-,-
1,Train,SAP,3,0.3147326865310752,90.55370702158518,0.35634210253158904,89.32496075353218,-,-
1,Train,SAP,4,0.26069458465063416,92.300998208344,0.3268196151696914,90.55354583304894,-,-
1,Train,SAP,5,0.23105411620314464,93.28384950089583,0.25637913875027035,92.42372534298,-,-
1,Train,SAP,6,0.21233168651052958,93.81963996246054,0.2679011415313612,92.02102245580507,-,-
1,Train,SAP,7,0.2008774313815426,94.1097176008873,0.31057955265964604,90.85386663026415,-,-
1,Train,SAP,8,0.19142370725530464,94.46634246224725,0.2721893077374367,92.28721588970036,-,-
1,Train,SAP,9,0.18694006170931082,94.62161931575804,0.3229529021274644,90.4170363797693,-,-
1,Train,SAP,10,0.18154467477190703,94.7239996587322,0.3182821369103609,90.51941846972903,-,-
1,Train,SAP,11,0.17516989992955886,94.96118078662231,0.2879458683402487,91.70022524059792,-,-
1,Train,SAP,12,0.167421733427744,95.0942752324887,0.315637215471546,90.57402225104089,-,-
1,Train,SAP,13,0.1673672335246765,95.1932428973637,0.24444729267826715,92.80595181216299,-,-
1,Train,SAP,14,0.162266447928665,95.28879788413958,0.24430632709431638,92.81277728482698,-,-
1,Train,SAP,15,0.15933186015089787,95.35022608992406,0.24092069001447933,93.11309808204219,-,-
1,Train,SAP,16,0.14715602593781127,95.718795324631,0.22737965551722733,93.55675380520101,-,-
1,Train,SAP,17,0.14806788774231636,95.6744305093422,0.27885071554866864,91.91181489318136,-,-
1,Train,SAP,18,0.14525578822940588,95.81946932855558,0.253059273885587,92.68309330421131,-,-
1,Train,SAP,19,0.14080579028216772,95.96280180871939,0.2541713195240593,92.65579141355539,-,-
1,Train,SAP,20,0.13633672325713275,96.01057930210733,0.2909815748163754,91.41355538871066,-,-
