1,GurobiComplete_Train,-1,-1,97.7
1,GurobiComplete_Val,-1,-1,69.17
1,0,Gurobi_Complete_Eval_Train,-1,2.1528506015777586,85.67
1,0,Gurobi_Complete_Eval_Val,-1,2.1707386974334715,69.17
1,0,Gurobi_Complete_Eval_Test,-1,2.1761265266418457,0.6953
1,GurobiComplete_Train,-1,-1,97.8
1,GurobiComplete_Val,-1,-1,68.49
1,1,Gurobi_Complete_Eval_Train,-1,2.285091819000244,84.7025
1,1,Gurobi_Complete_Eval_Val,-1,2.286798743438721,68.49
1,1,Gurobi_Complete_Eval_Test,-1,2.28670564994812,0.6813
1,GurobiComplete_Train,-1,-1,98.3
1,GurobiComplete_Val,-1,-1,69.78
1,2,Gurobi_Complete_Eval_Train,-1,1.7754507675170899,85.7625
1,2,Gurobi_Complete_Eval_Val,-1,1.832983865737915,69.78
1,2,Gurobi_Complete_Eval_Test,-1,1.8345121257781982,0.6932
1,GurobiComplete_Train,-1,-1,98.0
1,GurobiComplete_Val,-1,-1,75.27000000000001
1,3,Gurobi_Complete_Eval_Train,-1,0.18468987398147582,95.03
1,3,Gurobi_Complete_Eval_Val,-1,0.9139063625335694,75.27
1,3,Gurobi_Complete_Eval_Test,-1,0.9109714372634887,0.7554
1,GurobiComplete_Train,-1,-1,98.0
1,GurobiComplete_Val,-1,-1,73.2
1,4,Gurobi_Complete_Eval_Train,-1,0.5315660336017609,91.53
1,4,Gurobi_Complete_Eval_Val,-1,0.9455265439033508,73.2
1,4,Gurobi_Complete_Eval_Test,-1,0.9612363910675049,0.7347
1,GurobiComplete_Train,-1,-1,98.1
1,GurobiComplete_Val,-1,-1,70.28999999999999
1,5,Gurobi_Complete_Eval_Train,-1,1.5861499547958373,86.0625
1,5,Gurobi_Complete_Eval_Val,-1,1.6909288347244262,70.28
1,5,Gurobi_Complete_Eval_Test,-1,1.7031016401290893,0.6903
1,GurobiComplete_Train,-1,-1,98.1
1,GurobiComplete_Val,-1,-1,75.24
1,6,Gurobi_Complete_Eval_Train,-1,0.23851469253301621,95.905
1,6,Gurobi_Complete_Eval_Val,-1,0.9896257489681244,75.25
1,6,Gurobi_Complete_Eval_Test,-1,0.9999808057785035,0.7558
1,GurobiComplete_Train,-1,-1,97.2
1,GurobiComplete_Val,-1,-1,75.26
1,7,Gurobi_Complete_Eval_Train,-1,0.17708610754013063,95.785
1,7,Gurobi_Complete_Eval_Val,-1,0.8843063617706299,75.26
1,7,Gurobi_Complete_Eval_Test,-1,0.8960784242630004,0.7565
1,GurobiComplete_Train,-1,-1,97.6
1,GurobiComplete_Val,-1,-1,75.03999999999999
1,8,Gurobi_Complete_Eval_Train,-1,0.17643839790821075,96.0375
1,8,Gurobi_Complete_Eval_Val,-1,0.9179257446289063,75.04
1,8,Gurobi_Complete_Eval_Test,-1,0.9298519021987915,0.7561
1,GurobiComplete_Train,-1,-1,97.8
1,GurobiComplete_Val,-1,-1,71.61999999999999
1,9,Gurobi_Complete_Eval_Train,-1,1.0687051840782165,88.5025
1,9,Gurobi_Complete_Eval_Val,-1,1.2817377786636353,71.62
1,9,Gurobi_Complete_Eval_Test,-1,1.2954553005218505,0.7061
1,GurobiComplete_Train,-1,-1,97.5
1,GurobiComplete_Val,-1,-1,74.57000000000001
1,10,Gurobi_Complete_Eval_Train,-1,0.2931239074230194,94.8725
1,10,Gurobi_Complete_Eval_Val,-1,1.0169790499687195,74.57
1,10,Gurobi_Complete_Eval_Test,-1,1.0323141342163087,0.7481
1,GurobiComplete_Train,-1,-1,97.2
1,GurobiComplete_Val,-1,-1,71.14
1,11,Gurobi_Complete_Eval_Train,-1,1.3542171754837036,87.6275
1,11,Gurobi_Complete_Eval_Val,-1,1.5455407302856445,71.14
1,11,Gurobi_Complete_Eval_Test,-1,1.5540791770935058,0.7115
1,GurobiComplete_Train,-1,-1,98.3
1,GurobiComplete_Val,-1,-1,68.89999999999999
1,12,Gurobi_Complete_Eval_Train,-1,1.6327043882369996,85.4475
1,12,Gurobi_Complete_Eval_Val,-1,1.743787225151062,68.9
1,12,Gurobi_Complete_Eval_Test,-1,1.7556180423736572,0.6838
1,GurobiComplete_Train,-1,-1,97.3
1,GurobiComplete_Val,-1,-1,70.19
1,13,Gurobi_Complete_Eval_Train,-1,1.6890877563476563,86.5875
1,13,Gurobi_Complete_Eval_Val,-1,1.7650345783233643,70.2
1,13,Gurobi_Complete_Eval_Test,-1,1.7683565963745118,0.6948
1,GurobiComplete_Train,-1,-1,97.6
1,GurobiComplete_Val,-1,-1,70.91
1,14,Gurobi_Complete_Eval_Train,-1,1.5055159572601318,87.18
1,14,Gurobi_Complete_Eval_Val,-1,1.591985597229004,70.91
1,14,Gurobi_Complete_Eval_Test,-1,1.5997781789779664,0.7007
1,GurobiComplete_Train,-1,-1,98.1
1,GurobiComplete_Val,-1,-1,70.84
1,15,Gurobi_Complete_Eval_Train,-1,1.3446027086257935,88.54
1,15,Gurobi_Complete_Eval_Val,-1,1.5276808870315552,70.84
1,15,Gurobi_Complete_Eval_Test,-1,1.5428431871414185,0.7063
1,GurobiComplete_Train,-1,-1,97.89999999999999
1,GurobiComplete_Val,-1,-1,73.46000000000001
1,16,Gurobi_Complete_Eval_Train,-1,0.3426098865509033,93.005
1,16,Gurobi_Complete_Eval_Val,-1,0.9579399393081665,73.46
1,16,Gurobi_Complete_Eval_Test,-1,0.9653709780693054,0.7413
1,GurobiComplete_Train,-1,-1,97.6
1,GurobiComplete_Val,-1,-1,70.75
1,17,Gurobi_Complete_Eval_Train,-1,0.9511292657852173,88.5525
1,17,Gurobi_Complete_Eval_Val,-1,1.3329740005493165,70.75
1,17,Gurobi_Complete_Eval_Test,-1,1.3419301374435424,0.7054
1,GurobiComplete_Train,-1,-1,97.0
1,GurobiComplete_Val,-1,-1,70.23
1,18,Gurobi_Complete_Eval_Train,-1,1.4384370895385743,86.6725
1,18,Gurobi_Complete_Eval_Val,-1,1.5401950357437133,70.23
1,18,Gurobi_Complete_Eval_Test,-1,1.5405745822906494,0.6999
1,GurobiComplete_Train,-1,-1,97.3
1,GurobiComplete_Val,-1,-1,71.17
1,19,Gurobi_Complete_Eval_Train,-1,1.3186661277770997,88.21
1,19,Gurobi_Complete_Eval_Val,-1,1.4620757316589355,71.17
1,19,Gurobi_Complete_Eval_Test,-1,1.4808626852035522,0.7103
