Epoch,Train Loss,Train Acc,Test Acc,Method
1,0.69777960,0.75216299,0.75212824,Train
2,0.67973763,0.75216299,0.75212824,Train
3,0.66275072,0.75216299,0.75212824,Train
4,0.64161259,0.75216299,0.75212824,Train
5,0.61439043,0.75216299,0.75212824,Train
6,0.58365220,0.75216299,0.75212824,Train
7,0.55387920,0.75216299,0.75212824,Train
8,0.52994174,0.75216299,0.75212824,Train
9,0.51298255,0.75216299,0.75212824,Train
10,0.49715850,0.76128477,0.75843006,Train
11,0.47641414,0.77914143,0.77700388,Train
12,0.45356467,0.79545015,0.79657269,Train
13,0.43657434,0.81573927,0.81437260,Train
14,0.42725998,0.82182050,0.82310671,Train
15,0.41937569,0.82223511,0.82332778,Train
16,0.40994895,0.82209688,0.82332778,Train
17,0.40265071,0.82270503,0.82310671,Train
18,0.40084234,0.82226276,0.82432282,Train
19,0.40142834,0.81913924,0.82144833,Train
20,0.40000799,0.81432956,0.81813157,Train
21,0.39799142,0.80927110,0.81326699,Train
22,0.39779311,0.80860770,0.81116641,Train
23,0.39671564,0.81115073,0.81459367,Train
24,0.39270619,0.81629211,0.81846327,Train
25,0.38830569,0.82107419,0.82321727,Train
26,0.38510436,0.82303673,0.82542843,Train
27,0.38166186,0.82400417,0.82719737,Train
28,0.37751654,0.82452941,0.82664454,Train
29,0.37431949,0.82491636,0.82730788,Train
30,0.37250432,0.82613266,0.83051407,Train
31,0.37057391,0.82732123,0.83195138,Train
32,0.36827508,0.82762527,0.83394140,Train
33,0.36650541,0.82850981,0.83316749,Train
34,0.36474526,0.82920086,0.83471531,Train
35,0.36219504,0.82967079,0.83548921,Train
36,0.35955566,0.83047241,0.83670539,Train
37,0.35741776,0.83113581,0.83781093,Train
38,0.35512322,0.83254552,0.83758980,Train
39,0.35264069,0.83298779,0.83758980,Train
40,0.35068566,0.83356827,0.83781093,Train
41,0.34893364,0.83453578,0.83957988,Train
42,0.34688446,0.83619428,0.83935875,Train
43,0.34506705,0.83732760,0.84035379,Train
44,0.34351212,0.83818448,0.84234381,Train
45,0.34180081,0.83929014,0.84212273,Train
46,0.34045690,0.84042346,0.84223330,Train
47,0.33936882,0.84202671,0.84300721,Train
48,0.33814675,0.84299415,0.84344941,Train
49,0.33729759,0.84376812,0.84311777,Train
50,0.33646232,0.84371287,0.84400219,Train
51,0.33574921,0.84393400,0.84389168,Train
52,0.33530560,0.84393400,0.84311777,Train
53,0.33473444,0.84351939,0.84300721,Train
54,0.33432114,0.84462506,0.84344941,Train
55,0.33370548,0.84509498,0.84389168,Train
56,0.33322850,0.84523314,0.84333885,Train
57,0.33274221,0.84537137,0.84300721,Train
58,0.33235040,0.84537137,0.84245437,Train
59,0.33195037,0.84550959,0.84444445,Train
60,0.33146244,0.84553725,0.84355998,Train
61,0.33094057,0.84578598,0.84389168,Train
62,0.33038205,0.84597951,0.84322828,Train
63,0.32992885,0.84578598,0.84378111,Train
64,0.32947379,0.84573072,0.84278607,Train
65,0.32906717,0.84578598,0.84278607,Train
66,0.32857144,0.84614533,0.84344941,Train
67,0.32809931,0.84628356,0.84278607,Train
68,0.32759267,0.84639412,0.84311777,Train
69,0.32715085,0.84691930,0.84289664,Train
70,0.32668525,0.84716809,0.84344941,Train
71,0.32625416,0.84711283,0.84400219,Train
72,0.32579762,0.84733397,0.84477609,Train
73,0.32537362,0.84766567,0.84532893,Train
74,0.32495224,0.84747213,0.84599227,Train
75,0.32454032,0.84796971,0.84532893,Train
76,0.32413822,0.84816319,0.84632391,Train
77,0.32370982,0.84838432,0.84588170,Train
78,0.32330668,0.84835666,0.84566057,Train
79,0.32288951,0.84849489,0.84488666,Train
80,0.32248279,0.84868836,0.84466559,Train
81,0.32208294,0.84885424,0.84499723,Train
82,0.32167637,0.84890956,0.84477609,Train
83,0.32129350,0.84882659,0.84499723,Train
84,0.32091880,0.84921360,0.84532893,Train
85,0.32053933,0.84935182,0.84466559,Train
86,0.32016411,0.84954530,0.84466559,Train
87,0.31979659,0.85018104,0.84477609,Train
88,0.31942979,0.85042983,0.84455502,Train
89,0.31906167,0.85056806,0.84455502,Train
90,0.31869897,0.85054040,0.84477609,Train
91,0.31834459,0.85078919,0.84543949,Train
92,0.31799781,0.85062331,0.84521836,Train
93,0.31765866,0.85095501,0.84510779,Train
94,0.31733695,0.85095501,0.84488666,Train
95,0.31706220,0.85145259,0.84566057,Train
96,0.31691313,0.85042983,0.84422332,Train
97,0.31701285,0.85125911,0.84610283,Train
98,0.31723118,0.85073388,0.84433389,Train
