Epoch,Train Loss,Train Acc,Test Acc,Method
1,0.72273809,0.27769023,0.27871752,Train
2,0.70135880,0.73496974,0.74040908,Train
3,0.68229061,0.75216299,0.75212824,Train
4,0.65917110,0.75216299,0.75212824,Train
5,0.63136446,0.75216299,0.75212824,Train
6,0.60079843,0.75216299,0.75212824,Train
7,0.57147759,0.75216299,0.75212824,Train
8,0.54780215,0.75216299,0.75212824,Train
9,0.53308702,0.75216299,0.75212824,Train
10,0.52411360,0.75216299,0.75212824,Train
11,0.51066869,0.75216299,0.75212824,Train
12,0.48999316,0.75669622,0.75599778,Train
13,0.46874627,0.77499515,0.77247095,Train
14,0.45296741,0.79484200,0.79248202,Train
15,0.44327170,0.80971336,0.81116641,Train
16,0.43590042,0.81911159,0.82078499,Train
17,0.42711651,0.82270503,0.82443339,Train
18,0.41712439,0.82295382,0.82343835,Train
19,0.40890929,0.82342374,0.82365948,Train
20,0.40471938,0.82334077,0.82432282,Train
21,0.40353817,0.82278794,0.82476509,Train
22,0.40203083,0.82212454,0.82321727,Train
23,0.39857641,0.81894577,0.81835270,Train
24,0.39475024,0.81435716,0.81426203,Train
25,0.39283288,0.81181413,0.81105584,Train
26,0.39229503,0.81153774,0.81116641,Train
27,0.39053318,0.81510353,0.81393033,Train
28,0.38701928,0.81983030,0.81967938,Train
29,0.38372916,0.82287091,0.82498616,Train
30,0.38166201,0.82450175,0.82653397,Train
31,0.37955236,0.82563508,0.82664454,Train
32,0.37636763,0.82602203,0.82730788,Train
33,0.37298551,0.82624322,0.82775015,Train
34,0.37066489,0.82671309,0.82830292,Train
35,0.36912686,0.82779115,0.82863462,Train
36,0.36718518,0.82964313,0.83007187,Train
37,0.36488092,0.82969844,0.83195138,Train
38,0.36299548,0.83000249,0.83206189,Train
39,0.36149478,0.83027893,0.83272529,Train
40,0.35969609,0.83141220,0.83283579,Train
41,0.35752529,0.83182687,0.83272529,Train
42,0.35560864,0.83204800,0.83383083,Train
43,0.35412499,0.83213091,0.83405197,Train
44,0.35249272,0.83323658,0.83471531,Train
45,0.35048836,0.83464634,0.83681589,Train
46,0.34860945,0.83555853,0.83758980,Train
47,0.34698671,0.83652598,0.83957988,Train
48,0.34519896,0.83757639,0.84101713,Train
49,0.34332934,0.83879262,0.84145939,Train
50,0.34192839,0.83978772,0.84190160,Train
51,0.34079772,0.84045112,0.84278607,Train
52,0.33950472,0.84067225,0.84212273,Train
53,0.33840469,0.84122509,0.84289664,Train
54,0.33744425,0.84255189,0.84333885,Train
55,0.33632046,0.84338117,0.84521836,Train
56,0.33555326,0.84302181,0.84532893,Train
57,0.33504462,0.84349173,0.84566057,Train
58,0.33453077,0.84421039,0.84543949,Train
59,0.33428845,0.84432095,0.84488666,Train
60,0.33389774,0.84426570,0.84532893,Train
61,0.33349001,0.84418279,0.84532893,Train
62,0.33318698,0.84443152,0.84577113,Train
63,0.33278671,0.84550959,0.84588170,Train
64,0.33250764,0.84570307,0.84621340,Train
65,0.33207002,0.84550959,0.84599227,Train
66,0.33157861,0.84567541,0.84566057,Train
67,0.33109152,0.84586895,0.84566057,Train
68,0.33055785,0.84633881,0.84588170,Train
69,0.33015803,0.84633881,0.84543949,Train
70,0.32973194,0.84597951,0.84610283,Train
71,0.32934716,0.84611768,0.84555000,Train
72,0.32897300,0.84683639,0.84510779,Train
73,0.32857403,0.84650469,0.84543949,Train
74,0.32823795,0.84691930,0.84477609,Train
75,0.32786506,0.84733397,0.84532893,Train
76,0.32751858,0.84733397,0.84577113,Train
77,0.32714984,0.84763801,0.84499723,Train
78,0.32677448,0.84772092,0.84488666,Train
79,0.32641909,0.84727865,0.84510779,Train
80,0.32605401,0.84752744,0.84555000,Train
81,0.32571739,0.84788680,0.84499723,Train
82,0.32535830,0.84808028,0.84499723,Train
83,0.32502219,0.84824610,0.84566057,Train
84,0.32467785,0.84874368,0.84555000,Train
85,0.32435670,0.84893715,0.84477609,Train
86,0.32402313,0.84913069,0.84444445,Train
87,0.32369325,0.84926885,0.84444445,Train
88,0.32335237,0.84993225,0.84510779,Train
89,0.32302678,0.84990466,0.84477609,Train
90,0.32269463,0.84993225,0.84477609,Train
91,0.32237464,0.85067862,0.84455502,Train
92,0.32204658,0.85081685,0.84433389,Train
93,0.32172751,0.85089976,0.84499723,Train
94,0.32140413,0.85106558,0.84555000,Train
95,0.32109025,0.85098267,0.84488666,Train
96,0.32077673,0.85112089,0.84499723,Train
97,0.32045358,0.85142493,0.84499723,Train
98,0.32013762,0.85109323,0.84621340,Train
99,0.31982595,0.85114855,0.84566057,Train
100,0.31951812,0.85159081,0.84543949,Train
101,0.31922078,0.85170138,0.84566057,Train
102,0.31892514,0.85228181,0.84543949,Train
103,0.31862533,0.85239238,0.84543949,Train
104,0.31832829,0.85264117,0.84566057,Train
105,0.31803504,0.85316640,0.84621340,Train
106,0.31774676,0.85316640,0.84588170,Train
107,0.31746086,0.85344279,0.84521836,Train
108,0.31717756,0.85366392,0.84555000,Train
109,0.31689519,0.85377449,0.84588170,Train
110,0.31661531,0.85363626,0.84543949,Train
111,0.31634051,0.85388505,0.84588170,Train
112,0.31606728,0.85418910,0.84532893,Train
113,0.31579134,0.85441023,0.84555000,Train
114,0.31551147,0.85457611,0.84521836,Train
115,0.31523082,0.85454845,0.84599227,Train
116,0.31495291,0.85429966,0.84488666,Train
