Epoch,Train Loss,Train Acc,Test Acc,Method
1,0.71906418,0.88908750,0.88849998,Train
2,0.68432033,0.89951253,0.89950001,Train
3,0.65246654,0.89951253,0.89950001,Train
4,0.61002910,0.89951253,0.89950001,Train
5,0.55470133,0.89951253,0.89950001,Train
6,0.48919034,0.89951253,0.89950001,Train
7,0.42037931,0.89951253,0.89950001,Train
8,0.36050338,0.89951253,0.89950001,Train
9,0.32514423,0.89951253,0.89950001,Train
10,0.32378325,0.89951253,0.89950001,Train
11,0.34273204,0.89951253,0.89950001,Train
12,0.35684291,0.89951253,0.89950001,Train
13,0.35688710,0.89951253,0.89950001,Train
14,0.34484252,0.89951253,0.89950001,Train
15,0.32649961,0.89951253,0.89950001,Train
16,0.30752662,0.89951253,0.89950001,Train
17,0.29200506,0.89951253,0.89950001,Train
18,0.28189236,0.89951253,0.89950001,Train
19,0.27715302,0.89951253,0.89950001,Train
20,0.27633044,0.89951253,0.89950001,Train
21,0.27743423,0.89951253,0.89950001,Train
22,0.27865005,0.89951253,0.89950001,Train
23,0.27875721,0.89951253,0.89950001,Train
24,0.27724922,0.89951253,0.89950001,Train
25,0.27422565,0.89951253,0.89950001,Train
26,0.27018312,0.89951253,0.89950001,Train
27,0.26579580,0.89951253,0.89950001,Train
28,0.26171842,0.89951253,0.89950001,Train
29,0.25843829,0.89951253,0.89950001,Train
30,0.25619218,0.89951253,0.89950001,Train
31,0.25495687,0.89951253,0.89950001,Train
32,0.25450408,0.89951253,0.89950001,Train
33,0.25449497,0.89951253,0.89950001,Train
34,0.25458071,0.89951253,0.89950001,Train
35,0.25448528,0.89951253,0.89950001,Train
36,0.25405109,0.89951253,0.89950001,Train
37,0.25324920,0.89951253,0.89950001,Train
38,0.25215557,0.89951253,0.89950001,Train
39,0.25091091,0.89951253,0.89950001,Train
40,0.24967383,0.89951253,0.89950001,Train
41,0.24858093,0.89951253,0.89950001,Train
42,0.24772014,0.89951253,0.89950001,Train
43,0.24711980,0.89951253,0.89950001,Train
44,0.24675263,0.89951253,0.89950001,Train
45,0.24655108,0.89951253,0.89950001,Train
46,0.24642988,0.89951253,0.89950001,Train
47,0.24630772,0.89951253,0.89950001,Train
48,0.24612392,0.89951253,0.89950001,Train
49,0.24584830,0.89951253,0.89950001,Train
50,0.24548137,0.89951253,0.89950001,Train
51,0.24504873,0.89951253,0.89950001,Train
52,0.24458985,0.89951253,0.89950001,Train
53,0.24414666,0.89951253,0.89950001,Train
54,0.24375305,0.89951253,0.89950001,Train
55,0.24342810,0.89951253,0.89950001,Train
56,0.24317369,0.89951253,0.89950001,Train
57,0.24297695,0.89951253,0.89950001,Train
58,0.24281533,0.89951253,0.89950001,Train
59,0.24266316,0.89951253,0.89950001,Train
60,0.24249846,0.89951253,0.89950001,Train
61,0.24230693,0.89951253,0.89950001,Train
62,0.24208410,0.89951253,0.89950001,Train
63,0.24183460,0.89951253,0.89950001,Train
64,0.24156953,0.89951253,0.89950001,Train
65,0.24130219,0.89951253,0.89950001,Train
66,0.24104473,0.89951253,0.89950001,Train
67,0.24080472,0.89951253,0.89950001,Train
68,0.24058422,0.89951253,0.89950001,Train
