Epoch,Train Loss,Train Acc,Test Acc,Method
1,0.70894814,0.89951253,0.89950001,Train
2,0.66375947,0.89951253,0.89950001,Train
3,0.61664808,0.89951253,0.89950001,Train
4,0.55847919,0.89951253,0.89950001,Train
5,0.49008781,0.89951253,0.89950001,Train
6,0.41763052,0.89951253,0.89950001,Train
7,0.35556191,0.89951253,0.89950001,Train
8,0.32314572,0.89951253,0.89950001,Train
9,0.32878092,0.89951253,0.89950001,Train
10,0.35006756,0.89951253,0.89950001,Train
11,0.36020350,0.89951253,0.89950001,Train
12,0.35441476,0.89951253,0.89950001,Train
13,0.33805108,0.89951253,0.89950001,Train
14,0.31795716,0.89951253,0.89950001,Train
15,0.30003336,0.89951253,0.89950001,Train
16,0.28728008,0.89951253,0.89950001,Train
17,0.28048658,0.89951253,0.89950001,Train
18,0.27855963,0.89951253,0.89950001,Train
19,0.27941114,0.89951253,0.89950001,Train
20,0.28080234,0.89951253,0.89950001,Train
21,0.28110674,0.89951253,0.89950001,Train
22,0.27959263,0.89951253,0.89950001,Train
23,0.27632210,0.89951253,0.89950001,Train
24,0.27188173,0.89951253,0.89950001,Train
25,0.26708695,0.89951253,0.89950001,Train
26,0.26271963,0.89951253,0.89950001,Train
27,0.25933617,0.89951253,0.89950001,Train
28,0.25716561,0.89951253,0.89950001,Train
29,0.25611138,0.89951253,0.89950001,Train
30,0.25583798,0.89951253,0.89950001,Train
31,0.25590709,0.89951253,0.89950001,Train
32,0.25591287,0.89951253,0.89950001,Train
33,0.25557953,0.89951253,0.89950001,Train
34,0.25480112,0.89951253,0.89950001,Train
35,0.25362897,0.89951253,0.89950001,Train
36,0.25222045,0.89951253,0.89950001,Train
37,0.25077617,0.89951253,0.89950001,Train
38,0.24947937,0.89951253,0.89950001,Train
39,0.24845363,0.89951253,0.89950001,Train
40,0.24774414,0.89951253,0.89950001,Train
41,0.24732065,0.89951253,0.89950001,Train
42,0.24709864,0.89951253,0.89950001,Train
43,0.24696954,0.89951253,0.89950001,Train
44,0.24683066,0.89951253,0.89950001,Train
45,0.24660793,0.89951253,0.89950001,Train
46,0.24626806,0.89951253,0.89950001,Train
47,0.24581848,0.89951253,0.89950001,Train
48,0.24529715,0.89951253,0.89950001,Train
49,0.24475710,0.89951253,0.89950001,Train
50,0.24425080,0.89951253,0.89950001,Train
51,0.24381652,0.89951253,0.89950001,Train
52,0.24347055,0.89951253,0.89950001,Train
53,0.24320705,0.89951253,0.89950001,Train
54,0.24300249,0.89951253,0.89950001,Train
55,0.24282439,0.89951253,0.89950001,Train
56,0.24264070,0.89951253,0.89950001,Train
57,0.24242774,0.89951253,0.89950001,Train
58,0.24217458,0.89951253,0.89950001,Train
59,0.24188337,0.89951253,0.89950001,Train
60,0.24156637,0.89951253,0.89950001,Train
61,0.24124095,0.89951253,0.89950001,Train
62,0.24092366,0.89951253,0.89950001,Train
63,0.24062544,0.89951253,0.89950001,Train
64,0.24035047,0.89951253,0.89950001,Train
65,0.24009748,0.89951253,0.89950001,Train
66,0.23986197,0.89951253,0.89950001,Train
67,0.23963137,0.89951253,0.89950001,Train
68,0.23939051,0.89951253,0.89950001,Train
69,0.23913030,0.89951253,0.89950001,Train
70,0.23885065,0.89951253,0.89950001,Train
71,0.23855805,0.89951253,0.89950001,Train
72,0.23826206,0.89951253,0.89950001,Train
73,0.23796889,0.89951253,0.89950001,Train
74,0.23768257,0.89951253,0.89950001,Train
75,0.23740351,0.89951253,0.89950001,Train
76,0.23713039,0.89951253,0.89950001,Train
77,0.23686089,0.89951253,0.89950001,Train
78,0.23659253,0.89951253,0.89950001,Train
79,0.23632404,0.89951253,0.89950001,Train
80,0.23605423,0.89951253,0.89950001,Train
81,0.23578317,0.89951253,0.89950001,Train
82,0.23551302,0.89951253,0.89950001,Train
83,0.23524465,0.89951253,0.89950001,Train
84,0.23497748,0.89951253,0.89950001,Train
85,0.23471031,0.89951253,0.89950001,Train
86,0.23444265,0.89951253,0.89950001,Train
87,0.23417518,0.89951253,0.89950001,Train
88,0.23390985,0.89971876,0.89964998,Train
89,0.23364705,0.90070623,0.90042502,Train
90,0.23338650,0.90221250,0.90165001,Train
91,0.23312706,0.90383750,0.90332502,Train
92,0.23286664,0.90517497,0.90447497,Train
93,0.23260440,0.90644377,0.90535003,Train
94,0.23234054,0.90719372,0.90577501,Train
95,0.23207502,0.90798128,0.90635002,Train
96,0.23180792,0.90852499,0.90710002,Train
97,0.23154061,0.90916252,0.90757501,Train
98,0.23127197,0.90973127,0.90802503,Train
99,0.23100074,0.91004378,0.90837502,Train
100,0.23072658,0.91044372,0.90875000,Train
101,0.23044893,0.91078126,0.90894997,Train
102,0.23016752,0.91106874,0.90907502,Train
103,0.22988254,0.91135001,0.90950000,Train
104,0.22959338,0.91173124,0.90985000,Train
105,0.22929919,0.91202497,0.91017503,Train
106,0.22899990,0.91224372,0.91039997,Train
107,0.22869544,0.91251248,0.91062498,Train
108,0.22838488,0.91286248,0.91067499,Train
109,0.22806749,0.91317499,0.91072500,Train
110,0.22774240,0.91358125,0.91074997,Train
111,0.22740899,0.91381252,0.91084999,Train
112,0.22706635,0.91408747,0.91082501,Train
113,0.22671337,0.91433126,0.91084999,Train
114,0.22634900,0.91473126,0.91109997,Train
115,0.22597173,0.91516876,0.91127503,Train
116,0.22557993,0.91559374,0.91137499,Train
117,0.22517280,0.91591877,0.91149998,Train
118,0.22474822,0.91613752,0.91142499,Train
119,0.22430119,0.91628122,0.91175002,Train
120,0.22382702,0.91665000,0.91175002,Train
121,0.22332706,0.91701877,0.91177499,Train
122,0.22282244,0.91715628,0.91162503,Train
123,0.22228156,0.91741252,0.91167498,Train
124,0.22170152,0.91756248,0.91175002,Train
125,0.22108452,0.91785628,0.91172498,Train
126,0.22043525,0.91815001,0.91182500,Train
127,0.21974206,0.91838747,0.91162503,Train
128,0.21900855,0.91863751,0.91149998,Train
129,0.21822312,0.91889375,0.91149998,Train
130,0.21734077,0.91924375,0.91149998,Train
131,0.21635215,0.91978127,0.91154999,Train
