Epoch,Train Loss,Train Acc,Test Acc,Method
1,0.69427496,0.56790626,0.57118815,Train
2,0.69119102,0.55992556,0.56037736,Train
3,0.68816286,0.56893891,0.57108617,Train
4,0.68439740,0.58589476,0.59026009,Train
5,0.67972672,0.59761089,0.60265172,Train
6,0.67425710,0.60239166,0.60693526,Train
7,0.66814935,0.60756767,0.61366647,Train
8,0.66152889,0.61224645,0.61601222,Train
9,0.65476328,0.61845511,0.62238652,Train
10,0.64826620,0.62527567,0.62911779,Train
11,0.64255905,0.63066840,0.63233042,Train
12,0.63830286,0.63479900,0.63508415,Train
13,0.63680762,0.62526292,0.62646610,Train
14,0.64232278,0.63858539,0.63773584,Train
15,0.63426763,0.63797343,0.63651198,Train
16,0.63553965,0.64600515,0.64334524,Train
17,0.62910712,0.64415663,0.64507902,Train
18,0.63129532,0.65190786,0.64905661,Train
19,0.62516147,0.64696133,0.64640492,Train
20,0.62642151,0.65176761,0.64997452,Train
21,0.62394673,0.65829498,0.65588987,Train
22,0.62184650,0.65842247,0.65711373,Train
23,0.62286848,0.66135466,0.65849054,Train
24,0.61954290,0.65770853,0.65639979,Train
25,0.61935008,0.65863919,0.65655279,Train
26,0.61821181,0.66486061,0.65966344,Train
27,0.61552984,0.66646695,0.66216218,Train
28,0.61568278,0.66797131,0.66144824,Train
29,0.61302274,0.66415942,0.65986741,Train
30,0.61218607,0.66591877,0.66093832,Train
31,0.61091709,0.67193615,0.66552782,Train
32,0.60913497,0.67316002,0.66751659,Train
33,0.60886496,0.67326200,0.66695565,Train
34,0.60672891,0.67045730,0.66527283,Train
35,0.60652250,0.67481738,0.67021930,Train
36,0.60434580,0.67785156,0.67169809,Train
37,0.60391867,0.67679346,0.67200410,Train
38,0.60181797,0.67619425,0.66986233,Train
39,0.60124207,0.67855275,0.67368692,Train
40,0.59926754,0.68209690,0.67674655,Train
41,0.59859377,0.68166345,0.67684853,Train
42,0.59664541,0.68112803,0.67542070,Train
43,0.59584588,0.68463391,0.68108106,Train
44,0.59400886,0.68667370,0.68108106,Train
45,0.59309322,0.68570483,0.68062216,Train
46,0.59145659,0.68673748,0.68184602,Train
47,0.59014940,0.69016689,0.68296790,Train
48,0.58891934,0.69010311,0.68215197,Train
49,0.58716166,0.68950397,0.68301886,Train
50,0.58610243,0.69390225,0.68408978,Train
51,0.58466440,0.69392776,0.68531364,Train
52,0.58297950,0.69395328,0.68633348,Train
53,0.58180976,0.69762492,0.68760836,Train
54,0.58073235,0.69591659,0.68791431,Train
55,0.57931948,0.70011091,0.68837327,Train
56,0.57771963,0.70026392,0.68969911,Train
57,0.57622880,0.70157701,0.69036204,Train
58,0.57492733,0.70299214,0.68969911,Train
59,0.57381243,0.70134753,0.68939316,Train
60,0.57311368,0.70426702,0.68964815,Train
61,0.57361245,0.69646478,0.68612951,Train
62,0.57591140,0.70420325,0.68959713,Train
63,0.57450187,0.70500642,0.69326872,Train
64,0.56856644,0.70380807,0.69199389,Train
65,0.56874454,0.70747972,0.69097400,Train
66,0.57030356,0.70704621,0.69535953,Train
67,0.56596619,0.70662552,0.69474757,Train
68,0.56563103,0.71014416,0.69342172,Train
69,0.56659096,0.71025890,0.69576746,Train
70,0.56302100,0.70898408,0.69592047,Train
71,0.56284767,0.71168679,0.69439059,Train
72,0.56332779,0.71161032,0.69648141,Train
73,0.56037492,0.71159756,0.69745028,Train
74,0.55977851,0.71344614,0.69556350,Train
75,0.56040001,0.71234971,0.69694036,Train
76,0.55828935,0.71478474,0.69739926,Train
77,0.55655861,0.71603411,0.69663435,Train
78,0.55698550,0.71271944,0.69653237,Train
79,0.55659115,0.71697754,0.69785821,Train
80,0.55449319,0.71770418,0.69923508,Train
81,0.55305237,0.71608514,0.69913310,Train
