Run,Phase,Epoch,Train_loss,Train_acc,Val_loss,Val_acc
1,Train,1,1.1833472077472087,64.62740384615384,0.5039740393559138,83.6298076923077
1,Train,2,0.37955618895208226,87.87059294871794,0.323045102143899,89.6073717948718
1,Train,3,0.2725687873478119,90.99058493589743,0.25062832633654275,91.89503205128206
1,Train,4,0.22522644851929866,92.47596153846153,0.23582385325661073,92.3798076923077
1,Train,5,0.19687080039666632,93.25420673076923,0.2210275373302209,92.99278846153847
1,Train,6,0.1738586894964847,93.9092548076923,0.23398174814497813,92.62419871794872
1,Train,7,0.15562133624767646,94.4901842948718,0.21006856229729376,93.4375
1,Train,8,0.14163104357938164,94.93890224358974,0.22165349296843395,92.78044871794872
1,Train,9,0.12799703280071323,95.25240384615384,0.2223191137640522,93.10897435897436
1,Train,10,0.1162114713818599,95.64803685897436,0.21825600760296368,93.65384615384616
1,Train,11,0.10547054928655808,95.96955128205128,0.2329320691764737,92.96875
1,Train,12,0.09643748495906879,96.24198717948718,0.2410103272073544,92.99679487179488
1,Train,13,0.08912343279076501,96.49939903846153,0.25179033134228146,92.97676282051282
1,Train,14,0.08130385246133814,96.70773237179488,0.26167778303034794,93.07291666666667
1,Train,15,0.07787048075025758,96.81290064102564,0.2868832666044816,92.84455128205128
1,Train,16,0.0722367867648315,97.01522435897436,0.30776847010144054,93.45352564102564
1,Train,17,0.07007350635547668,97.09735576923077,0.27896917597987714,93.2411858974359
1,Train_Test,-1,0.29243451497377604,93.04326923076923,-1,-1
1,GurobiComplete,-1,-1,0.02,-1,0.47275641025641024
1,Gurobi_Complete_Eval,-1,3.257079361799436,37.4609375,3.2567051545167582,36.13782051282051
1,GurobiEdit,1,0.1134412627070187,95.86738782051282,0.2875257294386243,93.0488782051282
1,GurobiEdit,2,0.07061062944793285,97.08333333333333,0.3054414519896874,92.47195512820512
1,GurobiEdit,3,0.06252190881861726,97.35476762820512,0.3201615494652054,93.0088141025641
1,GurobiEdit,4,0.05846025143031371,97.4979967948718,0.34028365574299524,93.01282051282051
1,GurobiEdit,5,0.058683633143030024,97.51702724358974,0.3331341424240516,93.28125
1,GurobiEdit,6,0.05268223839944441,97.74839743589743,0.3493374298696812,92.95673076923077
1,GurobiEdit,7,0.05230714839701063,97.75140224358974,0.3204959354458902,93.09695512820512
1,GurobiEdit,8,0.04785769399121095,97.90564903846153,0.3823174191495547,92.82051282051282
1,GurobiEdit,9,0.0479655353245247,97.9677483974359,0.40667209473844523,92.56810897435898
1,GurobiEdit,10,0.04538667770749994,98.06290064102564,0.41762040425569585,92.89663461538461
1,GurobiEdit,11,0.044778214836939396,98.0058092948718,0.39685185387826116,92.74038461538461
1,GurobiEdit_Test,-1,0.411932193834866,92.66346153846153,-1,-1
2,Train,1,0.10696966033130406,96.34615384615384,0.11017079710100706,96.03766025641026
2,Train,2,0.08259591376677586,96.9110576923077,0.10570258133782026,96.2139423076923
2,Train,3,0.07054043441252687,97.20853365384616,0.11474290356780283,95.91746794871794
2,Train,4,0.06315744213494233,97.4198717948718,0.1371569484108104,95.45673076923077
2,Train,5,0.06013731898856349,97.4989983974359,0.12988066003801157,95.77724358974359
2,Train,6,0.05700804588641637,97.60616987179488,0.14622313457254607,95.36458333333333
2,Train,7,0.05446558664028625,97.64523237179488,0.16382258556423507,95.06410256410257
2,Train,8,0.051121518853109685,97.82952724358974,0.15418177543876646,95.2764423076923
2,Train,9,0.05150331244706952,97.8155048076923,0.17751344129538688,94.96794871794872
2,Train,10,0.048697517581324345,97.95272435897436,0.17968753571263874,94.96794871794872
2,Train,11,0.047823334712265,97.95172275641026,0.18398976519775506,94.87580128205128
2,Train,12,0.046486624647329736,97.99779647435898,0.19562431780310968,94.83974358974359
2,Train_Test,-1,0.4095136824782344,92.67307692307692,-1,-1
2,GurobiComplete,-1,-1,0.0,-1,0.3766025641025641
2,Gurobi_Complete_Eval,-1,3.25801429106639,30.536858974358974,3.258016503774203,29.479166666666668
2,GurobiEdit,1,0.08220545863135693,96.9521233974359,0.17994294620524998,94.67147435897436
2,GurobiEdit,2,0.044931861699054325,98.09395032051282,0.21312504795212775,94.03445512820512
2,GurobiEdit,3,0.04351309660700141,98.13902243589743,0.21368481226575872,94.375
2,GurobiEdit,4,0.04106797167610822,98.25921474358974,0.21531277567145224,94.32692307692308
2,GurobiEdit,5,0.040818192463144116,98.26121794871794,0.2223915268619282,94.18669871794872
2,GurobiEdit,6,0.037357365459189544,98.41646634615384,0.24128647262517075,93.90224358974359
2,GurobiEdit,7,0.03540892788731957,98.48457532051282,0.22395309354298007,94.8036858974359
2,GurobiEdit,8,0.035172404291740976,98.52263621794872,0.24110597520529364,94.25080128205128
2,GurobiEdit,9,0.031164044937558616,98.68890224358974,0.25844107783304004,94.23076923076923
2,GurobiEdit,10,0.03153508622527414,98.671875,0.27087119592783543,94.03445512820512
2,GurobiEdit,11,0.03339016808811907,98.61177884615384,0.2598764395711418,94.22676282051282
2,GurobiEdit_Test,-1,0.46544502213386857,92.85096153846153,-1,-1
3,Train,1,0.07366744264772233,97.21153846153847,0.06974185920747307,97.3076923076923
3,Train,2,0.050318226568532944,97.92067307692308,0.0836212802638049,97.04326923076923
3,Train,3,0.04632711967228365,98.0048076923077,0.0821752618216217,97.17548076923077
3,Train,4,0.04377879788173745,98.10897435897436,0.0846839415803492,97.05528846153847
3,Train,5,0.04229045871781217,98.19711538461539,0.0953651832942015,96.69871794871794
3,Train,6,0.037089281716133626,98.37540064102564,0.10841261883253583,96.49439102564102
3,Train,7,0.038352347137551174,98.36939102564102,0.10242988713242737,96.69471153846153
3,Train,8,0.03931213806611199,98.29527243589743,0.11951249513494519,96.45833333333333
3,Train,9,0.03856205056468659,98.38842147435898,0.11761112120509959,96.47035256410257
3,Train,10,0.03680531950912831,98.4385016025641,0.13441722286657656,96.11378205128206
3,Train,11,0.03820482234622175,98.38141025641026,0.16248857889328905,95.47275641025641
3,Train_Test,-1,0.48524190445530974,92.125,-1,-1
3,GurobiComplete,-1,-1,0.22,-1,0.7011217948717949
3,Gurobi_Complete_Eval,-1,3.2580069661140443,31.396233974358974,3.2580078345078687,30.845352564102566
3,GurobiEdit,1,0.07035039549496455,97.47295673076923,0.11104532667220784,96.36217948717949
3,GurobiEdit,2,0.036551841559384436,98.48958333333333,0.12455978830261395,96.1338141025641
3,GurobiEdit,3,0.03267084429437371,98.64983974358974,0.13041276739587865,95.9735576923077
3,GurobiEdit,4,0.029333257545495612,98.73998397435898,0.13530260646657552,96.0536858974359
3,GurobiEdit,5,0.029161996051353667,98.81209935897436,0.16060634863253934,95.73317307692308
3,GurobiEdit,6,0.02619943212743214,98.93729967948718,0.1428464303715513,96.22996794871794
3,GurobiEdit,7,0.02791215577829765,98.828125,0.16163877957166198,95.96955128205128
3,GurobiEdit,8,0.03101807130828652,98.75500801282051,0.1716252459362388,95.5448717948718
3,GurobiEdit,9,0.025979234276079902,98.9443108974359,0.16606746932793146,95.79727564102564
3,GurobiEdit,10,0.023175834446312993,99.05749198717949,0.19201329356784788,95.75721153846153
3,GurobiEdit,11,0.022536797343206835,99.12059294871794,0.18486543771876499,95.71314102564102
3,GurobiEdit_Test,-1,0.5544219241114181,92.5673076923077,-1,-1
4,Train,1,0.05836460260082579,97.81650641025641,0.06377527166832572,97.61217948717949
4,Train,2,0.037175717694593075,98.4354967948718,0.06562602516526404,97.56410256410257
4,Train,3,0.034786532314832676,98.54166666666667,0.06145556533846479,97.64423076923077
4,Train,4,0.03336166866906868,98.60476762820512,0.0630870409531501,97.83653846153847
4,Train,5,0.032614386055870574,98.62379807692308,0.06801922896482164,97.58413461538461
4,Train,6,0.029459012134678303,98.7880608974359,0.09372443987522275,97.08333333333333
4,Train,7,0.03357209781402511,98.63681891025641,0.08698605249691098,97.27964743589743
4,Train,8,0.03294099317896465,98.73697916666667,0.0867532378092456,97.2275641025641
4,Train,9,0.027307441869116898,98.85116185897436,0.1307292663683303,96.11778846153847
4,Train,10,0.030246668759107892,98.76101762820512,0.10421019131795337,96.88701923076923
4,Train,11,0.03007626254603122,98.84515224358974,0.08960241775061242,97.21955128205128
4,Train,12,0.026323861410612274,98.9052483974359,0.10553519293898717,96.89503205128206
4,Train,13,0.028018970494542682,98.87419871794872,0.12163284843293531,96.65064102564102
4,Train_Test,-1,0.558733410427541,92.65865384615384,-1,-1
4,GurobiComplete,-1,-1,0.0,-1,0.34455128205128205
4,Gurobi_Complete_Eval,-1,3.25799252864642,26.48838141025641,3.2581286045221183,25.833333333333332
4,GurobiEdit,1,0.05745176439433215,97.95973557692308,0.0906148310813408,97.02323717948718
4,GurobiEdit,2,0.022569629724085435,99.11157852564102,0.10094575162421769,97.08733974358974
4,GurobiEdit,3,0.020529734636611698,99.18469551282051,0.13320767143323348,96.20192307692308
4,GurobiEdit,4,0.022694951055258664,99.0995592948718,0.12940233559634995,96.41025641025641
4,GurobiEdit,5,0.01896124457801639,99.24679487179488,0.14337675508696776,96.24198717948718
4,GurobiEdit,6,0.019065300565390485,99.28185096153847,0.14999462928039392,96.25400641025641
4,GurobiEdit,7,0.020168333402881006,99.23377403846153,0.14315583291967274,96.19791666666667
4,GurobiEdit,8,0.01567333706057901,99.43409455128206,0.14291364663095477,96.46634615384616
4,GurobiEdit,9,0.019386954882045362,99.26682692307692,0.15520665175035203,96.23798076923077
4,GurobiEdit,10,0.02357873205460995,99.15965544871794,0.15889531607315757,96.02964743589743
4,GurobiEdit,11,0.01736959672680314,99.38201121794872,0.17300816290528298,95.78926282051282
4,GurobiEdit_Test,-1,0.5769052625955372,92.32211538461539,-1,-1
5,Train,1,0.04787493362288772,98.31530448717949,0.04297847782981057,98.3573717948718
5,Train,2,0.02793866752476438,98.87119391025641,0.044996501323886405,98.37740384615384
5,Train,3,0.025479180244796087,98.9853766025641,0.06137921604326365,97.84455128205128
5,Train,4,0.02793312134468019,98.93028846153847,0.05755515321913826,97.87660256410257
5,Train,5,0.025193299700640638,99.03044871794872,0.05861222690213114,98.01282051282051
5,Train,6,0.025300587725401922,99.02744391025641,0.05945692573530743,98.0048076923077
5,Train,7,0.020490335331861877,99.18970352564102,0.05681019284619162,98.0488782051282
5,Train,8,0.02222623034487204,99.13461538461539,0.07790593676329127,97.59615384615384
5,Train,9,0.025768365498508198,99.03745993589743,0.06537758234798019,97.85657051282051
5,Train,10,0.02184677154301347,99.22776442307692,0.08884957044277914,97.3076923076923
5,Train,11,0.024740377345495272,99.08453525641026,0.09102834938288046,97.28365384615384
5,Train_Test,-1,0.550555292748791,92.71634615384616,-1,-1
