Run,Phase,Epoch,Train_loss,Train_acc,Val_loss,Val_acc
1,Train,1,1.5700873227467624,41.155,1.4344905108303883,46.57
1,Train,2,1.2163033564056973,56.08,1.113203877658931,60.07
1,Train,3,1.0944757721114475,60.9175,1.1816926443614864,58.36
1,Train,4,1.0336984496445907,63.22,1.0692670484719442,61.65
1,Train,5,0.977617679632008,65.445,0.9683959137563912,66.01
1,Train,6,0.9338645478325951,67.0325,1.1707847173865389,59.69
1,Train,7,0.9155513317909963,67.655,1.028289369944066,63.38
1,Train,8,0.8917133983661765,68.6275,0.9958462009456406,64.53
1,Train,9,0.8765660638338599,69.4175,0.9777142801212921,65.86
1,Train,10,0.863321068374651,69.73,1.075338479445117,63.35
1,Train,11,0.8528890390345402,70.0275,1.1356845678223133,62.49
1,Train,12,0.8459854787096452,70.44,0.948914042046371,66.74
1,Train,13,0.833960352195595,70.9575,1.6976077445623017,50.51
1,Train,14,0.8347616851220644,70.885,0.9256202422141735,67.39
1,Train,15,0.8216276626720088,71.45,0.9032311604768862,68.86
1,Train,16,0.8129863246241984,71.76,0.877063803727998,69.15
1,Train,17,0.8060513440182846,71.96,1.1514496781557682,63.42
1,Train,18,0.7996377806744095,72.245,0.9815294250357088,65.67
1,Train,19,0.7972398066932892,72.3525,1.0918509470101871,63.27
1,Train,20,0.7989803855520152,71.8325,0.9605445250233099,66.58
1,Train,21,0.7928758784540284,72.555,1.1614406581633603,59.45
1,Train,22,0.7798039496577993,72.915,1.066465406995622,65.47
1,Train,23,0.7892062345812705,72.5325,0.9707420828738312,66.77
1,Train,24,0.7761385402768114,72.9175,0.922752415225005,68.35
1,Train,25,0.7764477961894287,72.9325,0.7775617752275451,72.83
1,Train,26,0.7751153624998842,72.89,1.1449613930890443,62.88
1,Train,27,0.7663476778546169,73.4175,0.9076087651154564,68.96
1,Train,28,0.7699352461414,72.9875,0.961732714991782,65.5
1,Train,29,0.7677842145078021,73.2825,1.1114783019539005,63.37
1,Train,30,0.763455963633751,73.6425,0.967907673088876,66.18
1,Train,31,0.7582695850113339,73.7875,1.2470554842810608,59.46
1,Train,32,0.7606671435043066,73.405,0.8602483472041442,70.08
1,Train,33,0.7550086155122612,73.585,0.9835362181478922,66.61
1,Train,34,0.753325582208447,73.785,0.9392920837885951,68.11
1,Train,35,0.7515273063447937,73.85,0.9527748826269018,67.45
1,Train,36,0.7460924575125718,74.0275,0.9995439154530184,64.94
