Epoch,Train Loss,Train Acc,Test Acc,Method
1,0.69416642,0.69049394,0.69121063,Train
2,0.67583990,0.74326229,0.74173576,Train
3,0.65851462,0.75174832,0.75146490,Train
4,0.64215249,0.75216299,0.75212824,Train
5,0.62673515,0.75216299,0.75212824,Train
6,0.61227661,0.75216299,0.75212824,Train
7,0.59879178,0.75216299,0.75212824,Train
8,0.58625817,0.75216299,0.75212824,Train
9,0.57466131,0.75216299,0.75212824,Train
10,0.56398994,0.75216299,0.75212824,Train
11,0.55420345,0.75216299,0.75212824,Train
12,0.54526079,0.75216299,0.75212824,Train
13,0.53710610,0.75216299,0.75212824,Train
14,0.52965903,0.75216299,0.75212824,Train
15,0.52283812,0.75216299,0.75212824,Train
16,0.51653719,0.75216299,0.75212824,Train
17,0.51064128,0.75216299,0.75212824,Train
18,0.50503552,0.75216299,0.75212824,Train
19,0.49961755,0.75216299,0.75212824,Train
20,0.49430022,0.75216299,0.75212824,Train
21,0.48902667,0.75221825,0.75212824,Train
22,0.48376608,0.75346214,0.75334442,Train
23,0.47850344,0.75575644,0.75588721,Train
24,0.47325444,0.76051080,0.75986731,Train
25,0.46806121,0.76515466,0.76395798,Train
26,0.46296406,0.77018547,0.76948589,Train
27,0.45800510,0.77552038,0.77678275,Train
28,0.45322651,0.78215438,0.78330570,Train
29,0.44866306,0.78715760,0.78828084,Train
30,0.44434130,0.79188436,0.79347706,Train
31,0.44026735,0.79669404,0.79745716,Train
32,0.43644008,0.80178016,0.80331677,Train
33,0.43284649,0.80636871,0.80773908,Train
34,0.42946666,0.81029385,0.81348813,Train
35,0.42627814,0.81388730,0.81868434,Train
36,0.42325592,0.81620920,0.82111663,Train
37,0.42037404,0.81819940,0.82354891,Train
38,0.41761515,0.81958151,0.82476509,Train
39,0.41496712,0.82010669,0.82410169,Train
40,0.41242313,0.82077008,0.82399118,Train
41,0.40998706,0.82165462,0.82553899,Train
42,0.40766242,0.82209688,0.82708681,Train
43,0.40545553,0.82253921,0.82763958,Train
44,0.40337360,0.82300907,0.82763958,Train
45,0.40142119,0.82295382,0.82752901,Train
46,0.39959884,0.82361722,0.82808179,Train
47,0.39790168,0.82397658,0.82863462,Train
48,0.39632192,0.82419771,0.82841349,Train
49,0.39484811,0.82469523,0.82852405,Train
50,0.39346975,0.82428062,0.82874519,Train
51,0.39217299,0.82417005,0.82907683,Train
52,0.39094719,0.82463998,0.82896626,Train
53,0.38978359,0.82436353,0.82907683,Train
54,0.38867405,0.82458466,0.82863462,Train
55,0.38761458,0.82472289,0.82896626,Train
56,0.38660002,0.82466763,0.82874519,Train
57,0.38562587,0.82510990,0.82940853,Train
58,0.38468513,0.82508224,0.82974017,Train
59,0.38376802,0.82505459,0.82951909,Train
60,0.38286889,0.82466763,0.83007187,Train
61,0.38197905,0.82502693,0.83040357,Train
62,0.38109249,0.82499933,0.83051407,Train
63,0.38020498,0.82499933,0.83073521,Train
64,0.37931257,0.82538629,0.83062464,Train
65,0.37841654,0.82580090,0.83040357,Train
66,0.37751889,0.82610500,0.83073521,Train
67,0.37662342,0.82616025,0.83117747,Train
68,0.37573180,0.82613266,0.83150911,Train
69,0.37484580,0.82665783,0.83217245,Train
70,0.37396553,0.82690662,0.83239359,Train
71,0.37309128,0.82737648,0.83184081,Train
72,0.37222233,0.82773584,0.83161968,Train
73,0.37135753,0.82792932,0.83173025,Train
74,0.37049806,0.82842690,0.83195138,Train
75,0.36964431,0.82845455,0.83250415,Train
76,0.36879668,0.82864803,0.83283579,Train
77,0.36795554,0.82897973,0.83338863,Train
78,0.36712116,0.82942200,0.83349919,Train
79,0.36629346,0.82947731,0.83327806,Train
80,0.36547130,0.82961547,0.83316749,Train
81,0.36465272,0.82989192,0.83349919,Train
82,0.36383691,0.83003014,0.83338863,Train
83,0.36302254,0.83022362,0.83327806,Train
84,0.36221030,0.83063823,0.83360970,Train
85,0.36140171,0.83102524,0.83372027,Train
86,0.36059570,0.83130163,0.83405197,Train
87,0.35979357,0.83155042,0.83383083,Train
88,0.35899568,0.83207566,0.83383083,Train
89,0.35820213,0.83229679,0.83394140,Train
90,0.35741314,0.83243495,0.83460474,Train
91,0.35662961,0.83237970,0.83471531,Train
92,0.35585245,0.83268374,0.83471531,Train
93,0.35508159,0.83296019,0.83548921,Train
94,0.35431746,0.83301544,0.83526808,Train
95,0.35355958,0.83318132,0.83504701,Train
96,0.35280862,0.83340245,0.83593148,Train
97,0.35206515,0.83326423,0.83604199,Train
98,0.35133031,0.83376181,0.83548921,Train
99,0.35060370,0.83389997,0.83604199,Train
100,0.34988573,0.83425933,0.83681589,Train
101,0.34917769,0.83472925,0.83725816,Train
102,0.34847936,0.83536500,0.83736873,Train
103,0.34779131,0.83597314,0.83770037,Train
104,0.34711477,0.83658123,0.83770037,Train
105,0.34644964,0.83680236,0.83858484,Train
106,0.34579676,0.83724463,0.83847427,Train
107,0.34515685,0.83754873,0.83847427,Train
108,0.34452996,0.83799100,0.83924818,Train
109,0.34391698,0.83851618,0.83935875,Train
110,0.34331873,0.83862674,0.83957988,Train
111,0.34273496,0.83906901,0.83957988,Train
112,0.34216619,0.83931780,0.84046435,Train
113,0.34161270,0.83973241,0.84134883,Train
114,0.34107471,0.83987063,0.84179103,Train
115,0.34055099,0.84022999,0.84168047,Train
116,0.34004253,0.84031290,0.84190160,Train
117,0.33954978,0.84036821,0.84201217,Train
118,0.33907247,0.84028524,0.84190160,Train
119,0.33861116,0.84045112,0.84223330,Train
120,0.33816543,0.84047878,0.84179103,Train
121,0.33773533,0.84089339,0.84223330,Train
122,0.33732110,0.84133565,0.84223330,Train
123,0.33692268,0.84161210,0.84212273,Train
124,0.33653960,0.84180558,0.84223330,Train
