Epoch,Train Loss,Train Acc,Test Acc,Method
1,0.69737780,0.49388698,0.49887812,Train
2,0.69418514,0.51984346,0.52315146,Train
3,0.69180137,0.53676105,0.53437024,Train
4,0.68998820,0.54196256,0.54217237,Train
5,0.68851757,0.54266375,0.54477310,Train
6,0.68720800,0.54567242,0.54716980,Train
7,0.68592882,0.55013448,0.55145335,Train
8,0.68460453,0.55638140,0.55787861,Train
9,0.68319815,0.56452787,0.56476289,Train
10,0.68170297,0.57221538,0.57445180,Train
11,0.68013704,0.57986462,0.58245790,Train
12,0.67853069,0.58552504,0.59005612,Train
13,0.67691296,0.59168273,0.59627742,Train
14,0.67529309,0.59646350,0.60132587,Train
15,0.67367315,0.60033911,0.60515046,Train
16,0.67203802,0.60310560,0.60708821,Train
17,0.67036533,0.60483944,0.60790414,Train
18,0.66863894,0.60712147,0.60973990,Train
19,0.66684210,0.60926324,0.61305457,Train
20,0.66498220,0.61130303,0.61478835,Train
21,0.66308028,0.61293489,0.61713409,Train
22,0.66115636,0.61477071,0.61953086,Train
23,0.65923524,0.61630058,0.62126464,Train
24,0.65732735,0.61830211,0.62289649,Train
25,0.65542853,0.62049490,0.62565017,Train
26,0.65352827,0.62203753,0.62616014,Train
27,0.65162593,0.62421757,0.62947476,Train
28,0.64973754,0.62646133,0.63008672,Train
29,0.64788663,0.62859035,0.63166749,Train
30,0.64609641,0.63040072,0.63268739,Train
31,0.64437282,0.63199431,0.63253444,Train
32,0.64270455,0.63370264,0.63493115,Train
33,0.64108759,0.63527071,0.63600206,Train
34,0.63953215,0.63630337,0.63758284,Train
35,0.63805771,0.63715756,0.63977563,Train
36,0.63667518,0.63825393,0.64018357,Train
37,0.63537627,0.63984752,0.64237636,Train
38,0.63414443,0.64137739,0.64298826,Train
39,0.63297552,0.64252478,0.64360023,Train
40,0.63187528,0.64349365,0.64523202,Train
41,0.63084191,0.64484507,0.64538503,Train
42,0.62985986,0.64595419,0.64711881,Train
43,0.62891477,0.64701235,0.64711881,Train
44,0.62800360,0.64831269,0.64839369,Train
45,0.62712902,0.64928162,0.64946455,Train
46,0.62628323,0.65063298,0.65048444,Train
47,0.62545353,0.65162736,0.65124935,Train
48,0.62464023,0.65325922,0.65175933,Train
49,0.62384778,0.65450859,0.65247321,Train
50,0.62307566,0.65506953,0.65354413,Train
51,0.62231767,0.65605122,0.65390110,Train
52,0.62157375,0.65723681,0.65436000,Train
53,0.62084943,0.65815473,0.65573686,Train
54,0.62014490,0.65886867,0.65655279,Train
55,0.61945659,0.65987581,0.65645081,Train
56,0.61878121,0.66002882,0.65660375,Train
57,0.61811846,0.66153318,0.65680778,Train
58,0.61746550,0.66241282,0.65741968,Train
59,0.61681759,0.66307575,0.65787864,Train
60,0.61617345,0.66377693,0.65884751,Train
61,0.61553431,0.66480958,0.66002041,Train
62,0.61489743,0.66557455,0.66017336,Train
63,0.61426067,0.66646695,0.66058135,Train
64,0.61362553,0.66728288,0.66216218,Train
65,0.61299455,0.66814977,0.66348803,Train
66,0.61236680,0.66858321,0.66379398,Train
67,0.61174411,0.66892743,0.66440594,Train
68,0.61112660,0.66930991,0.66404897,Train
69,0.61051363,0.66987085,0.66415095,Train
70,0.60990441,0.67043179,0.66501784,Train
71,0.60929781,0.67080152,0.66527283,Train
72,0.60869277,0.67108196,0.66613972,Train
73,0.60808909,0.67175770,0.66629273,Train
74,0.60748684,0.67240787,0.66659868,Train
75,0.60688668,0.67290509,0.66639471,Train
76,0.60628915,0.67347878,0.66741461,Train
77,0.60569316,0.67409068,0.66817951,Train
78,0.60509700,0.67438394,0.66889340,Train
79,0.60450166,0.67503411,0.66884243,Train
80,0.60390848,0.67549306,0.66950536,Train
81,0.60331631,0.67599028,0.66981131,Train
82,0.60272491,0.67635995,0.67042327,Train
83,0.60213500,0.67678070,0.67134118,Train
84,0.60154462,0.67712492,0.67174911,Train
85,0.60095316,0.67735440,0.67159611,Train
86,0.60036087,0.67796630,0.67200410,Train
87,0.59976631,0.67828506,0.67281997,Train
88,0.59916961,0.67864197,0.67332995,Train
89,0.59857142,0.67944515,0.67440081,Train
90,0.59797215,0.67972565,0.67557371,Train
91,0.59737265,0.68024832,0.67547172,Train
92,0.59677345,0.68083477,0.67603266,Train
93,0.59617466,0.68111527,0.67618561,Train
94,0.59557694,0.68191844,0.67644060,Train
95,0.59497786,0.68265784,0.67700154,Train
96,0.59437704,0.68338454,0.67730749,Train
97,0.59377587,0.68361402,0.67781746,Train
98,0.59317440,0.68416220,0.67786843,Train
99,0.59257424,0.68467218,0.67853135,Train
100,0.59197521,0.68520761,0.67914331,Train
101,0.59137768,0.68570483,0.67950028,Train
102,0.59078169,0.68644422,0.67955124,Train
103,0.59018570,0.68695420,0.68026519,Train
104,0.58958924,0.68743867,0.68092811,Train
105,0.58899379,0.68824184,0.68097907,Train
106,0.58839840,0.68903226,0.68123406,Train
