Epoch,Train Loss,Train Acc,Test Acc,Method
1,0.73264384,0.46671250,0.46762499,Train
2,0.69612265,0.79358751,0.79082501,Train
3,0.66138917,0.89025003,0.89032501,Train
4,0.62838417,0.89920002,0.89922500,Train
5,0.59702271,0.89950627,0.89950001,Train
6,0.56721050,0.89951253,0.89950001,Train
7,0.53884548,0.89951253,0.89950001,Train
8,0.51186770,0.89951253,0.89950001,Train
9,0.48625523,0.89951253,0.89950001,Train
10,0.46202797,0.89951253,0.89950001,Train
11,0.43923065,0.89951253,0.89950001,Train
12,0.41793519,0.89951253,0.89950001,Train
13,0.39822131,0.89951253,0.89950001,Train
14,0.38015899,0.89951253,0.89950001,Train
15,0.36379847,0.89951253,0.89950001,Train
16,0.34916654,0.89951253,0.89950001,Train
17,0.33625287,0.89951253,0.89950001,Train
18,0.32500619,0.89951253,0.89950001,Train
19,0.31533459,0.89951253,0.89950001,Train
20,0.30711183,0.89951253,0.89950001,Train
21,0.30018339,0.89951253,0.89950001,Train
22,0.29437563,0.89951253,0.89950001,Train
23,0.28950521,0.89951253,0.89950001,Train
24,0.28539482,0.89951253,0.89950001,Train
25,0.28187880,0.89951253,0.89950001,Train
26,0.27881056,0.89951253,0.89950001,Train
27,0.27606770,0.89951253,0.89950001,Train
28,0.27355564,0.89951253,0.89950001,Train
29,0.27120519,0.89951253,0.89950001,Train
30,0.26896971,0.89951253,0.89950001,Train
31,0.26682231,0.89951253,0.89950001,Train
32,0.26475388,0.89951253,0.89950001,Train
33,0.26276517,0.89951253,0.89950001,Train
34,0.26086432,0.89951253,0.89950001,Train
35,0.25906333,0.89951253,0.89950001,Train
36,0.25737703,0.89951253,0.89950001,Train
37,0.25581533,0.89951253,0.89950001,Train
38,0.25438595,0.89951253,0.89950001,Train
39,0.25309268,0.89951253,0.89950001,Train
40,0.25193670,0.89951253,0.89950001,Train
41,0.25091377,0.89951253,0.89950001,Train
42,0.25001895,0.89951873,0.89950001,Train
43,0.24924284,0.89953750,0.89955002,Train
44,0.24857473,0.89955628,0.89957500,Train
45,0.24800320,0.89957500,0.89960003,Train
46,0.24751534,0.89961249,0.89962500,Train
47,0.24709761,0.89963752,0.89969999,Train
48,0.24673775,0.89967501,0.89972502,Train
49,0.24642409,0.89971250,0.89972502,Train
50,0.24614526,0.89976877,0.89972502,Train
51,0.24589144,0.89981252,0.89972502,Train
52,0.24565503,0.89983124,0.89974999,Train
53,0.24542952,0.89990628,0.89990002,Train
54,0.24521004,0.89992499,0.89990002,Train
55,0.24499373,0.89997500,0.89990002,Train
56,0.24477828,0.89999998,0.89995003,Train
57,0.24456209,0.90001875,0.89999998,Train
58,0.24434488,0.90006250,0.90002501,Train
59,0.24412681,0.90008128,0.90002501,Train
60,0.24390894,0.90011251,0.90007502,Train
61,0.24369235,0.90011877,0.90007502,Train
62,0.24347819,0.90011877,0.90009999,Train
63,0.24326794,0.90011251,0.90012503,Train
64,0.24306260,0.90013748,0.90012503,Train
65,0.24286345,0.90014374,0.90012503,Train
66,0.24267130,0.90015000,0.90012503,Train
67,0.24248667,0.90015000,0.90012503,Train
68,0.24230981,0.90015000,0.90015000,Train
69,0.24214043,0.90015000,0.90015000,Train
70,0.24197836,0.90015626,0.90015000,Train
71,0.24182281,0.90016878,0.90017498,Train
72,0.24167326,0.90018123,0.90015000,Train
73,0.24152873,0.90018749,0.90015000,Train
74,0.24138862,0.90018749,0.90015000,Train
75,0.24125198,0.90018123,0.90015000,Train
76,0.24111786,0.90018749,0.90015000,Train
77,0.24098569,0.90020001,0.90015000,Train
78,0.24085483,0.90021253,0.90012503,Train
79,0.24072461,0.90021253,0.90012503,Train
80,0.24059480,0.90023124,0.90015000,Train
81,0.24046528,0.90025002,0.90015000,Train
82,0.24033594,0.90027499,0.90017498,Train
83,0.24020652,0.90029377,0.90017498,Train
84,0.24007715,0.90031874,0.90020001,Train
85,0.23994812,0.90033126,0.90017498,Train
86,0.23981936,0.90033752,0.90017498,Train
87,0.23969121,0.90036249,0.90020001,Train
88,0.23956394,0.90036875,0.90025002,Train
89,0.23943755,0.90038127,0.90027499,Train
90,0.23931220,0.90040624,0.90027499,Train
91,0.23918809,0.90044999,0.90027499,Train
92,0.23906538,0.90045625,0.90027499,Train
93,0.23894395,0.90045625,0.90027499,Train
94,0.23882371,0.90046877,0.90027499,Train
95,0.23870471,0.90048122,0.90027499,Train
96,0.23858684,0.90049374,0.90034997,Train
97,0.23847021,0.90053749,0.90034997,Train
98,0.23835453,0.90054375,0.90032500,Train
99,0.23823990,0.90055627,0.90032500,Train
100,0.23812613,0.90055627,0.90032500,Train
101,0.23801313,0.90055001,0.90032500,Train
102,0.23790097,0.90056252,0.90032500,Train
103,0.23778941,0.90057498,0.90032500,Train
104,0.23767851,0.90058124,0.90034997,Train
105,0.23756833,0.90057498,0.90037501,Train
106,0.23745891,0.90059376,0.90039998,Train
107,0.23734996,0.90062499,0.90044999,Train
108,0.23724166,0.90063751,0.90044999,Train
109,0.23713398,0.90066248,0.90047503,Train
110,0.23702709,0.90067500,0.90047503,Train
111,0.23692095,0.90069377,0.90047503,Train
112,0.23681565,0.90069377,0.90047503,Train
113,0.23671111,0.90069377,0.90047503,Train
114,0.23660740,0.90069377,0.90052497,Train
115,0.23650447,0.90070623,0.90052497,Train
116,0.23640229,0.90071249,0.90055001,Train
117,0.23630089,0.90072501,0.90057498,Train
118,0.23620020,0.90074998,0.90060002,Train
119,0.23610024,0.90077502,0.90062499,Train
120,0.23600078,0.90078747,0.90065002,Train
121,0.23590198,0.90079373,0.90065002,Train
122,0.23580386,0.90081877,0.90065002,Train
123,0.23570649,0.90083748,0.90067500,Train
124,0.23560989,0.90085626,0.90067500,Train
125,0.23551390,0.90087497,0.90069997,Train
126,0.23541845,0.90088749,0.90069997,Train
127,0.23532358,0.90090001,0.90069997,Train
128,0.23522918,0.90092498,0.90069997,Train
129,0.23513530,0.90091872,0.90072501,Train
130,0.23504218,0.90094376,0.90072501,Train
131,0.23494963,0.90098125,0.90077502,Train
132,0.23485762,0.90100002,0.90077502,Train
133,0.23476619,0.90103126,0.90077502,Train
134,0.23467520,0.90104997,0.90077502,Train
135,0.23458472,0.90106875,0.90077502,Train
136,0.23449482,0.90111250,0.90077502,Train
137,0.23440540,0.90111250,0.90077502,Train
138,0.23431660,0.90113127,0.90079999,Train
139,0.23422831,0.90115625,0.90082502,Train
140,0.23414049,0.90118122,0.90085000,Train
141,0.23405315,0.90120000,0.90085000,Train
142,0.23396623,0.90121251,0.90087497,Train
143,0.23387973,0.90123749,0.90087497,Train
144,0.23379353,0.90125626,0.90090001,Train
145,0.23370770,0.90131873,0.90090001,Train
146,0.23362227,0.90131873,0.90092498,Train
147,0.23353706,0.90132499,0.90090001,Train
148,0.23345220,0.90134376,0.90092498,Train
149,0.23336761,0.90136874,0.90095001,Train
150,0.23328336,0.90136874,0.90095001,Train
151,0.23319943,0.90139377,0.90095001,Train
152,0.23311582,0.90141875,0.90100002,Train
153,0.23303235,0.90143752,0.90102500,Train
154,0.23294912,0.90146250,0.90102500,Train
155,0.23286617,0.90152502,0.90102500,Train
156,0.23278353,0.90154374,0.90107501,Train
157,0.23270102,0.90158749,0.90107501,Train
158,0.23261856,0.90159374,0.90109998,Train
159,0.23253614,0.90160000,0.90114999,Train
160,0.23245361,0.90163749,0.90114999,Train
161,0.23237120,0.90165627,0.90120000,Train
162,0.23228882,0.90169376,0.90125000,Train
163,0.23220627,0.90173125,0.90125000,Train
164,0.23212378,0.90176249,0.90130001,Train
165,0.23204143,0.90180624,0.90130001,Train
166,0.23195906,0.90185624,0.90140003,Train
167,0.23187664,0.90190625,0.90144998,Train
168,0.23179409,0.90194374,0.90147501,Train
169,0.23171133,0.90198749,0.90152502,Train
170,0.23162830,0.90200627,0.90152502,Train
171,0.23154517,0.90202498,0.90152502,Train
172,0.23146187,0.90212500,0.90152502,Train
173,0.23137823,0.90218127,0.90152502,Train
174,0.23129429,0.90221876,0.90162498,Train
175,0.23120981,0.90226251,0.90167499,Train
176,0.23112473,0.90231252,0.90172499,Train
177,0.23103903,0.90236872,0.90177500,Train
178,0.23095287,0.90242499,0.90182501,Train
179,0.23086609,0.90253752,0.90187502,Train
180,0.23077859,0.90263748,0.90187502,Train
181,0.23069033,0.90272498,0.90192503,Train
182,0.23060134,0.90279377,0.90202498,Train
183,0.23051143,0.90291250,0.90212500,Train
184,0.23042049,0.90306252,0.90230000,Train
185,0.23032847,0.90311247,0.90235001,Train
186,0.23023535,0.90320623,0.90245003,Train
187,0.23014119,0.90343124,0.90242499,Train
188,0.23004568,0.90355003,0.90249997,Train
189,0.22994892,0.90372503,0.90280002,Train
190,0.22985090,0.90381253,0.90294999,Train
191,0.22975142,0.90393752,0.90300000,Train
192,0.22965059,0.90410626,0.90312499,Train
193,0.22954829,0.90426874,0.90327501,Train
194,0.22944443,0.90444374,0.90332502,Train
195,0.22933921,0.90463126,0.90342498,Train
196,0.22923240,0.90485001,0.90355003,Train
197,0.22912365,0.90503752,0.90372503,Train
198,0.22901285,0.90526247,0.90392500,Train
199,0.22890003,0.90541875,0.90385002,Train
200,0.22878511,0.90556878,0.90410000,Train
201,0.22866818,0.90578127,0.90420002,Train
202,0.22854912,0.90612501,0.90445000,Train
203,0.22842781,0.90641248,0.90452498,Train
204,0.22830415,0.90672499,0.90467501,Train
205,0.22817817,0.90710002,0.90492499,Train
206,0.22804965,0.90736252,0.90527499,Train
