Run,Phase,TrainingType,Epoch,Train_loss,Train_acc,Val_loss,Val_acc,Test_loss,Test_acc
1,Train,RWP,1,2.8690635426644167,41.9131771033423,1.798373305000405,63.64335126825519,-,-
1,Train,RWP,2,1.351733971227166,71.64809834805993,1.038628805609138,78.1706379707917,-,-
1,Train,RWP,3,0.5986108966400286,87.72570111409911,0.6927114096080038,84.934665641814,-,-
1,Train,RWP,4,0.2731885653834767,94.29504417979254,0.6198627788868434,85.54957724827057,-,-
1,Train,RWP,5,0.17145306189641632,96.60007683442183,0.5987077820859993,86.7794004611837,-,-
1,Train,RWP,6,0.1108634871447836,97.69496734537073,0.6006979436988009,86.39508070714835,-,-
1,Train,RWP,7,0.05513025777403014,99.11640414905878,0.5090149066981492,88.3935434281322,-,-
1,Train,RWP,8,0.0377182995849089,99.48136765270841,0.5238880379487697,88.54727132974635,-,-
1,Train,RWP,9,0.02401345516869261,99.73107952362659,0.46909006023571914,89.23904688700999,-,-
1,Train,RWP,10,0.018785466912825323,99.78870533999232,0.5182705268000384,88.54727132974635,-,-
1,Train,RWP,11,0.02480660611335074,99.6926623127161,0.5186054357696184,88.00922367409684,-,-
1,Train,RWP,12,0.029981087656131736,99.44295044179792,0.5275585960645478,89.00845503458878,-,-
1,Train,RWP,13,0.052182078967156584,99.11640414905878,0.5655739737372505,87.3174481168332,-,-
1,Train,RWP,14,0.03481653980350842,99.46215904725317,0.5079659344277686,88.85472713297463,-,-
1,Train,RWP,15,0.033857636442236556,99.50057625816366,0.5613034788825528,88.85472713297463,-,-
1,Train,RWP,16,0.057221215184023774,98.92431809450633,0.6962262561557662,85.08839354342813,-,-
1,Train,RWP,17,0.07794398923284529,98.34805993084902,0.6260893466745681,86.54880860876249,-,-
1,Train,RWP,18,0.05971008183240342,98.5593545908567,0.6322062323406785,85.31898539584935,-,-
1,Train,RWP,19,0.05030216688884456,98.9051094890511,0.5929002146552289,86.85626441199078,-,-
1,Train_Test,RWP,-1,0.46909006023571914,89.23904688700999,-,-
2,Train,RWP,1,2.7395716020666017,45.447560507107184,1.5921035605517835,68.25518831667948,-,-
2,Train,RWP,2,1.1583930394766522,76.89204763734153,0.8189519576436277,82.32129131437355,-,-
2,Train,RWP,3,0.49152601825679004,89.95389934690742,0.5914212656561729,86.2413528055342,-,-
2,Train,RWP,4,0.22665042267895183,95.56281213983864,0.6099409701203861,86.08762490392006,-,-
2,Train,RWP,5,0.1371356599844215,97.3300038417211,0.4688736124967814,89.08531898539584,-,-
2,Train,RWP,6,0.10357198481407999,98.15597387629658,0.48498976806738486,88.47040737893927,-,-
