Run,Phase,TrainingType,Epoch,Train_loss,Train_acc,Val_loss,Val_acc,Test_loss,Test_acc
1,Train,SAP,1,1.6150536530829491,46.43333333333333,1.4784803978602092,51.333333333333336,-,-
1,Train,SAP,2,0.9487727766341352,70.03333333333333,1.389165997505188,57.666666666666664,-,-
1,Train,SAP,3,0.6553741601553369,78.68333333333334,1.4164931122461955,55.86666666666667,-,-
1,Train,SAP,4,0.44007284828323,85.56666666666666,1.50018079662323,57.13333333333333,-,-
1,Train,SAP,5,0.3909383254482391,87.65,1.4178204288482665,61.6,-,-
1,Train,SAP,6,0.29520828253094183,90.43333333333334,1.704635292371114,57.8,-,-
1,Train,SAP,7,0.22082635776159612,92.81666666666666,2.1455064878463745,54.2,-,-
1,Train,SAP,8,0.22430459512992107,92.3,1.58889430809021,62.2,-,-
1,Train,SAP,9,0.167920723280057,94.43333333333334,1.4957989145914714,65.86666666666666,-,-
1,Train,SAP,10,0.1718299111470263,94.51666666666667,2.2313983694712323,51.86666666666667,-,-
1,Train,SAP,11,0.13265609531167974,95.78333333333333,1.6646794532140097,60.6,-,-
1,Train,SAP,12,0.14395873206964832,95.31666666666666,1.9241329758961996,55.8,-,-
1,Train_Test,SAP,-1,1.389165997505188,57.666666666666664,-,-
2,Train,SAP,1,1.52776145744831,48.95,1.5875666020711263,50.53333333333333,-,-
2,Train,SAP,2,0.9157612355465584,70.4,1.5439411147435507,52.13333333333333,-,-
2,Train,SAP,3,0.56353608312759,81.71666666666667,1.3703766091664633,57.8,-,-
2,Train,SAP,4,0.44992481600096884,85.36666666666666,1.534008239110311,57.333333333333336,-,-
2,Train,SAP,5,0.3561275916847777,88.11666666666666,1.7754143749872844,58.53333333333333,-,-
2,Train,SAP,6,0.2694294243813195,91.13333333333334,1.7356142416000366,55.2,-,-
2,Train,SAP,7,0.26511232031786697,91.4,1.4770040610631308,59.86666666666667,-,-
2,Train,SAP,8,0.19821860815616363,93.35,1.6693420406977335,59.666666666666664,-,-
2,Train,SAP,9,0.12866361379781935,95.83333333333333,1.6857307008107503,58.13333333333333,-,-
2,Train,SAP,10,0.14831459728327204,95.16666666666667,1.4551598103841146,64.6,-,-
2,Train,SAP,11,0.1163715039716756,96.5,1.499816893895467,61.266666666666666,-,-
2,Train,SAP,12,0.09096194259782737,97.0,1.5254605321884156,65.46666666666667,-,-
2,Train,SAP,13,0.10192547026189401,96.76666666666667,1.8164133049647013,59.2,-,-
2,Train_Test,SAP,-1,1.3703766091664633,57.8,-,-
3,Train,SAP,1,1.493362083714059,50.666666666666664,1.2955153477986654,57.4,-,-
3,Train,SAP,2,0.8844128105234592,71.46666666666667,1.150739224910736,60.6,-,-
3,Train,SAP,3,0.5858743374652051,80.85,1.3961056553522746,60.6,-,-
3,Train,SAP,4,0.38562452476075354,87.73333333333333,1.6381795069376628,54.86666666666667,-,-
3,Train,SAP,5,0.3118051105040185,89.91666666666667,2.0145536692937216,54.6,-,-
3,Train,SAP,6,0.24756665924128066,91.83333333333333,1.4747293337186178,62.266666666666666,-,-
3,Train,SAP,7,0.25246899951487145,91.65,1.419626865228017,62.6,-,-
3,Train,SAP,8,0.15730193047288885,94.91666666666667,1.6245493621826173,60.333333333333336,-,-
3,Train,SAP,9,0.1514990691174852,95.21666666666667,1.7243882846832275,59.46666666666667,-,-
3,Train,SAP,10,0.1440208232268057,95.7,1.6099322408040364,62.46666666666667,-,-
3,Train,SAP,11,0.142739730728592,95.0,1.6135321680704753,62.266666666666666,-,-
3,Train,SAP,12,0.15260087536211978,94.65,1.6206379063924155,63.6,-,-
3,Train_Test,SAP,-1,1.150739224910736,60.6,-,-
4,Train,SAP,1,1.6414847018870902,45.38333333333333,1.4752080532709757,51.6,-,-
4,Train,SAP,2,1.0218890264947365,66.71666666666667,1.1238859437306723,63.333333333333336,-,-
4,Train,SAP,3,0.6470851302146912,78.88333333333334,2.737116807937622,39.53333333333333,-,-
4,Train,SAP,4,0.49105110114559214,83.85,1.3215282278060914,61.13333333333333,-,-
4,Train,SAP,5,0.4032561791704056,87.06666666666666,1.3733248898188273,61.86666666666667,-,-
4,Train,SAP,6,0.27175963701719935,91.18333333333334,1.5547730127970378,58.06666666666667,-,-
4,Train,SAP,7,0.22009505228476323,92.36666666666666,1.4526996984481813,61.0,-,-
4,Train,SAP,8,0.18737927481452835,93.98333333333333,1.461333738009135,62.46666666666667,-,-
4,Train,SAP,9,0.17051550365508872,94.3,1.4619914846420288,64.4,-,-
4,Train,SAP,10,0.19515235817178767,93.5,1.5863318627675373,58.4,-,-
4,Train,SAP,11,0.12787999652643153,96.0,1.4457354488372802,64.26666666666667,-,-
4,Train,SAP,12,0.10924391924066747,96.36666666666666,1.709040692647298,60.2,-,-
4,Train_Test,SAP,-1,1.1238859437306723,63.333333333333336,-,-
5,Train,SAP,1,1.5531807021891817,47.43333333333333,1.3689179134368896,54.86666666666667,-,-
5,Train,SAP,2,0.8945699816054486,70.65,1.1396897462209066,63.13333333333333,-,-
5,Train,SAP,3,0.5725880030621874,81.08333333333333,1.0978556464513143,66.2,-,-
5,Train,SAP,4,0.42425388406882897,86.06666666666666,1.3081203056971231,61.266666666666666,-,-
5,Train,SAP,5,0.3439813825361272,89.06666666666666,1.7435102656682333,57.13333333333333,-,-
