Epoch,Train Loss,Train Acc,Test Acc,Method
1,0.65510482,0.88301814,0.88300341,Train
2,0.63934034,0.88301814,0.88300341,Train
3,0.62465572,0.88301814,0.88300341,Train
4,0.61064732,0.88301814,0.88300341,Train
5,0.59597576,0.88301814,0.88300341,Train
6,0.57944906,0.88301814,0.88300341,Train
7,0.56046641,0.88301814,0.88300341,Train
8,0.53865033,0.88301814,0.88300341,Train
9,0.51384836,0.88301814,0.88300341,Train
10,0.48637077,0.88301814,0.88300341,Train
11,0.45727751,0.88301814,0.88300341,Train
12,0.42880011,0.88301814,0.88300341,Train
13,0.40431112,0.88301814,0.88300341,Train
14,0.38727391,0.88301814,0.88300341,Train
15,0.37989342,0.88301814,0.88300341,Train
16,0.38118970,0.88301814,0.88300341,Train
17,0.38640940,0.88301814,0.88300341,Train
18,0.38991749,0.88301814,0.88300341,Train
19,0.38859680,0.88301814,0.88300341,Train
20,0.38230246,0.88301814,0.88300341,Train
21,0.37260735,0.88301814,0.88300341,Train
22,0.36161274,0.88301814,0.88300341,Train
23,0.35121706,0.88301814,0.88300341,Train
24,0.34269795,0.88301814,0.88300341,Train
25,0.33657163,0.88301814,0.88300341,Train
26,0.33264777,0.88301814,0.88300341,Train
27,0.33024791,0.88301814,0.88300341,Train
28,0.32849357,0.88301814,0.88300341,Train
29,0.32659265,0.88301814,0.88300341,Train
30,0.32402101,0.88301814,0.88300341,Train
31,0.32057863,0.88301814,0.88300341,Train
32,0.31635278,0.88301814,0.88300341,Train
33,0.31164154,0.88301814,0.88300341,Train
34,0.30685821,0.88301814,0.88300341,Train
35,0.30241513,0.88301814,0.88300341,Train
36,0.29862121,0.88301814,0.88300341,Train
37,0.29558954,0.88301814,0.88300341,Train
38,0.29321748,0.88301814,0.88300341,Train
39,0.29123831,0.88301814,0.88300341,Train
40,0.28932661,0.88301814,0.88300341,Train
41,0.28721535,0.88301814,0.88300341,Train
42,0.28477839,0.88301814,0.88300341,Train
43,0.28205076,0.88301814,0.88300341,Train
44,0.27918729,0.88301814,0.88300341,Train
45,0.27638888,0.88301814,0.88300341,Train
46,0.27382478,0.88301814,0.88300341,Train
47,0.27158639,0.88301814,0.88300341,Train
48,0.26966494,0.88301814,0.88300341,Train
49,0.26797453,0.88301814,0.88300341,Train
50,0.26638642,0.88301814,0.88300341,Train
51,0.26478377,0.88301814,0.88300341,Train
52,0.26310343,0.88301814,0.88300341,Train
53,0.26135376,0.88301814,0.88300341,Train
54,0.25960270,0.88301814,0.88300341,Train
55,0.25794670,0.88301814,0.88300341,Train
56,0.25647303,0.88301814,0.88300341,Train
57,0.25522408,0.88301814,0.88300341,Train
58,0.25418442,0.88301814,0.88300341,Train
59,0.25328627,0.88301814,0.88300341,Train
60,0.25244725,0.88301814,0.88300341,Train
61,0.25162464,0.88301814,0.88300341,Train
62,0.25082248,0.88301814,0.88289285,Train
63,0.25008273,0.88304579,0.88289285,Train
64,0.24945061,0.88301814,0.88289285,Train
65,0.24892557,0.88299048,0.88311404,Train
66,0.24846563,0.88310111,0.88300341,Train
67,0.24801493,0.88301814,0.88289285,Train
68,0.24754037,0.88299048,0.88322461,Train
69,0.24705401,0.88323933,0.88333517,Train
70,0.24659418,0.88357109,0.88344574,Train
71,0.24618380,0.88362640,0.88410926,Train
72,0.24580994,0.88470471,0.88433039,Train
73,0.24543722,0.88578302,0.88499391,Train
74,0.24503659,0.88658482,0.88565743,Train
75,0.24460630,0.88738662,0.88742673,Train
76,0.24416633,0.88818848,0.88886434,Train
77,0.24373724,0.88918382,0.89019132,Train
78,0.24332520,0.89070451,0.89173949,Train
79,0.24291687,0.89164454,0.89129716,Train
80,0.24249725,0.89230812,0.89173949,Train
81,0.24206513,0.89247400,0.89295590,Train
82,0.24163342,0.89299935,0.89328760,Train
83,0.24121583,0.89327580,0.89372998,Train
84,0.24081795,0.89402235,0.89494640,Train
85,0.24043053,0.89418823,0.89494640,Train
86,0.24004294,0.89499003,0.89494640,Train
87,0.23965368,0.89562595,0.89494640,Train
88,0.23926789,0.89631718,0.89560986,Train
89,0.23889233,0.89620662,0.89693683,Train
90,0.23852715,0.89645541,0.89760035,Train
91,0.23816669,0.89653838,0.89771092,Train
92,0.23780425,0.89670426,0.89771092,Train
93,0.23744020,0.89687014,0.89859557,Train
94,0.23707931,0.89698076,0.89925909,Train
95,0.23672509,0.89722961,0.89948028,Train
96,0.23637661,0.89722961,0.89925909,Train
97,0.23603128,0.89742315,0.89903796,Train
98,0.23568735,0.89797610,0.89881676,Train
99,0.23534821,0.89800376,0.89881676,Train
100,0.23501767,0.89772725,0.89892733,Train
101,0.23469390,0.89792079,0.89881676,Train
102,0.23437124,0.89800376,0.89881676,Train
103,0.23404567,0.89816964,0.89914852,Train
104,0.23372339,0.89833552,0.89925909,Train
105,0.23340513,0.89830792,0.89903796,Train
106,0.23308401,0.89858437,0.89936966,Train
107,0.23275855,0.89872265,0.89914852,Train
108,0.23243397,0.89883322,0.89925909,Train
109,0.23211545,0.89894384,0.89914852,Train
110,0.23180121,0.89894384,0.89881676,Train
