Epoch,Train Loss,Train Acc,Test Acc,Method
1,0.66954273,0.75216299,0.75212824,Train
2,0.65969837,0.75216299,0.75212824,Train
3,0.65058076,0.75216299,0.75212824,Train
4,0.64150655,0.75216299,0.75212824,Train
5,0.63190311,0.75216299,0.75212824,Train
6,0.62129790,0.75216299,0.75212824,Train
7,0.60932916,0.75216299,0.75212824,Train
8,0.59576023,0.75216299,0.75212824,Train
9,0.58060312,0.75216299,0.75212824,Train
10,0.56430387,0.75216299,0.75212824,Train
11,0.54771757,0.75216299,0.75212824,Train
12,0.53202701,0.75216299,0.75212824,Train
13,0.51850265,0.75216299,0.75212824,Train
14,0.50779635,0.75216299,0.75212824,Train
15,0.49907583,0.75216299,0.75212824,Train
16,0.49056408,0.75216299,0.75212824,Train
17,0.48064166,0.75216299,0.75212824,Train
18,0.46916246,0.75235647,0.75257051,Train
19,0.45740399,0.76045555,0.75953567,Train
20,0.44693393,0.77980483,0.77733552,Train
21,0.43862617,0.79381925,0.79314536,Train
22,0.43218327,0.80714267,0.80287451,Train
23,0.42647320,0.81479949,0.81293535,Train
24,0.42050463,0.82193106,0.82255387,Train
25,0.41416091,0.82353431,0.82310671,Train
26,0.40812829,0.82472289,0.82299614,Train
27,0.40331399,0.82610500,0.82354891,Train
28,0.40008873,0.82616025,0.82332778,Train
29,0.39789328,0.82549685,0.82410169,Train
30,0.39570278,0.82367247,0.82365948,Train
31,0.39305553,0.82179284,0.82222223,Train
32,0.39042443,0.82112944,0.82133776,Train
33,0.38851994,0.81966442,0.81967938,Train
34,0.38731179,0.81905633,0.81978995,Train
35,0.38591006,0.81977499,0.82078499,Train
36,0.38374737,0.82204163,0.82155889,Train
37,0.38134471,0.82433593,0.82277501,Train
38,0.37939343,0.82621557,0.82476509,Train
39,0.37771955,0.82754236,0.82553899,Train
40,0.37568659,0.82776350,0.82509673,Train
41,0.37328663,0.82754236,0.82587063,Train
42,0.37111339,0.82765293,0.82653397,Train
43,0.36944464,0.82823342,0.82719737,Train
44,0.36786342,0.82870334,0.82653397,Train
45,0.36606759,0.82975370,0.82686567,Train
46,0.36437505,0.83044475,0.82797128,Train
47,0.36301339,0.83119106,0.82885569,Train
48,0.36166811,0.83130163,0.82874519,Train
49,0.36007819,0.83243495,0.82929796,Train
50,0.35847998,0.83307076,0.82951909,Train
51,0.35709116,0.83334714,0.82918739,Train
52,0.35568875,0.83442521,0.82962960,Train
53,0.35412523,0.83470160,0.83018243,Train
54,0.35264459,0.83453578,0.83051407,Train
55,0.35134667,0.83544791,0.83095634,Train
56,0.35001469,0.83569670,0.83106691,Train
57,0.34862179,0.83597314,0.83139855,Train
58,0.34737691,0.83616662,0.83161968,Train
59,0.34620780,0.83707881,0.83283579,Train
60,0.34495845,0.83851618,0.83316749,Train
61,0.34376445,0.83865440,0.83349919,Train
62,0.34265733,0.83934546,0.83349919,Train
63,0.34147611,0.84105921,0.83449417,Train
64,0.34033597,0.84133565,0.83582091,Train
65,0.33931023,0.84210962,0.83659482,Train
66,0.33828056,0.84252423,0.83626312,Train
67,0.33735654,0.84293890,0.83703703,Train
68,0.33656517,0.84349173,0.83725816,Train
69,0.33577657,0.84357464,0.83736873,Train
70,0.33508193,0.84329826,0.83847427,Train
71,0.33440349,0.84393400,0.83935875,Train
72,0.33372074,0.84440392,0.83803207,Train
73,0.33312631,0.84490144,0.83725816,Train
74,0.33254245,0.84484619,0.83924818,Train
75,0.33204886,0.84556484,0.83935875,Train
76,0.33158976,0.84570307,0.83814263,Train
77,0.33115026,0.84620064,0.83847427,Train
78,0.33073255,0.84658760,0.83836377,Train
79,0.33028996,0.84653234,0.83803207,Train
80,0.32988238,0.84680873,0.83825320,Train
81,0.32945564,0.84694695,0.83814263,Train
82,0.32905930,0.84722340,0.83803207,Train
83,0.32865006,0.84722340,0.83869541,Train
84,0.32826746,0.84736156,0.83869541,Train
85,0.32789445,0.84780383,0.83969045,Train
86,0.32753253,0.84805262,0.83991158,Train
87,0.32716805,0.84810793,0.84046435,Train
88,0.32679474,0.84890956,0.84035379,Train
89,0.32642353,0.84932417,0.84046435,Train
90,0.32605940,0.84926885,0.83991158,Train
91,0.32571545,0.84935182,0.84002209,Train
92,0.32537964,0.84929651,0.84035379,Train
93,0.32504663,0.84957296,0.84090656,Train
94,0.32471126,0.84960055,0.84134883,Train
95,0.32438067,0.84973878,0.84090656,Train
96,0.32405686,0.84982169,0.84134883,Train
97,0.32374305,0.84973878,0.84212273,Train
98,0.32343844,0.84990466,0.84245437,Train
99,0.32313234,0.85048509,0.84212273,Train
