Epoch,Train Loss,Train Acc,Test Acc,Method
1,0.69136000,0.52943051,0.52921981,Train
2,0.69040769,0.53270692,0.53243244,Train
3,0.68938470,0.53982073,0.53921467,Train
4,0.68820596,0.55211055,0.55150431,Train
5,0.68681538,0.56387764,0.56629270,Train
6,0.68516427,0.57314599,0.57766443,Train
7,0.68322337,0.57918894,0.58546662,Train
8,0.68098706,0.58335775,0.58786333,Train
9,0.67846972,0.58678716,0.59026009,Train
10,0.67569208,0.58988512,0.59168792,Train
11,0.67268175,0.59299582,0.59495157,Train
12,0.66946858,0.59775114,0.59908211,Train
13,0.66609442,0.60144824,0.60336560,Train
14,0.66258377,0.60569358,0.60683322,Train
15,0.65895683,0.61043614,0.61172873,Train
16,0.65523630,0.61598182,0.61601222,Train
17,0.65146297,0.62120885,0.62039775,Train
18,0.64774376,0.62579840,0.62361038,Train
19,0.64417171,0.62920231,0.62549722,Train
20,0.64080346,0.63289946,0.62707800,Train
21,0.63772196,0.63583165,0.62814891,Train
22,0.63517582,0.63792247,0.63023967,Train
23,0.63345569,0.63963079,0.63176948,Train
24,0.63228732,0.64150488,0.63477820,Train
25,0.63097715,0.64325142,0.63661397,Train
26,0.62941206,0.64627290,0.63778687,Train
27,0.62793201,0.64798123,0.63855177,Train
28,0.62660110,0.65086246,0.64105046,Train
29,0.62495995,0.65264726,0.64375317,Train
30,0.62291759,0.65356517,0.64742476,Train
31,0.62159139,0.65554124,0.64803672,Train
32,0.62018114,0.65727508,0.65079039,Train
33,0.61875200,0.65714759,0.65155530,Train
34,0.61768430,0.65968460,0.65415603,Train
35,0.61626601,0.66135466,0.65512496,Train
36,0.61514479,0.66181362,0.65634882,Train
37,0.61387897,0.66371322,0.65716469,Train
38,0.61256653,0.66594422,0.65792960,Train
39,0.61148971,0.66667092,0.65864354,Train
40,0.61021847,0.66744858,0.65940845,Train
41,0.60908121,0.66925889,0.66037738,Train
42,0.60798484,0.66979438,0.66144824,Train
43,0.60669351,0.67124772,0.66200918,Train
44,0.60551310,0.67375922,0.66394699,Train
45,0.60442507,0.67296880,0.66486484,Train
46,0.60320866,0.67485565,0.66578275,Train
47,0.60196424,0.67616874,0.66685367,Train
48,0.60082191,0.67711216,0.66904640,Train
49,0.59970051,0.67876947,0.67123914,Train
50,0.59851372,0.67970014,0.67236102,Train
51,0.59727335,0.68114078,0.67322797,Train
52,0.59604776,0.68194395,0.67399287,Train
53,0.59484380,0.68297660,0.67414582,Train
54,0.59365690,0.68413669,0.67353392,Train
55,0.59250122,0.68469769,0.67465580,Train
56,0.59139818,0.68683946,0.67343193,Train
57,0.59042680,0.68578130,0.67567569,Train
58,0.58956152,0.68918520,0.67521673,Train
59,0.58844525,0.68805057,0.67654258,Train
60,0.58691233,0.69049835,0.67761344,Train
61,0.58560139,0.69258916,0.67827636,Train
62,0.58483857,0.69031990,0.67883730,Train
63,0.58413577,0.69464171,0.67863333,Train
64,0.58299243,0.69359630,0.68062216,Train
65,0.58158815,0.69530463,0.68067312,Train
66,0.58051628,0.69702572,0.68057114,Train
67,0.57981819,0.69557238,0.68082613,Train
68,0.57910180,0.69883603,0.68169302,Train
69,0.57804859,0.69838983,0.68301886,Train
70,0.57673997,0.69981772,0.68403876,Train
71,0.57559091,0.70086306,0.68408978,Train
72,0.57474864,0.70055711,0.68485469,Train
73,0.57409680,0.70351481,0.68551761,Train
74,0.57350534,0.70054436,0.68521160,Train
75,0.57277036,0.70450926,0.68745536,Train
76,0.57168859,0.70278817,0.68694544,Train
77,0.57033503,0.70580959,0.68883222,Train
78,0.56920922,0.70666379,0.68995410,Train
79,0.56850320,0.70495546,0.68893421,Train
80,0.56805605,0.70830834,0.68980110,Train
81,0.56764174,0.70547813,0.68908721,Train
82,0.56686348,0.70960873,0.69082099,Train
83,0.56561202,0.70844859,0.69178993,Train
84,0.56429261,0.70929003,0.69173890,Train
85,0.56347495,0.71076888,0.69245285,Train
86,0.56308341,0.70943028,0.69301379,Train
87,0.56270593,0.71201825,0.69209588,Train
88,0.56200463,0.71065414,0.69403368,Train
89,0.56083500,0.71359909,0.69576746,Train
90,0.55962932,0.71400708,0.69581848,Train
91,0.55879658,0.71333140,0.69469661,Train
92,0.55833703,0.71447879,0.69525754,Train
93,0.55804032,0.71331865,0.69510454,Train
94,0.55763805,0.71583015,0.69581848,Train
95,0.55694497,0.71516722,0.69602245,Train
96,0.55580300,0.71663332,0.69775623,Train
97,0.55461729,0.71730900,0.69760329,Train
98,0.55378550,0.71720701,0.69760329,Train
99,0.55334359,0.71843088,0.69872516,Train
100,0.55310094,0.71660781,0.69632840,Train
101,0.55283457,0.71901733,0.69979602,Train
102,0.55235839,0.71760219,0.69694036,Train
103,0.55142158,0.72011369,0.70045894,Train
104,0.55024070,0.72041970,0.69959205,Train
105,0.54923075,0.72026670,0.69943905,Train
106,0.54864347,0.72108263,0.70137686,Train
107,0.54837757,0.71960378,0.69867414,Train
108,0.54822987,0.72131211,0.70147884,Train
109,0.54801965,0.72067469,0.69872516,Train
110,0.54743731,0.72262520,0.70214176,Train
111,0.54644948,0.72177106,0.70066291,Train
112,0.54526645,0.72316068,0.70163184,Train
113,0.54438490,0.72364515,0.70285571,Train
114,0.54394358,0.72267622,0.70091790,Train
115,0.54378641,0.72397661,0.70280468,Train
116,0.54373807,0.72268897,0.70020396,Train
117,0.54355460,0.72412956,0.70305967,Train
118,0.54304284,0.72358137,0.70086688,Train
119,0.54198337,0.72596538,0.70413053,Train
120,0.54079866,0.72583789,0.70229477,Train
121,0.53995168,0.72597814,0.70254970,Train
122,0.53959787,0.72642434,0.70387560,Train
123,0.53953737,0.72555745,0.70107090,Train
124,0.53947985,0.72605467,0.70311064,Train
125,0.53924197,0.72609288,0.70173383,Train
126,0.53856575,0.72701079,0.70331466,Train
127,0.53757805,0.72810721,0.70254970,Train
128,0.53655684,0.72856617,0.70372260,Train
129,0.53584123,0.72898686,0.70448750,Train
130,0.53548700,0.72877014,0.70280468,Train
131,0.53537387,0.72837490,0.70300865,Train
132,0.53542024,0.72794145,0.70071393,Train
133,0.53553331,0.72852790,0.70270270,Train
134,0.53552860,0.72791594,0.70096892,Train
135,0.53494710,0.72957331,0.70331466,Train
136,0.53372931,0.73080993,0.70367157,Train
137,0.53233516,0.73131990,0.70458949,Train
138,0.53156495,0.73058045,0.70280468,Train
139,0.53150547,0.73005778,0.70229477,Train
140,0.53173906,0.73023623,0.70316166,Train
141,0.53182811,0.73001951,0.70178479,Train
142,0.53137159,0.73156208,0.70346761,Train
143,0.53039777,0.73244178,0.70423251,Train
144,0.52924776,0.73330867,0.70382458,Train
145,0.52847219,0.73330867,0.70341665,Train
146,0.52820688,0.73270947,0.70387560,Train
147,0.52827430,0.73239076,0.70285571,Train
148,0.52845407,0.73172784,0.70234573,Train
149,0.52848977,0.73254377,0.70290667,Train
150,0.52820760,0.73286247,0.70321262,Train
151,0.52737677,0.73422658,0.70224375,Train
152,0.52626616,0.73548871,0.70499748,Train
153,0.52528626,0.73594767,0.70474249,Train
154,0.52475446,0.73546320,0.70321262,Train
155,0.52462834,0.73524648,0.70402855,Train
156,0.52473408,0.73500425,0.70112187,Train
157,0.52496165,0.73446882,0.70362061,Train
158,0.52513027,0.73502976,0.70137686,Train
159,0.52509785,0.73494053,0.70413053,Train
160,0.52447253,0.73654687,0.70101988,Train
161,0.52332515,0.73700583,0.70433450,Train
