Epoch,Train Loss,Train Acc,Test Acc,Method
1,0.66348159,0.88301814,0.88300341,Train
2,0.65002590,0.88301814,0.88300341,Train
3,0.63623780,0.88301814,0.88300341,Train
4,0.62158602,0.88301814,0.88300341,Train
5,0.60538173,0.88301814,0.88300341,Train
6,0.58708125,0.88301814,0.88300341,Train
7,0.56617612,0.88301814,0.88300341,Train
8,0.54218644,0.88301814,0.88300341,Train
9,0.51511264,0.88301814,0.88300341,Train
10,0.48559073,0.88301814,0.88300341,Train
11,0.45494637,0.88301814,0.88300341,Train
12,0.42530379,0.88301814,0.88300341,Train
13,0.39969990,0.88301814,0.88300341,Train
14,0.38152939,0.88301814,0.88300341,Train
15,0.37322190,0.88301814,0.88300341,Train
16,0.37411317,0.88301814,0.88300341,Train
17,0.37933284,0.88301814,0.88300341,Train
18,0.38294691,0.88301814,0.88300341,Train
19,0.38181368,0.88301814,0.88300341,Train
20,0.37576580,0.88301814,0.88300341,Train
21,0.36620271,0.88301814,0.88300341,Train
22,0.35499111,0.88301814,0.88300341,Train
23,0.34396765,0.88301814,0.88300341,Train
24,0.33452919,0.88301814,0.88300341,Train
25,0.32732677,0.88301814,0.88300341,Train
26,0.32239565,0.88301814,0.88300341,Train
27,0.31929126,0.88301814,0.88300341,Train
28,0.31726837,0.88301814,0.88300341,Train
29,0.31553698,0.88301814,0.88300341,Train
30,0.31346819,0.88301814,0.88300341,Train
31,0.31070539,0.88301814,0.88300341,Train
32,0.30717087,0.88301814,0.88300341,Train
33,0.30301636,0.88301814,0.88300341,Train
34,0.29854313,0.88301814,0.88300341,Train
35,0.29410854,0.88301814,0.88300341,Train
36,0.29004490,0.88301814,0.88300341,Train
37,0.28658161,0.88301814,0.88300341,Train
38,0.28379440,0.88301814,0.88300341,Train
39,0.28160548,0.88301814,0.88300341,Train
40,0.27980548,0.88301814,0.88300341,Train
41,0.27813703,0.88301814,0.88300341,Train
42,0.27637258,0.88301814,0.88300341,Train
43,0.27438232,0.88301814,0.88300341,Train
44,0.27216765,0.88301814,0.88300341,Train
45,0.26984304,0.88301814,0.88300341,Train
46,0.26757723,0.88301814,0.88300341,Train
47,0.26552740,0.88301814,0.88300341,Train
48,0.26378760,0.88301814,0.88300341,Train
49,0.26236704,0.88301814,0.88300341,Train
50,0.26118740,0.88301814,0.88300341,Train
51,0.26013198,0.88301814,0.88300341,Train
52,0.25908074,0.88301814,0.88300341,Train
53,0.25796279,0.88301814,0.88300341,Train
54,0.25677475,0.88301814,0.88300341,Train
55,0.25557306,0.88301814,0.88300341,Train
56,0.25444564,0.88299048,0.88300341,Train
57,0.25347206,0.88296282,0.88300341,Train
58,0.25268239,0.88301814,0.88300341,Train
59,0.25204745,0.88301814,0.88300341,Train
