Epoch,Train Loss,Train Acc,Test Acc,Method
1,0.69475561,0.47782353,0.47700152,Train
2,0.69340813,0.55580771,0.55349314,Train
3,0.69220269,0.55211055,0.55247325,Train
4,0.69099784,0.54531544,0.54584396,Train
5,0.68968910,0.54581267,0.54584396,Train
6,0.68821353,0.54961181,0.55053544,Train
7,0.68653429,0.55551445,0.55711371,Train
8,0.68461591,0.56343144,0.56409997,Train
9,0.68239188,0.57240659,0.57460481,Train
10,0.67979872,0.58213389,0.58306986,Train
11,0.67683297,0.59031862,0.58934218,Train
12,0.67354172,0.59597903,0.59337074,Train
13,0.66999644,0.60047936,0.59785825,Train
14,0.66626191,0.60356456,0.60096890,Train
15,0.66241133,0.60682821,0.60280472,Train
16,0.65860790,0.60962021,0.60698622,Train
17,0.65507436,0.61327910,0.61035186,Train
18,0.65193331,0.61575234,0.61397249,Train
19,0.64930832,0.61814916,0.61851096,Train
20,0.64709592,0.62298089,0.62406933,Train
21,0.64505273,0.62729001,0.62743497,Train
22,0.64295822,0.62990350,0.62881184,Train
23,0.64074171,0.63297594,0.63335031,Train
24,0.63855273,0.63469702,0.63329935,Train
25,0.63660109,0.63705558,0.63442123,Train
26,0.63490719,0.63906986,0.63605303,Train
27,0.63342130,0.64116067,0.63880676,Train
28,0.63196939,0.64423311,0.64171344,Train
29,0.63045549,0.64651513,0.64497703,Train
30,0.62892431,0.64877164,0.64767975,Train
31,0.62743485,0.65160191,0.64926058,Train
32,0.62603140,0.65348870,0.64824069,Train
33,0.62472373,0.65532452,0.64926058,Train
34,0.62343866,0.65620416,0.65206528,Train
35,0.62208325,0.65679061,0.65486997,Train
36,0.62062162,0.65807825,0.65537989,Train
37,0.61911345,0.66014355,0.65777665,Train
38,0.61766297,0.66051328,0.65828657,Train
39,0.61633873,0.66247660,0.65935749,Train
40,0.61514002,0.66298652,0.66058135,Train
41,0.61399555,0.66482234,0.66098928,Train
42,0.61283404,0.66488612,0.66144824,Train
43,0.61164564,0.66803503,0.66359001,Train
44,0.61049414,0.66799676,0.66297805,Train
45,0.60940391,0.67032981,0.66455889,Train
46,0.60832149,0.67085248,0.66430390,Train
47,0.60717273,0.67205089,0.66496688,Train
48,0.60603678,0.67258632,0.66649669,Train
49,0.60498852,0.67322379,0.66736358,Train
50,0.60400516,0.67546755,0.66848546,Train
51,0.60302705,0.67453688,0.66894442,Train
52,0.60197932,0.67759663,0.67027026,Train
53,0.60085607,0.67753285,0.67067820,Train
54,0.59974647,0.67815757,0.67154515,Train
55,0.59871459,0.68112803,0.67368692,Train
56,0.59775108,0.67924118,0.67348289,Train
57,0.59683204,0.68267059,0.67547172,Train
58,0.59593564,0.68147224,0.67526770,Train
59,0.59495097,0.68477416,0.67638958,Train
60,0.59380686,0.68416220,0.67715454,Train
61,0.59262514,0.68559009,0.67730749,Train
62,0.59158075,0.68641877,0.67960227,Train
63,0.59068072,0.68634224,0.67822540,Train
64,0.58987981,0.68875176,0.68062216,Train
