Epoch,Train Loss,Train Acc,Test Acc,Method
1,0.70268774,0.28084141,0.28457710,Train
2,0.69612348,0.73284131,0.73244888,Train
3,0.68934858,0.75216299,0.75212824,Train
4,0.68197203,0.75216299,0.75212824,Train
5,0.67369050,0.75216299,0.75212824,Train
6,0.66417533,0.75216299,0.75212824,Train
7,0.65322322,0.75216299,0.75212824,Train
8,0.64071959,0.75216299,0.75212824,Train
9,0.62666994,0.75216299,0.75212824,Train
10,0.61117959,0.75216299,0.75212824,Train
11,0.59461063,0.75216299,0.75212824,Train
12,0.57756227,0.75216299,0.75212824,Train
13,0.56084967,0.75216299,0.75212824,Train
14,0.54545355,0.75216299,0.75212824,Train
15,0.53224432,0.75216299,0.75212824,Train
16,0.52144641,0.75216299,0.75212824,Train
17,0.51237762,0.75216299,0.75212824,Train
18,0.50335073,0.75216299,0.75212824,Train
19,0.49286166,0.75243938,0.75223881,Train
20,0.48075542,0.75863117,0.75831950,Train
21,0.46803445,0.76880336,0.76716417,Train
22,0.45611653,0.77892029,0.77700388,Train
23,0.44611132,0.78831857,0.78618020,Train
24,0.43836257,0.80078501,0.80199003,Train
25,0.43241996,0.81145477,0.81094527,Train
26,0.42735362,0.81750834,0.81536758,Train
27,0.42241436,0.81908393,0.81934768,Train
28,0.41748679,0.82052135,0.81934768,Train
29,0.41315770,0.82079774,0.81956881,Train
30,0.41008732,0.82121235,0.81990051,Train
31,0.40823051,0.82112944,0.82001108,Train
32,0.40674645,0.82107419,0.82111663,Train
33,0.40470815,0.82065952,0.82122719,Train
34,0.40186042,0.81858641,0.81967938,Train
35,0.39879036,0.81739777,0.81669432,Train
36,0.39621243,0.81549048,0.81569928,Train
37,0.39421088,0.81524175,0.81536758,Train
38,0.39215192,0.81690025,0.81680489,Train
39,0.38947687,0.81930506,0.81923717,Train
40,0.38640007,0.82132292,0.82045329,Train
41,0.38355830,0.82267737,0.82177997,Train
42,0.38119596,0.82425296,0.82299614,Train
43,0.37892699,0.82508224,0.82377005,Train
44,0.37630433,0.82574564,0.82410169,Train
