Epoch,Train Loss,Train Acc,Test Acc,Method
1,0.67517579,0.93050981,0.93053132,Train
2,0.66429633,0.93050981,0.93053132,Train
3,0.65447134,0.93050981,0.93053132,Train
4,0.64525741,0.93050981,0.93053132,Train
5,0.63584566,0.93050981,0.93053132,Train
6,0.62541825,0.93050981,0.93053132,Train
7,0.61372876,0.93050981,0.93053132,Train
8,0.60021752,0.93050981,0.93053132,Train
9,0.58424896,0.93050981,0.93053132,Train
10,0.56533307,0.93050981,0.93053132,Train
11,0.54326200,0.93050981,0.93053132,Train
12,0.51796252,0.93050981,0.93053132,Train
13,0.48947945,0.93050981,0.93053132,Train
14,0.45817038,0.93050981,0.93053132,Train
15,0.42499366,0.93050981,0.93053132,Train
16,0.39146149,0.93050981,0.93053132,Train
17,0.35949233,0.93050981,0.93053132,Train
18,0.33132288,0.93050981,0.93053132,Train
19,0.30922782,0.93050981,0.93053132,Train
20,0.29491898,0.93050981,0.93053132,Train
21,0.28878096,0.93050981,0.93053132,Train
22,0.28932610,0.93050981,0.93053132,Train
23,0.29343572,0.93050981,0.93053132,Train
24,0.29765505,0.93050981,0.93053132,Train
25,0.29942521,0.93050981,0.93053132,Train
26,0.29761305,0.93050981,0.93053132,Train
27,0.29237932,0.93050981,0.93053132,Train
28,0.28461063,0.93050981,0.93053132,Train
29,0.27551630,0.93050981,0.93053132,Train
30,0.26645425,0.93050981,0.93053132,Train
31,0.25860471,0.93050981,0.93053132,Train
32,0.25298819,0.93050981,0.93053132,Train
33,0.24993114,0.93071765,0.93053132,Train
34,0.24898787,0.93071765,0.93053132,Train
35,0.24942595,0.93071765,0.93053132,Train
36,0.25028601,0.93071765,0.93053132,Train
37,0.25058675,0.93071765,0.93053132,Train
38,0.24972218,0.93071765,0.93053132,Train
39,0.24762143,0.93071765,0.93053132,Train
40,0.24460307,0.93071765,0.93053132,Train
41,0.24124148,0.93071765,0.93053132,Train
42,0.23809285,0.93071765,0.93053132,Train
43,0.23552702,0.93071765,0.93053132,Train
44,0.23366794,0.93071765,0.93053132,Train
45,0.23239392,0.93071765,0.93053132,Train
46,0.23145087,0.93071765,0.93053132,Train
47,0.23051040,0.93071765,0.93053132,Train
48,0.22931236,0.93071765,0.93053132,Train
49,0.22774360,0.93071765,0.93053132,Train
50,0.22586043,0.93071765,0.93053132,Train
51,0.22386497,0.93072808,0.93053132,Train
52,0.22203358,0.93071765,0.93048972,Train
53,0.22059460,0.93075925,0.93053132,Train
