Dataset,Run,Training_Type,Method,CMC_Type,Misclassification_Count,Gurobi_Samples,Stage,Checkpoint,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Test_Loss,Test_Acc
Caltech101,3,SAM,CMC,Correct,10,1000,Model_init_50,./checkpoints_SAM/Caltech101/Run3_full_checkpoint_50.pth,0.003959151593659858,100.0,0.3108680185136728,92.85165257494235,0.3349430841501543,92.02397418165053
Caltech101,3,SAM,CMC,Correct,10,1000,Model_init_CMC,./checkpoints_SAM/Caltech101_CO/Correct_10_N1000/Run3_full_checkpoint.pth,0.09365315821209276,98.23280829811756,0.45545169305654787,88.23981552651806,0.5017034719758674,87.5979714153988
Caltech101,3,SAM,CMC,Correct,10,1000,Model_init_CMC_AGAIN_UNTIL_CONVERGENCE,./checkpoints_SAM/Caltech101_CO/Correct_10_N1000/Run3_full_checkpoint_Resume.pth,0.003228560485689258,100.0,0.3019305131728149,92.31360491929286,0.35927692072190354,91.00968188105118
USPS,1,AWP,CMC,Correct,10,1000,Model_init,./checkpoints_AWP/USPS/Run1_full_checkpoint.pth,0.0033926581240093672,99.94855967078189,0.020361596103936473,99.38271604938272,0.10796785186888028,97.30941704035874
USPS,1,AWP,CMC,Correct,10,1000,Model_init_50,./checkpoints_AWP/USPS/Run1_full_checkpoint_50.pth,0.0005914316955043286,99.98285322359396,0.038853073532968393,99.24554183813443,0.16947710383256528,97.15994020926756
USPS,1,AWP,CMC,Correct,10,1000,Model_init_CMC,./checkpoints_AWP/USPS_CO/Correct_10_N1000/Run1_full_checkpoint.pth,0.08917706035619247,98.5082304526749,0.11491090119580019,97.87379972565158,0.19560973313565153,96.1136023916293
USPS,1,AWP,CMC,Correct,10,1000,Model_init_CMC_AGAIN_UNTIL_CONVERGENCE,./checkpoints_AWP/USPS_CO/Correct_10_N1000/Run1_full_checkpoint_Resume.pth,0.001409694592328301,99.96570644718793,0.026539214780689595,99.31412894375858,0.12631476787208962,97.15994020926756
USPS,2,AWP,CMC,Correct,10,1000,Model_init,./checkpoints_AWP/USPS/Run2_full_checkpoint.pth,0.0017839229560459725,99.98285322359396,0.019148160629383248,99.58847736625515,0.11929975971987905,97.20976581963129
USPS,2,AWP,CMC,Correct,10,1000,Model_init_50,./checkpoints_AWP/USPS/Run2_full_checkpoint_50.pth,0.00039344656782946383,99.98285322359396,0.030977032224079836,99.519890260631,0.15980330714967528,97.25959142999501
USPS,2,AWP,CMC,Correct,10,1000,Model_init_CMC,./checkpoints_AWP/USPS_CO/Correct_10_N1000/Run2_full_checkpoint.pth,0.08673938342327935,99.46844993141289,0.08794112674718205,99.24554183813443,0.19911372057228582,96.8609865470852
USPS,2,AWP,CMC,Correct,10,1000,Model_init_CMC_AGAIN_UNTIL_CONVERGENCE,./checkpoints_AWP/USPS_CO/Correct_10_N1000/Run2_full_checkpoint_Resume.pth,0.0013501522460349085,99.98285322359396,0.023339105263689024,99.45130315500685,0.12386449138059893,97.25959142999501
USPS,3,AWP,CMC,Correct,10,1000,Model_init,./checkpoints_AWP/USPS/Run3_full_checkpoint.pth,0.0027139272595262626,99.96570644718793,0.018249346957694028,99.519890260631,0.106484754161383,97.15994020926756
USPS,3,AWP,CMC,Correct,10,1000,Model_init_50,./checkpoints_AWP/USPS/Run3_full_checkpoint_50.pth,0.0009551818770257587,99.98285322359396,0.018577436173005113,99.65706447187928,0.1486399936440805,97.20976581963129
USPS,3,AWP,CMC,Correct,10,1000,Model_init_CMC,./checkpoints_AWP/USPS_CO/Correct_10_N1000/Run3_full_checkpoint.pth,0.07525474744732652,99.22839506172839,0.09652049082174223,99.039780521262,0.17372071744496392,96.46238166417538
USPS,3,AWP,CMC,Correct,10,1000,Model_init_CMC_AGAIN_UNTIL_CONVERGENCE,./checkpoints_AWP/USPS_CO/Correct_10_N1000/Run3_full_checkpoint_Resume.pth,0.0012698860438671924,99.96570644718793,0.018726517978432205,99.65706447187928,0.1424454330807987,97.4090682610862
