Run,Phase,Epoch,Train_loss,Train_acc,Val_loss,Val_acc
1,Train,1,0.3405723198032373,89.26041666666667,0.24945658177635702,92.73333333333333
1,Train,2,0.1527258981639742,95.44375,0.19598396488481842,94.20833333333333
1,Train,3,0.11062347348640761,96.54791666666667,0.11832214738720359,96.39166666666667
1,Train,4,0.1099888685876515,96.66458333333334,0.11428543639243921,96.6
1,Train,5,0.10224114870694417,96.86041666666667,0.09209660882727089,97.16666666666667
1,Train,6,0.098854720611134,96.95416666666667,0.10227325716987025,96.88333333333334
1,Train,7,0.09788411294669618,97.00625,0.35027318222950016,89.74166666666666
1,Train,8,0.09647852846190669,97.00416666666666,0.1075174972354163,96.90833333333333
1,Train,9,0.09683219381784781,97.01041666666667,0.08820248854644892,97.36666666666666
1,Train,10,0.0883028332727195,97.31041666666667,0.11573821691179653,96.625
1,Train,11,0.09403146764070561,97.1375,0.10387778788684343,96.75
1,Train,12,0.09143864120100445,97.16458333333334,0.10714400072346246,96.73333333333333
1,Train,13,0.09132106401031478,97.15833333333333,0.09700090436048402,97.30833333333334
1,Train,14,0.08889606909077626,97.275,0.08976034160944105,97.525
1,Train,15,0.0892742864071595,97.175,0.12250192185232563,96.25
1,Train,16,0.08451495347402892,97.29375,0.10565957860251551,97.025
1,Train,17,0.08824234577875091,97.28333333333333,0.08314769445187496,97.43333333333334
1,Train,18,0.08640562184206166,97.3,0.0970982698916816,97.175
1,Train,19,0.08429007133774655,97.41041666666666,0.12058543531175533,96.40833333333333
1,Train,20,0.08856989209563672,97.25625,0.09757740685489277,97.25833333333334
1,Train,21,0.08335688029457448,97.39791666666666,0.09470407666186818,97.13333333333334
1,Train,22,0.08394227799774347,97.42708333333333,0.09164313202506486,97.24166666666666
1,Train,23,0.08510285464520878,97.3375,0.08713722281624814,97.30833333333334
1,Train,24,0.08101739181204455,97.49583333333334,0.09229785926297912,97.15833333333333
1,Train,25,0.08537364205605581,97.37083333333334,0.08715784508311143,97.36666666666666
1,Train,26,0.0823227543426364,97.52291666666666,0.08037426800484124,97.7
1,Train,27,0.08261765048899841,97.39791666666666,0.09071133079135195,97.38333333333334
1,Train,28,0.0844982421017545,97.36041666666667,0.10885926322442445,96.775
1,Train,29,0.08306733042467113,97.39791666666666,0.08119777263999514,97.46666666666667
1,Train,30,0.08213707909999954,97.46458333333334,0.10341140015000475,96.76666666666667
1,Train,31,0.0803995403944349,97.59375,0.08979925169100565,97.20833333333333
1,Train,32,0.08007534326302732,97.52083333333333,0.08008162485241814,97.53333333333333
1,Train,33,0.07969195961409876,97.49375,0.09506377744534437,97.19166666666666
1,Train,34,0.08052254695668236,97.55,0.07905127782429365,97.56666666666666
1,Train,35,0.07742957634981129,97.52083333333333,0.07875296702387104,97.675
1,Train,36,0.08266148723679574,97.46041666666666,0.08008219338281307,97.75833333333334
1,Train,37,0.07863999242460723,97.44375,0.08640461129813898,97.56666666666666
1,Train,38,0.07706180197798433,97.54375,0.08575322923791628,97.20833333333333
1,Train,39,0.07811129647332744,97.5625,0.0929962468469351,97.11666666666666
1,Train,40,0.07534431320636617,97.62291666666667,0.10048127025380307,96.975
1,Train,41,0.07800790978246576,97.60625,0.09386332882291346,97.16666666666667
1,Train,42,0.08050027127177649,97.46666666666667,0.08688802505879197,97.41666666666667
1,Train,43,0.07709175004400633,97.66458333333334,0.07214894182899607,97.84166666666667
1,Train,44,0.07930030082788483,97.54791666666667,0.10154572367856693,97.00833333333334
1,Train,45,0.07599734649878385,97.59583333333333,0.0893958039216056,97.20833333333333
1,Train,46,0.07570326786317616,97.58958333333334,0.07099126761828971,97.725
1,Train,47,0.07573901402136066,97.60625,0.0853057326424689,97.50833333333334
1,Train,48,0.07415610446734301,97.60416666666667,0.07906707828827433,97.61666666666666
