Run,Phase,Method,Epoch,Train_loss,Train_acc,Val_loss,Val_acc
3,Train,CMC,4,0.1436883128516696,96.73453707260853,0.43687658970008714,90.69946195234435
3,Train,CMC,5,0.07982871196935513,98.29043411448329,0.4712500172129601,88.7009992313605
3,Train,CMC,6,0.05693766412159508,98.94352669996158,0.45680645893368693,89.4696387394312
3,Train,CMC,7,0.03384691108006733,99.5197848636189,0.43602900244553305,90.31514219830899
3,Train,CMC,8,0.04201741638576235,99.25086438724549,0.4514549878768789,89.08531898539584
3,Train,CMC,9,0.029563455782442186,99.46215904725317,0.46886239380938655,89.4696387394312
3,Train,CMC,10,0.029060939771117518,99.46215904725317,0.4599318893527545,88.85472713297463
3,Train,CMC,11,0.03531305815458892,99.46215904725317,0.4137972190598173,90.23827824750192
3,Train,CMC,12,0.028112824996247704,99.65424510180561,0.45846952706415045,90.23827824750192
3,Train,CMC,13,0.020030651744340825,99.6926623127161,0.42427345247886256,90.16141429669484
3,Train,CMC,14,0.025895985239042553,99.50057625816366,0.44732281634387927,90.62259800153728
3,Train,CMC,15,0.03950894116909683,99.11640414905878,0.476323162187621,89.23904688700999
3,Train,CMC,16,0.02100924665302587,99.65424510180561,0.48300046090617904,89.62336664104535
3,Train,CMC,17,0.014300986514512472,99.80791394544757,0.43051844578147574,90.08455034588778
3,Train,CMC,18,0.01710165196606901,99.80791394544757,0.41976795631312663,90.16141429669484
3,Train,CMC,19,0.01770890753236285,99.67345370726085,0.45557599861194864,89.7770945426595
3,Train,CMC,20,0.02701753993701487,99.48136765270841,0.5488955412435128,87.70176787086857
3,Train,CMC,21,0.04613994713301307,99.00115251632731,0.5137820035980858,88.08608762490393
3,Train_Test,CMC,-1,0.4137972190598173,90.23827824750192,-,-
4,Train,CMC,1,2.33278666098425,52.15136381098732,1.2210462018217516,73.94312067640277
4,Train,CMC,2,0.8015426757511186,83.38455628121399,0.7106918620660065,83.39738662567255
4,Train,CMC,3,0.33283683963897037,92.33576642335767,0.5364688604634876,86.2413528055342
4,Train,CMC,4,0.16494164860413119,96.77295428351901,0.4762816976163133,88.23981552651806
4,Train,CMC,5,0.08234050431134511,98.44410295812524,0.4425365431871348,88.16295157571099
4,Train,CMC,6,0.053557578045760564,99.00115251632731,0.4539935331359265,89.23904688700999
4,Train,CMC,7,0.03228364738584296,99.65424510180561,0.42325105665281676,89.7770945426595
4,Train,CMC,8,0.024751054307308756,99.65424510180561,0.4240772712927063,89.85395849346656
4,Train,CMC,9,0.019455534957372154,99.80791394544757,0.4164823077212472,90.23827824750192
4,Train,CMC,10,0.018123929978753985,99.80791394544757,0.40249732678482664,90.31514219830899
4,Train,CMC,11,0.01939349820797383,99.65424510180561,0.4783601710697397,88.62413528055342
4,Train,CMC,12,0.022106319223102067,99.57741067998464,0.5726612573582608,86.85626441199078
4,Train,CMC,13,0.03630722386968191,99.34690741452171,0.5000533464777753,87.93235972328978
4,Train,CMC,14,0.0482005930928502,98.88590088359585,0.5425808177280206,87.47117601844735
4,Train,CMC,15,0.04106531554741636,99.09719554360353,0.5006994604377175,88.47040737893927
4,Train,CMC,16,0.028739567478958724,99.5197848636189,0.4832510897899755,88.23981552651806
4,Train,CMC,17,0.03227736027425646,99.32769880906646,0.5093894958221207,88.08608762490393
4,Train,CMC,18,0.01614474761156948,99.73107952362659,0.49910354696723885,88.00922367409684
4,Train,CMC,19,0.012659638772284373,99.80791394544757,0.48296733185660373,89.16218293620292
4,Train,CMC,20,0.014247035465568898,99.76949673453707,0.5327289214874579,87.77863182167563
4,Train_Test,CMC,-1,0.40249732678482664,90.31514219830899,-,-
5,Train,CMC,1,2.295357917349763,53.55359200922013,1.1479478944365011,76.09531129900077
5,Train,CMC,2,0.7312613036369253,84.22973492124471,0.6102211701237724,85.39584934665642
5,Train,CMC,3,0.29253165357591915,93.73799462159047,0.5187381502071955,87.16372021521906
5,Train,CMC,4,0.16340838778375483,96.61928543987706,0.4796684578141279,87.62490392006148
5,Train,CMC,5,0.08681377715951094,98.46331156358049,0.451099998991275,88.47040737893927
5,Train,CMC,6,0.06648776980768317,98.75144064540915,0.4138994971025366,90.00768639508071
5,Train,CMC,7,0.05282528435045773,98.98194391087208,0.4808755075125214,88.31667947732514
5,Train,CMC,8,0.05373808150493934,98.80906646177488,0.42674385837002227,88.7009992313605
5,Train,CMC,9,0.03927323975646011,99.38532462543219,0.42054892397220095,90.08455034588778
5,Train,CMC,10,0.03263437651823406,99.46215904725317,0.39611359860327133,90.00768639508071
5,Train,CMC,11,0.040482316434703354,99.07798693814829,0.4790063143738593,88.23981552651806
5,Train,CMC,12,0.02911239491055714,99.38532462543219,0.4330419584203921,88.85472713297463
5,Train,CMC,13,0.030356876170719787,99.5197848636189,0.43398799807360133,89.23904688700999
5,Train,CMC,14,0.019566684944178063,99.6926623127161,0.43811355069634733,90.00768639508071
5,Train,CMC,15,0.0190229692862032,99.67345370726085,0.4689241680706766,89.23904688700999
5,Train,CMC,16,0.03076454001318869,99.38532462543219,0.4738249967045091,90.00768639508071
5,Train,CMC,17,0.02828131667395448,99.40453323088744,0.44547679443069826,89.62336664104535
5,Train,CMC,18,0.013393701506961434,99.88474836726854,0.44331934963346536,89.7770945426595
5,Train,CMC,19,0.008929600267088257,99.92316557817902,0.3784277110627575,91.00691775557263
5,Train,CMC,20,0.0072579796981649255,99.94237418363427,0.3952389792421064,90.93005380476556
5,Train,CMC,21,0.015375315529534285,99.67345370726085,0.44440151415450313,89.4696387394312
5,Train,CMC,22,0.013088419694207792,99.8271225509028,0.4452172073146914,90.08455034588778
5,Train,CMC,23,0.011055032274131578,99.92316557817902,0.44229324635040934,89.93082244427363
5,Train,CMC,24,0.012124562887417758,99.80791394544757,0.44694166548613123,89.70023059185242
5,Train,CMC,25,0.016536864779169665,99.61582789089512,0.4425678703530214,89.70023059185242
5,Train,CMC,26,0.014038098987443315,99.80791394544757,0.4939649322461752,88.7009992313605
5,Train,CMC,27,0.022957120304984365,99.5197848636189,0.43873148961858877,90.31514219830899
5,Train,CMC,28,0.01221462280383802,99.88474836726854,0.49841256193432965,88.54727132974635
5,Train,CMC,29,0.021842455519991782,99.67345370726085,0.44854664151985585,89.23904688700999
5,Train_Test,CMC,-1,0.3784277110627575,91.00691775557263,-,-
