RAF_Any_1,,,,,,,
1,GurobiComplete_Train,-1,-1,81.2
1,GurobiComplete_Val,-1,-1,63.6
1,RAF,Any,1,Gurobi_Complete_Eval_Train,-1,0.5852314208348592,81.38333333333334
1,RAF,Any,1,Gurobi_Complete_Eval_Val,-1,1.14191055838267,63.6
1,RAF,Any,1,Gurobi_Complete_Eval_Test,-1,0.9504315406799316,68.32
1,GurobiEdit,RAF,1,0.612891083702128,80.43333333333334,1.2869335451126098,61.6
1,GurobiEdit,RAF,2,0.45103740486058785,85.43333333333334,1.6622364873886109,50.06666666666667
1,GurobiEdit,RAF,3,0.33587886519888616,89.0,2.1621408290863036,48.266666666666666
1,GurobiEdit,RAF,4,0.3363688399500035,88.86666666666666,1.4869293092091878,59.266666666666666
1,GurobiEdit,RAF,5,0.21952233998540868,92.65,1.3899906266530355,65.73333333333333
1,GurobiEdit,RAF,6,0.1676409789856444,94.26666666666667,1.578715765953064,62.86666666666667
1,GurobiEdit,RAF,7,0.18945178365770807,94.01666666666667,1.5343893140157063,61.333333333333336
1,GurobiEdit,RAF,8,0.15370355330486882,95.05,1.4320859344800314,65.33333333333333
1,GurobiEdit,RAF,9,0.13592398969179137,95.7,1.484544579823812,62.4
1,GurobiEdit,RAF,10,0.14213779188217002,95.41666666666667,1.5882022555669149,63.0
1,GurobiEdit,RAF,11,0.11610174341563215,96.41666666666667,1.7819664127031962,58.4
1,GurobiEdit_Test,RAF,-1,1.2869335451126098,61.6,-,-
RAF_Any_1,,,,,,,
2,GurobiComplete_Train,-1,-1,96.1
2,GurobiComplete_Val,-1,-1,68.73333333333333
2,RAF,Any,1,Gurobi_Complete_Eval_Train,-1,0.11154371706644695,96.5
2,RAF,Any,1,Gurobi_Complete_Eval_Val,-1,1.194700800895691,68.73333333333333
2,RAF,Any,1,Gurobi_Complete_Eval_Test,-1,0.9622274589538574,73.92
2,GurobiEdit,RAF,1,0.16893580478635875,94.73333333333333,2.079968995412191,53.2
2,GurobiEdit,RAF,2,0.16825493876921369,94.26666666666667,1.4602573315302532,64.4
2,GurobiEdit,RAF,3,0.17772304730370958,94.33333333333333,1.439929902712504,58.86666666666667
2,GurobiEdit,RAF,4,0.13022874876301974,95.98333333333333,1.4595923471450805,65.93333333333334
2,GurobiEdit,RAF,5,0.11101253449599793,96.45,1.4220421889623007,64.13333333333334
2,GurobiEdit,RAF,6,0.1039357357559369,96.51666666666667,2.1244231293996174,56.53333333333333
2,GurobiEdit,RAF,7,0.09649196306758738,97.08333333333333,1.608117590268453,62.8
2,GurobiEdit,RAF,8,0.08494675172334339,97.3,1.4340675630569457,67.73333333333333
2,GurobiEdit,RAF,9,0.1099619856698716,96.56666666666666,2.2022666206359864,53.46666666666667
2,GurobiEdit,RAF,10,0.13299375258267243,95.56666666666666,1.6348384501139324,61.86666666666667
2,GurobiEdit,RAF,11,0.1004582478645,96.61666666666666,2.2247356160481773,51.06666666666667
2,GurobiEdit,RAF,12,0.08142000515053564,97.15,1.8545610555013021,59.06666666666667
2,GurobiEdit,RAF,13,0.07981942145233141,97.38333333333334,1.6456016836166383,64.8
2,GurobiEdit,RAF,14,0.0937545659278143,96.91666666666667,1.6397410933176677,61.333333333333336
2,GurobiEdit,RAF,15,0.08071675159512683,97.23333333333333,1.664915693283081,62.13333333333333
2,GurobiEdit_Test,RAF,-1,1.4220421889623007,64.13333333333334,-,-
RAF_Any_1,,,,,,,
3,GurobiComplete_Train,-1,-1,64.3
3,GurobiComplete_Val,-1,-1,53.800000000000004
3,RAF,Any,1,Gurobi_Complete_Eval_Train,-1,1.0111086421012878,65.53333333333333
3,RAF,Any,1,Gurobi_Complete_Eval_Val,-1,1.3788565363883971,53.8
3,RAF,Any,1,Gurobi_Complete_Eval_Test,-1,1.1803594091415406,58.24
3,GurobiEdit,RAF,1,0.8456457770885305,72.18333333333334,1.1725018288294475,62.93333333333333
3,GurobiEdit,RAF,2,0.5579969150588867,81.45,1.658586608250936,52.333333333333336
3,GurobiEdit,RAF,3,0.43119271575136386,86.13333333333334,1.6252377478281657,53.0
3,GurobiEdit,RAF,4,0.33884260280335204,88.81666666666666,1.6432573219935098,58.2
3,GurobiEdit,RAF,5,0.2659390368994246,91.36666666666666,1.6996680351893108,58.333333333333336
3,GurobiEdit,RAF,6,0.20741575774043164,93.45,1.5339113190968832,61.333333333333336
3,GurobiEdit,RAF,7,0.15636856739032776,94.98333333333333,1.8121181408564249,60.333333333333336
3,GurobiEdit,RAF,8,0.1812599601342957,93.95,1.629928017616272,61.4
3,GurobiEdit,RAF,9,0.15584325782479125,95.15,1.6968321170806884,60.0
3,GurobiEdit,RAF,10,0.12510435364427083,95.73333333333333,1.9202669197718303,58.266666666666666
3,GurobiEdit,RAF,11,0.1336389424754901,95.96666666666667,1.722567468325297,60.53333333333333
3,GurobiEdit_Test,RAF,-1,1.1725018288294475,62.93333333333333,-,-
RAF_Any_1,,,,,,,
4,GurobiComplete_Train,-1,-1,85.9
4,GurobiComplete_Val,-1,-1,65.53333333333333
4,RAF,Any,1,Gurobi_Complete_Eval_Train,-1,0.43170733308792114,86.25
4,RAF,Any,1,Gurobi_Complete_Eval_Val,-1,1.1166930910746256,65.53333333333333
4,RAF,Any,1,Gurobi_Complete_Eval_Test,-1,0.9547068649291992,68.76
4,GurobiEdit,RAF,1,0.4272111662207766,86.33333333333333,1.3389752422968546,60.666666666666664
4,GurobiEdit,RAF,2,0.3580458156288938,88.8,1.4561310195922852,61.266666666666666
