GurobiEdit,1,0.1161,97.09
GurobiEdit,2,0.1173,97.02
GurobiEdit,3,0.1154,97.13
GurobiEdit,4,0.1177,96.99
GurobiEdit,5,0.1168,97.00
GurobiEdit,6,0.1179,97.00
GurobiEdit,7,0.1168,97.05
GurobiEdit,8,0.1169,97.07
GurobiEdit,9,0.1165,97.04
GurobiEdit,10,0.1163,96.98
GurobiEdit,11,0.1164,96.98
GurobiEdit,12,0.1156,96.96
GurobiEdit,13,0.1160,96.99
GurobiEdit_Test,-1,89.0515796141699,93.93
