Dataset,Row,N_Sample,Col,Seed,Mismatch,FlipTry,Flipped,Flip_Percentage,Tr_Acc,Val_Acc,Tr_loss,Val_loss,F1
AP_Endometrium_Kidney.csv,321,256,10935,40,1,1,2,0.62,1.0,0.9696969696969696,0.0229198113083839,0.074248269200325,1.0
AP_Endometrium_Kidney.csv,321,256,10935,50,1,1,19,5.92,1.0,0.9696969696969696,0.0449500195682048,0.0745943784713745,1.0
AP_Endometrium_Kidney.csv,321,256,10935,60,1,1,1,0.31,0.9722222222222222,0.9696969696969696,0.0990250930190086,0.0779234394431114,0.9823788546255506
AP_Endometrium_Kidney.csv,321,256,10935,70,1,1,18,5.61,0.9930555555555556,1.0,0.1097416654229164,0.1129501089453697,0.9956896551724138
AP_Endometrium_Kidney.csv,321,256,10935,80,1,1,16,4.98,1.0,1.0,0.0051680286414921,0.0015860715648159,1.0
AP_Endometrium_Kidney.csv,321,256,10935,90,1,1,29,9.03,0.9722222222222222,0.9696969696969696,0.1142884865403175,0.1127177700400352,0.982532751091703
kc3.csv,458,366,39,0,1,1,8,1.75,0.912621359223301,0.8913043478260869,0.2435376793146133,0.2630555033683777,0.1
kc3.csv,458,366,39,10,1,1,2,0.44,0.9344660194174758,0.9130434782608696,0.2209945172071457,0.2357616871595382,0.47058823529411764
kc3.csv,458,366,39,30,1,1,2,0.44,0.912621359223301,0.8913043478260869,0.2315874695777893,0.2304331511259079,0.1
kc3.csv,458,366,39,40,1,1,2,0.44,0.9223300970873788,0.9347826086956522,0.2168462574481964,0.2150701582431793,0.30434782608695654
kc3.csv,458,366,39,60,1,1,3,0.66,0.9271844660194176,0.9130434782608696,0.2238708436489105,0.2586397528648376,0.34782608695652173
kc3.csv,458,366,39,70,1,1,11,2.4,0.9053398058252428,0.9130434782608696,0.2332088947296142,0.2365490198135376,0.0
kc3.csv,458,366,39,80,1,1,2,0.44,0.9077669902912622,0.9565217391304348,0.2483796030282974,0.1952972561120987,0.09523809523809523
kc3.csv,458,366,39,90,1,1,6,1.31,0.9029126213592232,0.9347826086956522,0.2548645436763763,0.170649304986,0.0
saheart.csv,462,369,9,0,1,1,1,0.22,0.7397590361445783,0.7021276595744681,0.530010998249054,0.5624107122421265,0.5045871559633027
saheart.csv,462,369,9,10,1,1,3,0.65,0.744578313253012,0.7872340425531915,0.5267292261123657,0.567040205001831,0.5619834710743802
saheart.csv,462,369,9,20,1,1,5,1.08,0.7373493975903614,0.7659574468085106,0.5297284126281738,0.5866894125938416,0.5240174672489083
saheart.csv,462,369,9,30,1,1,1,0.22,0.7518072289156627,0.6808510638297872,0.5229228734970093,0.5377715826034546,0.5863453815261044
saheart.csv,462,369,9,40,1,1,21,4.55,0.6746987951807228,0.4680851063829787,0.614174485206604,0.7250921130180359,0.0
saheart.csv,462,369,9,60,1,1,7,1.52,0.744578313253012,0.6382978723404256,0.5261818766593933,0.570651650428772,0.5350877192982456
saheart.csv,462,369,9,70,1,1,2,0.43,0.7325301204819277,0.8085106382978723,0.5333533883094788,0.5216009020805359,0.48847926267281105
saheart.csv,462,369,9,90,1,1,1,0.22,0.7542168674698795,0.7659574468085106,0.5384413003921509,0.5220364928245544,0.6076923076923076
ionosphere.csv,351,280,34,0,1,1,2,0.57,0.9396825396825396,0.9444444444444444,0.2665258049964905,0.2935588657855987,0.9544364508393285
ionosphere.csv,351,280,34,10,1,1,2,0.57,0.9746031746031746,0.9166666666666666,0.114468477666378,0.2610015273094177,0.9806763285024155
ionosphere.csv,351,280,34,20,1,1,1,0.28,0.9650793650793652,0.9166666666666666,0.2055471241474151,0.2470501512289047,0.9722921914357683
ionosphere.csv,351,280,34,30,1,1,17,4.84,0.9555555555555556,0.9444444444444444,0.1765366196632385,0.1798228770494461,0.9653465346534653
ionosphere.csv,351,280,34,40,1,1,1,0.28,0.9111111111111112,0.8611111111111112,0.2835733592510223,0.4038086533546448,0.933649289099526
ionosphere.csv,351,280,34,50,1,1,5,1.42,0.9428571428571428,0.9166666666666666,0.205307587981224,0.222679316997528,0.9558823529411765
ionosphere.csv,351,280,34,60,1,1,2,0.57,0.9809523809523808,0.9722222222222222,0.1085429713129997,0.1107512712478637,0.9852941176470589
ionosphere.csv,351,280,34,70,1,1,1,0.28,0.9396825396825396,0.9166666666666666,0.2050198465585708,0.1979839354753494,0.9530864197530864
ionosphere.csv,351,280,34,80,1,1,1,0.28,0.926984126984127,0.8055555555555556,0.3256341814994812,0.5480129718780518,0.9461358313817331
ionosphere.csv,351,280,34,90,1,1,1,0.28,0.9714285714285714,0.9166666666666666,0.1324896067380905,0.2003161609172821,0.9779951100244498
fri_c1_500_25.csv,500,400,25,0,1,1,2,0.4,0.7244444444444444,0.6,0.5985231399536133,0.6824805736541748,0.7549407114624506
fri_c1_500_25.csv,500,400,25,10,1,1,1,0.2,0.7488888888888889,0.62,0.5423095226287842,0.6508371829986572,0.7762376237623763
fri_c1_500_25.csv,500,400,25,20,1,1,1,0.2,0.7488888888888889,0.68,0.5558081269264221,0.5990331172943115,0.7365967365967366
fri_c1_500_25.csv,500,400,25,30,1,1,1,0.2,0.8022222222222222,0.74,0.4900445938110351,0.5590988397598267,0.7935034802784223
fri_c1_500_25.csv,500,400,25,40,1,1,1,0.2,0.72,0.6,0.6211177706718445,0.6881444454193115,0.748
fri_c1_500_25.csv,500,400,25,60,1,1,3,0.6,0.7488888888888889,0.62,0.5633096694946289,0.656853199005127,0.7822736030828517
fri_c1_500_25.csv,500,400,25,70,1,1,8,1.6,0.7644444444444445,0.64,0.5482824444770813,0.6637779474258423,0.7601809954751131
fri_c1_500_25.csv,500,400,25,80,1,1,1,0.2,0.7666666666666667,0.68,0.5448383688926697,0.625907301902771,0.8030018761726079
fri_c1_500_25.csv,500,400,25,90,1,1,1,0.2,0.7311111111111112,0.64,0.5760656595230103,0.5988628268241882,0.7218390804597701
mw1.csv,403,322,37,0,1,1,14,3.47,0.930939226519337,0.8536585365853658,0.2097287029027938,0.3805005252361297,0.0
mw1.csv,403,322,37,20,1,1,1,0.25,0.9337016574585636,0.902439024390244,0.1885020583868026,0.1790932416915893,0.3333333333333333
mw1.csv,403,322,37,30,1,1,11,2.73,0.925414364640884,0.902439024390244,0.2081242948770523,0.2635177373886108,0.0
mw1.csv,403,322,37,40,1,1,11,2.73,0.9281767955801103,0.902439024390244,0.2056557089090347,0.2115185856819152,0.1875
mw1.csv,403,322,37,50,1,1,9,2.23,0.919889502762431,0.951219512195122,0.2088009715080261,0.1499146223068237,0.0
mw1.csv,403,322,37,60,1,1,19,4.71,0.919889502762431,0.951219512195122,0.2143826335668563,0.2883835136890411,0.0
mw1.csv,403,322,37,70,1,1,4,0.99,0.9226519337016574,0.926829268292683,0.2021111696958542,0.2358573377132415,0.0
mw1.csv,403,322,37,80,1,1,1,0.25,0.9226519337016574,0.951219512195122,0.1935363411903381,0.1459017097949981,0.06666666666666667
mw1.csv,403,322,37,90,1,1,7,1.74,0.925414364640884,0.902439024390244,0.2016416490077972,0.2335668355226516,0.0
chscase_vine2.csv,468,374,2,0,1,1,3,0.64,0.5676959619952494,0.6808510638297872,0.6809659004211426,0.6491543054580688,0.272
chscase_vine2.csv,468,374,2,10,1,1,17,3.63,0.6104513064133017,0.425531914893617,0.6697607040405273,0.7101598978042603,0.22641509433962265
chscase_vine2.csv,468,374,2,20,1,1,19,4.06,0.7933491686460807,0.7659574468085106,0.5440435409545898,0.5517632961273193,0.7463556851311953
chscase_vine2.csv,468,374,2,30,1,1,2,0.43,0.5605700712589073,0.425531914893617,0.6804877519607544,0.692699670791626,0.0
chscase_vine2.csv,468,374,2,40,1,1,6,1.28,0.6009501187648456,0.5106382978723404,0.6865389347076416,0.6973795890808105,0.25
chscase_vine2.csv,468,374,2,50,1,1,10,2.14,0.66270783847981,0.723404255319149,0.6613893508911133,0.6384525895118713,0.5103448275862069
chscase_vine2.csv,468,374,2,60,1,1,1,0.21,0.7292161520190024,0.7446808510638298,0.5610641241073608,0.5191653370857239,0.6122448979591837
chscase_vine2.csv,468,374,2,70,1,1,5,1.07,0.7885985748218527,0.8085106382978723,0.5816587805747986,0.5805488228797913,0.7311178247734139
chscase_vine2.csv,468,374,2,80,1,1,8,1.71,0.7410926365795725,0.7872340425531915,0.5449910759925842,0.5131344795227051,0.6426229508196721
chscase_vine2.csv,468,374,2,90,1,1,1,0.21,0.7030878859857482,0.6382978723404256,0.6332032084465027,0.6541473269462585,0.5098039215686274
AP_Colon_Ovary.csv,484,387,10935,0,1,1,1,0.21,0.9770114942528736,0.8979591836734694,0.1923507004976272,0.5457785725593567,0.9722222222222222
AP_Colon_Ovary.csv,484,387,10935,10,1,1,2,0.41,0.9908045977011494,0.9591836734693876,0.030633145943284,0.0935319364070892,0.9888888888888889
AP_Colon_Ovary.csv,484,387,10935,20,1,1,2,0.41,0.9885057471264368,0.8775510204081632,0.0425581708550453,0.6246832013130188,0.9858356940509915
AP_Colon_Ovary.csv,484,387,10935,30,1,1,12,2.48,0.9885057471264368,0.9591836734693876,0.0368294455111026,0.0960248708724975,0.9859154929577465
AP_Colon_Ovary.csv,484,387,10935,40,1,1,3,0.62,0.9885057471264368,0.9387755102040816,0.268940657377243,0.4357129633426666,0.986449864498645
AP_Colon_Ovary.csv,484,387,10935,50,1,1,19,3.93,0.9885057471264368,0.9183673469387756,0.0306073334068059,0.4828241765499115,0.9861495844875346
AP_Colon_Ovary.csv,484,387,10935,60,1,1,6,1.24,0.9747126436781608,0.8775510204081632,0.2300371080636978,0.4647271335124969,0.9700272479564033
AP_Colon_Ovary.csv,484,387,10935,70,1,1,5,1.03,0.9977011494252872,0.979591836734694,0.1744433939456939,0.1820085644721985,0.9971181556195965
AP_Colon_Ovary.csv,484,387,10935,80,1,1,65,13.43,0.9954022988505749,0.9183673469387756,0.0288574695587158,0.2651522755622864,0.9943820224719101
MeanWhile1.csv,253,202,37,0,1,1,1,0.4,0.8942731277533039,0.8846153846153846,0.3028059005737304,0.2837814092636108,0.0
MeanWhile1.csv,253,202,37,20,1,1,1,0.4,0.9030837004405288,0.8076923076923077,0.2766989469528198,0.4364402592182159,0.0
MeanWhile1.csv,253,202,37,30,1,1,6,2.37,0.8854625550660793,0.9230769230769232,0.2828713655471802,0.1812133938074112,0.0
MeanWhile1.csv,253,202,37,40,1,1,4,1.58,0.8898678414096917,0.9230769230769232,0.2987419962882995,0.221951812505722,0.0
MeanWhile1.csv,253,202,37,50,1,1,9,3.56,0.8986784140969163,0.8461538461538461,0.2915815114974975,0.4393531382083893,0.0
MeanWhile1.csv,253,202,37,60,1,1,7,2.77,0.8986784140969163,0.8461538461538461,0.2903983294963836,0.3784710764884949,0.0
MeanWhile1.csv,253,202,37,70,1,1,2,0.79,0.8986784140969163,0.9615384615384616,0.2811779975891113,0.2049629092216491,0.20689655172413793
MeanWhile1.csv,253,202,37,80,1,1,1,0.4,0.8986784140969163,0.8461538461538461,0.2979483902454376,0.4130950570106506,0.0
MeanWhile1.csv,253,202,37,90,1,1,24,9.49,0.8942731277533039,0.8846153846153846,0.2886901497840881,0.2495629489421844,0.0
fri_c3_250_5.csv,250,200,5,0,1,1,2,0.8,0.7422222222222222,0.84,0.586309015750885,0.5283864140510559,0.7867647058823529
fri_c3_250_5.csv,250,200,5,10,1,1,6,2.4,0.7688888888888888,0.76,0.6081132292747498,0.6605045795440674,0.8115942028985508
fri_c3_250_5.csv,250,200,5,20,1,1,2,0.8,0.6266666666666667,0.72,0.644482433795929,0.6836184859275818,0.7485029940119761
fri_c3_250_5.csv,250,200,5,30,1,1,2,0.8,0.7377777777777778,0.68,0.5645710825920105,0.6033775806427002,0.757201646090535
fri_c3_250_5.csv,250,200,5,40,1,1,1,0.4,0.76,0.88,0.5349021553993225,0.4720377624034881,0.7890625
fri_c3_250_5.csv,250,200,5,50,1,1,6,2.4,0.7022222222222222,0.6,0.5983189344406128,0.6513129472732544,0.7774086378737541
fri_c3_250_5.csv,250,200,5,60,1,1,7,2.8,0.6977777777777778,0.68,0.5901714563369751,0.5461944937705994,0.7235772357723578
fri_c3_250_5.csv,250,200,5,70,1,1,5,2.0,0.6888888888888889,0.52,0.6494762897491455,0.7140486240386963,0.6875
fri_c3_250_5.csv,250,200,5,80,1,1,11,4.4,0.5733333333333334,0.48,0.6745284795761108,0.712296724319458,0.7288135593220338
fri_c3_250_5.csv,250,200,5,90,1,1,5,2.0,0.7911111111111111,0.68,0.53140789270401,0.6097363233566284,0.8252788104089219
vowel.csv,990,792,12,10,1,1,2,0.2,0.98989898989899,0.9797979797979798,0.0669789016246795,0.1207669973373413,0.994475138121547
vowel.csv,990,792,12,20,1,1,8,0.81,0.9797979797979798,0.9595959595959596,0.063021034002304,0.0640826150774955,0.988929889298893
vowel.csv,990,792,12,30,1,1,5,0.51,0.9708193041526376,0.9797979797979798,0.0640767514705658,0.0505085326731205,0.9841463414634146
vowel.csv,990,792,12,40,1,1,5,0.51,0.9809203142536476,0.9797979797979798,0.050119936466217,0.0682292431592941,0.9896024464831804
vowel.csv,990,792,12,50,1,1,46,4.65,0.9876543209876544,0.9696969696969696,0.0531346201896667,0.086235761642456,0.9932967702620353
no2.csv,500,400,7,0,1,1,2,0.4,0.5311111111111111,0.68,0.6963241696357727,0.6621388792991638,0.18532818532818532
no2.csv,500,400,7,10,1,1,3,0.6,0.6022222222222222,0.68,0.6777957677841187,0.6741766929626465,0.6247379454926625
no2.csv,500,400,7,20,1,1,3,0.6,0.5377777777777778,0.5,0.6893913149833679,0.6901749968528748,0.2463768115942029
no2.csv,500,400,7,30,1,1,14,2.8,0.4911111111111111,0.6,0.6932332515716553,0.6806166172027588,0.0
no2.csv,500,400,7,40,1,1,5,1.0,0.6311111111111111,0.48,0.6764211654663086,0.6984951496124268,0.6653225806451613
no2.csv,500,400,7,50,1,1,7,1.4,0.5955555555555555,0.56,0.662977933883667,0.6773592233657837,0.6345381526104418
no2.csv,500,400,7,60,1,1,1,0.2,0.5022222222222222,0.6,0.691677987575531,0.6900734901428223,0.6363636363636364
no2.csv,500,400,7,70,1,1,3,0.6,0.5044444444444445,0.46,0.6957669258117676,0.6933888792991638,0.626465661641541
no2.csv,500,400,7,80,1,1,24,4.8,0.6,0.66,0.6746583580970764,0.6656752824783325,0.5187165775401069
no2.csv,500,400,7,90,1,1,1,0.2,0.62,0.6,0.6621553301811218,0.6776716113090515,0.6503067484662577
monks-problems-1.csv,556,444,6,0,1,1,2,0.36,1.0,1.0,0.1583032459020614,0.154251828789711,1.0
monks-problems-1.csv,556,444,6,20,1,1,4,0.72,0.886,0.9285714285714286,0.3741867542266845,0.4173111915588379,0.8853118712273642
monks-problems-1.csv,556,444,6,40,1,1,2,0.36,0.894,0.9107142857142856,0.3347635567188263,0.2806030213832855,0.8942115768463074
monks-problems-1.csv,556,444,6,50,1,1,1,0.18,0.794,0.6964285714285714,0.3611330986022949,0.4317815005779266,0.7674943566591422
monks-problems-1.csv,556,444,6,60,1,1,8,1.44,0.792,0.8928571428571429,0.3824056982994079,0.2854829430580139,0.74
monks-problems-1.csv,556,444,6,70,1,1,23,4.14,1.0,1.0,0.1448776572942733,0.1752126514911651,1.0
monks-problems-1.csv,556,444,6,80,1,1,9,1.62,0.908,0.9642857142857144,0.2880364954471588,0.2322210818529129,0.8995633187772926
wisconsin.csv,194,155,32,0,1,1,13,6.7,0.7183908045977011,0.7,0.5936344861984253,0.5473682880401611,0.703030303030303
wisconsin.csv,194,155,32,10,1,1,8,4.12,0.6724137931034483,0.65,0.6838752031326294,0.6883395910263062,0.6174496644295302
wisconsin.csv,194,155,32,20,1,1,1,0.52,0.6896551724137931,0.5,0.625799834728241,0.6709222197532654,0.6582278481012658
wisconsin.csv,194,155,32,30,1,1,1,0.52,0.6724137931034483,0.55,0.6305157542228699,0.6944965720176697,0.5777777777777777
wisconsin.csv,194,155,32,40,1,1,2,1.03,0.5804597701149425,0.5,0.6666510105133057,0.7127125859260559,0.6473429951690821
wisconsin.csv,194,155,32,50,1,1,1,0.52,0.6839080459770115,0.65,0.6143707036972046,0.631531298160553,0.6357615894039735
wisconsin.csv,194,155,32,60,1,1,1,0.52,0.7298850574712644,0.6,0.5990511775016785,0.6503422856330872,0.7006369426751592
wisconsin.csv,194,155,32,80,1,1,2,1.03,0.7068965517241379,0.6,0.584513247013092,0.6134353876113892,0.7085714285714285
wisconsin.csv,194,155,32,90,1,1,5,2.58,0.7126436781609196,0.6,0.6493445038795471,0.6908734440803528,0.7023809523809523
fri_c2_1000_50.csv,1000,800,50,0,1,1,2,0.2,0.7711111111111111,0.67,0.4983815252780914,0.5431473255157471,0.801923076923077
fri_c2_1000_50.csv,1000,800,50,10,1,1,4,0.4,0.7377777777777778,0.62,0.5314260125160217,0.627799391746521,0.7954939341421143
fri_c2_1000_50.csv,1000,800,50,20,1,1,1,0.1,0.7744444444444445,0.69,0.5214380025863647,0.6253417134284973,0.8086710650329878
fri_c2_1000_50.csv,1000,800,50,30,1,1,1,0.1,0.7677777777777778,0.68,0.4970242977142334,0.6176604628562927,0.8015194681861348
fri_c2_1000_50.csv,1000,800,50,40,1,1,3,0.3,0.7811111111111111,0.65,0.4657755494117737,0.5578566193580627,0.8167441860465117
fri_c2_1000_50.csv,1000,800,50,50,1,1,3,0.3,0.7622222222222222,0.57,0.5220590829849243,0.660777747631073,0.8022181146025879
fri_c2_1000_50.csv,1000,800,50,60,1,1,2,0.2,0.8066666666666666,0.71,0.4722146987915039,0.5354354977607727,0.8277227722772277
fri_c2_1000_50.csv,1000,800,50,80,1,1,2,0.2,0.7877777777777778,0.69,0.4818207919597626,0.5813901424407959,0.8125613346418057
fri_c2_1000_50.csv,1000,800,50,90,1,1,1,0.1,0.7933333333333333,0.78,0.4911568462848663,0.506681501865387,0.8136272545090181
xd6.csv,973,778,9,0,1,1,3,0.31,0.8365714285714285,0.8367346938775511,0.4122771918773651,0.4000622630119324,0.7385740402193784
xd6.csv,973,778,9,20,1,1,2,0.21,0.8228571428571428,0.7346938775510204,0.4352611601352691,0.4844819605350494,0.6990291262135923
xd6.csv,973,778,9,30,1,1,4,0.41,0.856,0.826530612244898,0.3878286778926849,0.3979340493679046,0.776595744680851
xd6.csv,973,778,9,50,1,1,9,0.92,0.8491428571428571,0.8469387755102041,0.404565155506134,0.3561458885669708,0.7528089887640449
xd6.csv,973,778,9,90,1,1,2,0.21,0.8342857142857143,0.826530612244898,0.3860797882080078,0.3729028105735779,0.7184466019417476
chscase_geyser1.csv,222,177,2,0,1,1,8,3.6,0.9045226130653268,0.9130434782608696,0.371304839849472,0.4004945755004883,0.924901185770751
chscase_geyser1.csv,222,177,2,10,1,1,4,1.8,0.8994974874371859,0.9565217391304348,0.3006302118301391,0.2430568784475326,0.92
chscase_geyser1.csv,222,177,2,20,1,1,1,0.45,0.9045226130653268,0.9565217391304348,0.3328438699245453,0.2845979630947113,0.924901185770751
chscase_geyser1.csv,222,177,2,30,1,1,1,0.45,0.8994974874371859,0.9565217391304348,0.2963002324104309,0.2134487479925155,0.92
chscase_geyser1.csv,222,177,2,40,1,1,3,1.35,0.8994974874371859,0.9565217391304348,0.3075671195983886,0.2233146727085113,0.9212598425196851
chscase_geyser1.csv,222,177,2,50,1,1,9,4.05,0.8994974874371859,1.0,0.3068878948688507,0.1556726247072219,0.9212598425196851
chscase_geyser1.csv,222,177,2,60,1,1,1,0.45,0.9095477386934674,0.782608695652174,0.3000320792198181,0.5199986100196838,0.9285714285714286
chscase_geyser1.csv,222,177,2,70,1,1,12,5.41,0.8994974874371859,0.9565217391304348,0.3209856152534485,0.209608569741249,0.921875
chscase_geyser1.csv,222,177,2,80,1,1,5,2.25,0.8994974874371859,0.9565217391304348,0.290207028388977,0.238938421010971,0.9212598425196851
chscase_geyser1.csv,222,177,2,90,1,1,1,0.45,0.8944723618090452,1.0,0.306535542011261,0.1056694462895393,0.9182879377431906
heart_statlog.csv,270,216,13,0,1,1,5,1.85,0.8765432098765432,0.7037037037037037,0.3382820785045624,0.4562263488769531,0.8611111111111112
heart_statlog.csv,270,216,13,10,1,1,1,0.37,0.8806584362139918,0.8518518518518519,0.3582150042057037,0.3697799444198608,0.863849765258216
heart_statlog.csv,270,216,13,20,1,1,1,0.37,0.8724279835390947,0.7777777777777778,0.4326086342334747,0.5830017924308777,0.845771144278607
heart_statlog.csv,270,216,13,30,1,1,2,0.74,0.8724279835390947,0.7407407407407407,0.368442952632904,0.5756089091300964,0.8558139534883721
heart_statlog.csv,270,216,13,40,1,1,10,3.7,0.8847736625514403,0.8148148148148148,0.4297908544540405,0.4986490607261657,0.8679245283018868
heart_statlog.csv,270,216,13,50,1,1,1,0.37,0.8888888888888888,0.8888888888888888,0.3300910592079162,0.3391696512699127,0.8720379146919431
heart_statlog.csv,270,216,13,60,1,1,2,0.74,0.8683127572016461,0.8518518518518519,0.3301505148410797,0.3291589617729187,0.8431372549019608
heart_statlog.csv,270,216,13,70,1,1,1,0.37,0.8806584362139918,0.8148148148148148,0.3755255937576294,0.4524721801280975,0.867579908675799
heart_statlog.csv,270,216,13,80,1,1,3,1.11,0.8641975308641975,0.6666666666666666,0.3768759071826935,0.6021057367324829,0.8374384236453202
heart_statlog.csv,270,216,13,90,1,1,2,0.74,0.8641975308641975,0.8888888888888888,0.3488751351833343,0.3591246008872986,0.8421052631578947
grub-damage.csv,155,124,8,0,1,1,1,0.65,0.697841726618705,0.6875,0.5240700244903564,0.5365492105484009,0.8189655172413793
grub-damage.csv,155,124,8,10,1,1,6,3.87,0.7050359712230215,0.6875,0.5035625100135803,0.5346353054046631,0.8193832599118943
grub-damage.csv,155,124,8,30,1,1,1,0.65,0.8057553956834532,0.8125,0.4868419766426086,0.5346514582633972,0.8720379146919431
grub-damage.csv,155,124,8,40,1,1,1,0.65,0.7841726618705036,0.75,0.5076208114624023,0.5599278807640076,0.8584905660377359
grub-damage.csv,155,124,8,50,1,1,4,2.58,0.762589928057554,0.8125,0.5089489817619324,0.4850903153419494,0.8421052631578947
grub-damage.csv,155,124,8,60,1,1,2,1.29,0.7697841726618705,0.6875,0.5381765365600586,0.5432625412940979,0.8476190476190476
grub-damage.csv,155,124,8,70,1,1,10,6.45,0.7913669064748201,0.6875,0.4821911752223968,0.6206694841384888,0.8625592417061612
grub-damage.csv,155,124,8,80,1,1,2,1.29,0.8057553956834532,0.75,0.5002922415733337,0.5865671634674072,0.8695652173913043
grub-damage.csv,155,124,8,90,1,1,1,0.65,0.7913669064748201,0.75,0.5065260529518127,0.6478908061981201,0.861244019138756
molecular_biology_promoters.csv,106,84,57,0,1,1,2,1.89,1.0,1.0,0.0407469682395458,0.0159810967743396,1.0
molecular_biology_promoters.csv,106,84,57,10,1,1,2,1.89,0.9789473684210528,0.9090909090909092,0.0803053751587867,0.1882147341966629,0.9791666666666666
molecular_biology_promoters.csv,106,84,57,20,1,1,1,0.94,1.0,0.7272727272727273,0.1496872305870056,0.4613623917102813,1.0
molecular_biology_promoters.csv,106,84,57,30,1,1,2,1.89,0.9894736842105264,0.8181818181818182,0.2182128727436065,0.2935220599174499,0.9896907216494846
molecular_biology_promoters.csv,106,84,57,40,1,1,1,0.94,0.9894736842105264,0.8181818181818182,0.1407285332679748,0.4845328330993652,0.9887640449438202
molecular_biology_promoters.csv,106,84,57,50,1,1,1,0.94,0.9894736842105264,0.6363636363636364,0.0748302489519119,0.4057917594909668,0.9894736842105263
molecular_biology_promoters.csv,106,84,57,60,1,1,5,4.72,0.9473684210526316,0.8181818181818182,0.1592699587345123,0.3688913583755493,0.9438202247191011
molecular_biology_promoters.csv,106,84,57,70,1,1,4,3.77,0.968421052631579,0.7272727272727273,0.201204314827919,0.4532614648342132,0.9655172413793104
molecular_biology_promoters.csv,106,84,57,80,1,1,1,0.94,1.0,0.7272727272727273,0.1762810200452804,0.5471521615982056,1.0
molecular_biology_promoters.csv,106,84,57,90,1,1,2,1.89,0.5263157894736842,0.2727272727272727,0.6631745100021362,0.7298870086669922,0.6896551724137931
fri_c3_250_10.csv,250,200,10,0,1,1,1,0.4,0.5733333333333334,0.64,0.685382604598999,0.6679365634918213,0.5862068965517241
fri_c3_250_10.csv,250,200,10,10,1,1,1,0.4,0.5644444444444444,0.36,0.6896977424621582,0.6970873475074768,0.6918238993710691
fri_c3_250_10.csv,250,200,10,20,1,1,1,0.4,0.6844444444444444,0.92,0.6068643927574158,0.586525022983551,0.7340823970037453
fri_c3_250_10.csv,250,200,10,30,1,1,27,10.8,0.5422222222222223,0.52,0.6887722015380859,0.6958613395690918,0.7031700288184438
fri_c3_250_10.csv,250,200,10,40,1,1,1,0.4,0.68,0.8,0.6280801892280579,0.5818991661071777,0.7391304347826086
fri_c3_250_10.csv,250,200,10,50,1,1,15,6.0,0.6888888888888889,0.68,0.6444159746170044,0.6456292867660522,0.7666666666666667
fri_c3_250_10.csv,250,200,10,60,1,1,5,2.0,0.6533333333333333,0.68,0.651718020439148,0.668053388595581,0.717391304347826
fri_c3_250_10.csv,250,200,10,70,1,1,2,0.8,0.6888888888888889,0.68,0.6190153956413269,0.6332358121871948,0.7154471544715447
fri_c3_250_10.csv,250,200,10,80,1,1,1,0.4,0.44,0.64,0.702703058719635,0.6673853993415833,0.0
fri_c3_250_10.csv,250,200,10,90,1,1,6,2.4,0.72,0.72,0.616835355758667,0.6139426231384277,0.7341772151898734
fri_c3_1000_5.csv,1000,800,5,20,1,1,2,0.2,0.7655555555555555,0.73,0.5435418486595154,0.548622190952301,0.8219409282700422
fri_c3_1000_5.csv,1000,800,5,30,1,1,1,0.1,0.7066666666666667,0.72,0.6224727630615234,0.6174659132957458,0.7731958762886598
fri_c3_1000_5.csv,1000,800,5,40,1,1,2,0.2,0.7811111111111111,0.8,0.5415658354759216,0.5128730535507202,0.8031968031968032
fri_c3_1000_5.csv,1000,800,5,50,1,1,1,0.1,0.8511111111111112,0.85,0.4682793915271759,0.4264545142650604,0.8657314629258517
fri_c3_1000_5.csv,1000,800,5,60,1,1,5,0.5,0.7655555555555555,0.69,0.5148546695709229,0.5980377793312073,0.793743890518084
fri_c3_1000_5.csv,1000,800,5,70,1,1,4,0.4,0.8777777777777778,0.88,0.4493323564529419,0.4237110018730163,0.8944337811900192
fri_c3_1000_5.csv,1000,800,5,80,1,1,9,0.9,0.8488888888888889,0.83,0.4554857015609741,0.4677039682865143,0.8770343580470162
fri_c3_1000_5.csv,1000,800,5,90,1,1,5,0.5,0.6744444444444444,0.66,0.6069572567939758,0.6122203469276428,0.7467588591184097
AP_Colon_Uterus.csv,410,328,10935,0,1,1,140,34.15,0.994579945799458,0.951219512195122,0.0296240337193012,0.140620008111,0.9908256880733946
AP_Colon_Uterus.csv,410,328,10935,10,1,1,6,1.46,0.994579945799458,0.951219512195122,0.0358204096555709,0.149124190211296,0.9907407407407407
AP_Colon_Uterus.csv,410,328,10935,20,1,1,1,0.24,0.97289972899729,0.926829268292683,0.2132925987243652,0.4052181243896484,0.9568965517241379
AP_Colon_Uterus.csv,410,328,10935,30,1,1,6,1.46,0.997289972899729,0.951219512195122,0.0392080284655094,0.196519061923027,0.9955156950672646
AP_Colon_Uterus.csv,410,328,10935,40,1,1,3,0.73,0.967479674796748,0.951219512195122,0.050893485546112,0.3302332162857055,0.95
AP_Colon_Uterus.csv,410,328,10935,50,1,1,2,0.49,0.994579945799458,0.951219512195122,0.0342079065740108,0.0906296670436859,0.9908256880733946
AP_Colon_Uterus.csv,410,328,10935,60,1,1,14,3.41,1.0,0.8780487804878049,0.0243756882846355,0.4831607043743133,1.0
AP_Colon_Uterus.csv,410,328,10935,70,1,1,35,8.54,0.997289972899729,0.902439024390244,0.3512677550315857,0.5647068619728088,0.9955156950672646
