Run,Phase,Epoch,Train_loss,Train_acc
1,GurobiComplete_Train,-1,-1.0,92.6
1,GurobiComplete_Val,-1,-1.0,90.33
1,Gurobi_Complete_Eval_Train,-1,0.182992562186718,93.21333333333334
1,Gurobi_Complete_Eval_Val,-1,0.2763218622207641,90.33
1,GurobiEdit,1,0.1829225208038396,93.21333333333334
1,GurobiEdit,2,0.1827713149879723,93.225
1,GurobiEdit,3,0.1824169440298224,93.26166666666668
1,GurobiEdit,4,0.1820464386249274,93.29833333333332
1,GurobiEdit,5,0.1820742276463427,93.29666666666668
1,GurobiEdit,6,0.1821612165585509,93.29166666666669
1,GurobiEdit,7,0.182296116393544,93.28666666666666
1,GurobiEdit,8,0.1824705203466896,93.30666666666669
1,GurobiEdit,9,0.1828478720130474,93.27666666666669
1,GurobiEdit,10,0.18282146177201,93.25333333333332
1,GurobiEdit,11,0.1830948754422255,93.29
1,GurobiEdit,12,0.1834566665392345,93.24666666666668
1,GurobiEdit,13,0.1833912115027782,93.23166666666668
1,GurobiEdit,14,0.1835682536187425,93.25166666666668
1,GurobiEdit_Test,-1,0.276133133149147,90.36
2,GurobiComplete_Train,-1,-1.0,92.6
2,GurobiComplete_Val,-1,-1.0,90.23
2,Gurobi_Complete_Eval_Train,-1,0.1791297749280929,93.46166666666667
2,Gurobi_Complete_Eval_Val,-1,0.2786735853254795,90.23
2,GurobiEdit,1,0.1791094010715672,93.46166666666667
2,GurobiEdit,2,0.1787011320037501,93.505
2,GurobiEdit,3,0.1776263605493472,93.56
2,GurobiEdit,4,0.1771149843224266,93.62333333333332
2,GurobiEdit,5,0.1771823989787399,93.61666666666666
2,GurobiEdit,6,0.1772099469961134,93.65166666666669
2,GurobiEdit,7,0.1773928369024097,93.59333333333332
2,GurobiEdit,8,0.177313741971689,93.58833333333334
2,GurobiEdit,9,0.1774430925816869,93.57666666666668
2,GurobiEdit,10,0.1776991920756188,93.545
2,GurobiEdit,11,0.1777322952871892,93.58666666666667
2,GurobiEdit,12,0.1778930725255754,93.575
2,GurobiEdit,13,0.1779761766728911,93.55333333333331
2,GurobiEdit,14,0.1778594052542183,93.64333333333332
2,GurobiEdit_Test,-1,0.2766608061462641,90.46
3,GurobiComplete_Train,-1,-1.0,95.1
3,GurobiComplete_Val,-1,-1.0,90.6
3,Gurobi_Complete_Eval_Train,-1,0.1215678485393524,95.75166666666668
3,Gurobi_Complete_Eval_Val,-1,0.3103499934911728,90.6
3,GurobiEdit,1,0.1215648538460816,95.75166666666668
3,GurobiEdit,2,0.1212655431342754,95.77333333333333
3,GurobiEdit,3,0.1205286681870503,95.82333333333334
3,GurobiEdit,4,0.1201918443321371,95.845
3,GurobiEdit,5,0.1201416729256383,95.81833333333331
3,GurobiEdit,6,0.1202730292728397,95.82
3,GurobiEdit,7,0.120484386183528,95.80833333333334
3,GurobiEdit,8,0.1207185830217974,95.79
3,GurobiEdit,9,0.1209079801583531,95.79833333333332
3,GurobiEdit,10,0.1211935195968603,95.765
3,GurobiEdit,11,0.1213462867760169,95.75166666666668
3,GurobiEdit,12,0.1215866585450767,95.71833333333332
3,GurobiEdit,13,0.121900541785318,95.68666666666668
3,GurobiEdit,14,0.1223938536903719,95.69333333333331
3,GurobiEdit,15,0.122247170869396,95.715
3,GurobiEdit_Test,-1,0.3120269926548004,90.68
4,GurobiComplete_Train,-1,-1.0,92.3
4,GurobiComplete_Val,-1,-1.0,90.4
4,Gurobi_Complete_Eval_Train,-1,0.1762238806009292,93.72666666666667
4,Gurobi_Complete_Eval_Val,-1,0.2791324964940548,90.4
4,GurobiEdit,1,0.1761778169182508,93.72666666666667
4,GurobiEdit,2,0.1760643120152133,93.74833333333332
4,GurobiEdit,3,0.1758227219253079,93.73333333333332
4,GurobiEdit,4,0.1757299226285743,93.74833333333332
4,GurobiEdit,5,0.1757758132724174,93.73
4,GurobiEdit,6,0.1758691042677553,93.76333333333334
4,GurobiEdit,7,0.1759757658403152,93.73666666666666
4,GurobiEdit,8,0.1761209888618066,93.72833333333334
4,GurobiEdit,9,0.1763402972179752,93.75166666666668
4,GurobiEdit,10,0.176462707028333,93.73333333333332
4,GurobiEdit,11,0.1768550576129829,93.72
4,GurobiEdit,12,0.1769203642553993,93.66
4,GurobiEdit,13,0.1769424174258958,93.68
4,GurobiEdit,14,0.1771544229997786,93.67666666666666
4,GurobiEdit_Test,-1,0.2797428076595068,90.3
5,GurobiComplete_Train,-1,-1.0,94.1
5,GurobiComplete_Val,-1,-1.0,90.59
5,Gurobi_Complete_Eval_Train,-1,0.1804445288081964,93.43833333333332
5,Gurobi_Complete_Eval_Val,-1,0.2652891582012177,90.59
5,GurobiEdit,1,0.1804595461238358,93.43833333333332
5,GurobiEdit,2,0.1800721788774929,93.45666666666666
5,GurobiEdit,3,0.1791878472616487,93.53333333333332
5,GurobiEdit,4,0.1787293256917742,93.53833333333333
5,GurobiEdit,5,0.1786253224732652,93.54833333333332
5,GurobiEdit,6,0.1785823243902499,93.52166666666666
5,GurobiEdit,7,0.1787518736070343,93.55166666666666
5,GurobiEdit,8,0.178965254835705,93.535
5,GurobiEdit,9,0.1790179432248637,93.49
5,GurobiEdit,10,0.1791595249597642,93.51833333333332
5,GurobiEdit,11,0.1792626128351288,93.54333333333334
5,GurobiEdit,12,0.1794236814623067,93.49833333333332
5,GurobiEdit,13,0.1796138206683496,93.49
5,GurobiEdit,14,0.1796342489649174,93.47833333333334
5,GurobiEdit,15,0.1796093482746562,93.49666666666668
5,GurobiEdit,16,0.1798304597984181,93.45333333333332
5,GurobiEdit_Test,-1,0.2613413942813873,90.55
1,Train,1,0.5983716431938563,78.24666666666667
1,Train,2,0.4256990799464877,84.78833333333333
1,Train,3,0.3882019453645989,85.98
1,Train,4,0.3738044961140143,86.60166666666667
1,Train,5,0.3643207117909222,86.90666666666667
1,Train,6,0.3565092255161463,87.26666666666667
1,Train,7,0.3604331749819505,86.97
1,Train,8,0.3503670575623163,87.29333333333334
1,Train,9,0.3477385499694312,87.22833333333334
1,Train,10,0.3447805337582986,87.53833333333333
1,Train,11,0.3452598313174437,87.53
1,Train,12,0.3390122234808046,87.73333333333333
1,Train,13,0.3373853950161774,87.75666666666666
1,Train,14,0.3340609766102952,87.705
1,Train,15,0.3351798911434798,87.925
1,Train,16,0.3368816136670281,87.80666666666667
1,Train,17,0.3337564685112275,87.94166666666666
1,Train,18,0.3338406937871737,87.905
1,Train,19,0.3505946972492311,87.36666666666666
1,Train,20,0.3325068953200814,87.86833333333334
1,Train,21,0.3342750259635539,87.865
1,Train,22,0.327865033753195,88.03166666666667
1,Train,23,0.3293982587658978,88.17666666666666
1,Train,24,0.3308059460338442,88.27333333333333
1,Train,25,0.3294841197305632,88.18833333333333
1,Train,26,0.3260763891685794,88.18833333333333
1,Train,27,0.3222963133142656,88.35166666666667
1,Train,28,0.3224719132860124,88.37
1,Train,29,0.327751679278761,88.145
1,Train,30,0.3225628575671483,88.545
1,Train,31,0.3222799698372818,88.33333333333333
1,Train,32,0.3209900089817501,88.44833333333334
1,Train,33,0.3210927720499953,88.45
1,Train,34,0.3183360376966668,88.56833333333333
1,Train,35,0.3172157130994343,88.59666666666666
1,Train,36,0.3157853117447728,88.61333333333333
1,Train,37,0.318555127395831,88.43833333333333
1,Train,38,0.3187305734372427,88.52666666666667
1,Train,39,0.319672160883411,88.47166666666666
1,Train,40,0.3174995055710625,88.67833333333333
1,Train,41,0.3133690207119444,88.68666666666667
1,Train,42,0.31488403828999,88.65666666666667
1,Train,43,0.3157867422942868,88.58166666666666
1,Train,44,0.312423608195819,88.79333333333334
1,Train,45,0.3145093036513951,88.66833333333334
1,Train,46,0.3149121302162894,88.66166666666666
1,Train,47,0.3155316186454746,88.595
1,Train,48,0.3099747683783224,88.88833333333334
1,Train,49,0.312564548300151,88.72833333333334
1,Train,50,0.312165483752171,88.77333333333333
1,Train,51,0.309367408282211,88.95
1,Train,52,0.313201241469566,88.73166666666667
1,Train,53,0.3079055590227315,88.80833333333334
1,Train,54,0.3086726818774172,88.93833333333333
1,Train,55,0.3092034828873607,88.86833333333334
1,Train,56,0.3051169979143732,88.98
1,Train,57,0.3075543724152925,89.00333333333333
1,Train,58,0.3101995179197644,88.83666666666667
1,Train,59,0.3053927529441409,88.99333333333334
1,Train,60,0.3112447811472857,88.90833333333333
1,Train,61,0.3035107466422346,89.07166666666667
1,Train,62,0.3017634782657212,89.06666666666666
1,Train,63,0.303830924570404,89.01
1,Train,64,0.3016331396172846,89.05666666666667
1,Train,65,0.3057217908008657,88.92833333333333
1,Train,66,0.3021481757919699,88.98833333333333
1,Train,67,0.3014747750512472,89.09833333333333
1,Train,68,0.2990750485878863,89.18333333333334
1,Train,69,0.3011891442354861,89.16
1,Train,70,0.2970919864850384,89.34333333333333
1,Train,71,0.2991463104893824,89.21
1,Train,72,0.2997992563823271,89.03666666666666
1,Train,73,0.2958586858268434,89.33166666666666
1,Train,74,0.2977295980418983,89.24666666666667
1,Train,75,0.2949199486161288,89.28666666666666
1,Train,76,0.29689531349306,89.18166666666667
1,Train,77,0.2940640064984112,89.43833333333333
1,Train,78,0.2948668332542264,89.33333333333333
1,Train,79,0.2966059449857545,89.21333333333334
1,Train,80,0.2946006771481374,89.27666666666667
1,Train,81,0.291177415331919,89.46333333333334
1,Train,82,0.294076890888493,89.325
1,Train,83,0.2917861921183573,89.415
1,Train,84,0.2924225073388563,89.44333333333333
1,Train,85,0.2885239037695158,89.50833333333334
1,Train,86,0.2904209497314648,89.55833333333334
1,Train,87,0.2885835761328006,89.48166666666667
1,Train,88,0.2873903840143409,89.51
1,Train,89,0.2852927096907935,89.57833333333333
1,Train,90,0.2868570949278707,89.6
1,Train,91,0.2869661454052341,89.49333333333334
1,Train,92,0.2863722964452838,89.63666666666667
1,Train,93,0.2837662673178182,89.70666666666666
1,Train,94,0.2822999449151076,89.60666666666667
1,Train,95,0.282445794060664,89.76333333333334
1,Train,96,0.2822768934010793,89.69833333333334
1,Train,97,0.279659084716547,89.83166666666666
1,Train,98,0.2810351697078819,89.75
1,Train,99,0.2783276360701511,89.95833333333333
1,Train,100,0.2772571695085105,89.94333333333333
1,Train,101,0.2783179515085387,89.815
1,Train,102,0.2759902451994463,89.86666666666666
1,Train,103,0.2772478707306166,89.88833333333334
1,Train,104,0.2755076525570729,89.965
1,Train,105,0.2722667650820788,90.08666666666667
1,Train,106,0.2737240136963211,90.04166666666667
1,Train,107,0.2718375174791386,90.06
1,Train,108,0.2721956656765953,89.98833333333333
1,Train,109,0.2690351811684474,90.21833333333332
1,Train,110,0.2686847891413966,90.19333333333331
1,Train,111,0.2682732492533552,90.25833333333334
1,Train,112,0.2682552486385736,90.18833333333332
1,Train,113,0.2664896022140875,90.24166666666666
1,Train,114,0.2680569328553938,90.23
1,Train,115,0.2639299935284027,90.31666666666666
1,Train,116,0.2634311592609147,90.43
1,Train,117,0.2611987958901976,90.51166666666668
1,Train,118,0.2601802013293053,90.44333333333331
1,Train,119,0.2610476859409565,90.42
1,Train,120,0.260742434565511,90.42166666666668
1,Train,121,0.2600916870957787,90.405
1,Train,122,0.2599276956294853,90.39833333333333
1,Train,123,0.256702018416359,90.56333333333332
1,Train,124,0.2567591336184894,90.55833333333334
1,Train,125,0.255339146819083,90.57333333333334
1,Train,126,0.2552868058852589,90.60166666666667
1,Train,127,0.2530523221441588,90.64333333333332
1,Train,128,0.2519437884049794,90.625
1,Train,129,0.2514550401314951,90.71666666666668
1,Train,130,0.2488177685254483,90.9
1,Train,131,0.2489609992006737,90.77333333333333
1,Train,132,0.2487717682060117,90.89833333333333
1,Train,133,0.2471991182104662,90.89
1,Train,134,0.2454181379400418,90.965
1,Train,135,0.2451491650522056,90.975
1,Train,136,0.2444134810041852,90.95
1,Train,137,0.2414240794444974,91.18666666666668
1,Train,138,0.2418662764582291,91.09333333333332
1,Train,139,0.240077100770478,91.23333333333332
1,Train,140,0.2398078000274311,91.115
1,Train,141,0.2396005255713539,91.05833333333334
1,Train,142,0.236963301953619,91.31333333333332
1,Train,143,0.2351369708210704,91.28
1,Train,144,0.2356945997192734,91.29333333333334
1,Train,145,0.2339607654290761,91.36166666666666
1,Train,146,0.2335882552194802,91.365
1,Train,147,0.23113411239563,91.47833333333334
1,Train,148,0.2311402733713548,91.43666666666668
1,Train,149,0.2305426905812321,91.49833333333332
1,Train,150,0.2282020377279321,91.59333333333332
1,Train,151,0.2276954709982442,91.54333333333334
1,Train,152,0.2264097235590506,91.67
1,Train,153,0.2255312832500523,91.69333333333331
1,Train,154,0.2235152425143311,91.755
1,Train,155,0.2233890621147432,91.78833333333333
1,Train,156,0.2212922694593116,91.77833333333334
1,Train,157,0.2214468183600924,91.645
1,Train,158,0.2189768831989588,92.01166666666668
1,Train,159,0.2182036902180225,91.93833333333332
1,Train,160,0.2167808116323697,91.92166666666668
1,Train,161,0.2163311468485288,92.04166666666669
1,Train,162,0.2160870220068154,91.99666666666668
1,Train,163,0.213614348774539,92.01833333333332
1,Train,164,0.2134062542621558,92.13666666666668
1,Train,165,0.2112897621293726,92.14666666666666
1,Train,166,0.2102858075003456,92.25166666666668
1,Train,167,0.2089138539663975,92.28166666666668
1,Train,168,0.2082626706151776,92.31
1,Train,169,0.2066248665794125,92.43833333333332
1,Train,170,0.206222128983263,92.33666666666667
1,Train,171,0.2038861675739881,92.42166666666668
1,Train,172,0.2030343397649804,92.49333333333334
